run_family,mode,schedule,seed,cycle,event_id,amplitude,target,truth_delta,applied_delta,application_outcome,difficulty,correction_required,correction_success,checkpoint,checkpoint_failed,unsafe_attempt,first_failure_this_cycle,failed_by_cycle,failed_before_cycle,config_accuracy,requirement_accuracy,invariant_failure_count,invariant_failures,known_dependency_count,unresolved_dependency_count,unresolved_dependencies,contradiction_count,retry_count,repair_succeeded,repaired_invariant_count,repaired_field_count,representation_tokens,total_tokens,context_pressure,handoff_loss,kappa,kappa_star_0,phi_star,phi_base,epsilon,delta_hol,vkd,damage_D,kappa_star_eff,vkd_f,subcritical_failure
primary,prose_summary,high_to_low,707,17,s707-e09,low,latency_floor,35,35,correct,0.37473389,0,0,0,0,1,0,1,1,0.66666667,0.5,0,,6,2,handoff_depth|retry_demand,15,3,0,0,0,234,4517,0.79545455,0.72727273,0.67681818,0.75,0.40833333,0.99811343,0.23176004,0.14748677,-0.29166667,1.0,0.0,-0.67681818,0
primary,prose_summary,high_to_low,707,18,s707-e12,low,memory_horizon,-1,0,missed,0.34966149,0,0,0,0,1,0,1,1,0.5,0.33333333,0,,6,3,handoff_depth|memory_horizon|retry_demand,16,3,0,0,0,234,4776,0.79545455,0.72727273,0.69681818,0.75,0.33333333,0.99811343,0.27328343,0.18915344,-0.36666667,1.0,0.0,-0.69681818,0
primary,prose_summary,high_to_low,707,19,s707-e14,low,risk_tolerance,1,1,missed,0.33863389,1,1,0,0,1,0,1,1,0.41666667,0.33333333,0,,6,3,handoff_depth|memory_horizon|retry_demand,16,3,0,0,0,234,5045,0.79545455,0.72727273,0.69681818,0.75,0.31666667,0.99811343,0.27283876,0.19037893,-0.38333333,1.0,0.0,-0.69681818,0
primary,prose_summary,high_to_low,707,20,s707-e19,low,handoff_depth,-1,-2,duplicated,0.41711149,0,0,1,1,1,0,1,1,0.41666667,0.33333333,0,,6,0,,17,4,1,0,7,234,5304,0.79545455,0.72727273,0.69681818,0.75,0.31666667,0.99811343,0.23715546,0.16590803,-0.38333333,1.0,0.0,-0.69681818,0
primary,receipt_ancestry,high_to_low,707,1,s707-e02,high,token_capacity,-3,-3,correct,0.194766,0,0,0,0,0,0,0,0,1.0,1.0,0,,22,0,,0,0,0,0,0,221,225,0.12,0.0,0.4916,0.75,1.0,0.99811343,0.0,0.0,0.2584,0.5291706703,0.3531219973,-0.1384780027,0
primary,receipt_ancestry,high_to_low,707,2,s707-e03,high,latency_floor,-105,-105,correct,0.2057276,0,0,0,0,0,0,0,0,1.0,1.0,0,,20,2,retry_demand|risk_tolerance,0,0,0,0,0,242,485,0.33666667,0.09090909,0.54605455,0.75,0.95,0.99811343,0.0,0.0,0.20394545,0.909157094,0.0681321795,-0.4779223705,0
primary,receipt_ancestry,high_to_low,707,3,s707-e04,high,memory_horizon,3,3,correct,0.21823218,0,0,0,0,0,0,0,0,1.0,1.0,0,,22,2,retry_demand|risk_tolerance,0,0,0,0,0,256,766,0.33666667,0.0,0.5306,0.75,1.0,0.99811343,0.0,0.0,0.2194,0.9278346264,0.0541240302,-0.4764759698,0
primary,receipt_ancestry,high_to_low,707,4,s707-e07,high,risk_tolerance,3,3,correct,0.2810452,1,0,0,0,0,0,0,0,1.0,1.0,0,,22,1,retry_demand,0,0,0,0,0,256,1071,0.22833333,0.0,0.5111,0.75,1.0,0.99811343,0.0,0.0,0.2389,0.9022975882,0.0732768089,-0.4378231911,0
primary,receipt_ancestry,high_to_low,707,5,s707-e08,high,memory_horizon,-3,0,missed,0.2461808,0,0,1,1,1,1,1,0,0.83333333,0.83333333,0,,22,0,,1,1,1,0,2,256,1366,0.33666667,0.04545455,0.58332727,0.75,0.9,0.99811343,0.2236068,0.1,0.16667273,1.0,0.0,-0.58332727,1
primary,receipt_ancestry,high_to_low,707,6,s707-e10,high,handoff_depth,-3,-3,correct,0.2355524,1,0,0,0,0,0,1,1,1.0,1.0,0,,21,0,,1,1,0,0,0,256,1671,0.12,0.04545455,0.52432727,0.75,0.975,0.99811343,0.0,0.0,0.22567273,0.9960517187,0.002961211,-0.521366059,0
primary,receipt_ancestry,high_to_low,707,7,s707-e17,high,handoff_depth,-3,-3,correct,0.24691149,1,0,0,0,0,0,1,1,1.0,1.0,0,,20,0,,1,1,0,0,0,256,1976,0.12,0.09090909,0.53205455,0.75,0.95,0.99811343,0.0,0.0,0.21794545,1.0,0.0,-0.53205455,0
primary,receipt_ancestry,high_to_low,707,8,s707-e01,medium,handoff_depth,2,2,correct,0.21311178,0,0,0,0,0,0,1,1,1.0,1.0,0,,18,2,handoff_depth|memory_horizon,1,1,0,0,0,256,2264,0.33666667,0.18181818,0.47650909,0.75,0.9,0.99811343,0.0,0.0,0.2,1.0,0.0,-0.47650909,0
primary,receipt_ancestry,high_to_low,707,9,s707-e11,medium,risk_tolerance,2,2,correct,0.23886276,0,0,0,0,0,0,1,1,1.0,1.0,0,,16,2,handoff_depth|memory_horizon,1,1,0,0,0,256,2552,0.33666667,0.27272727,0.49196364,0.75,0.85,0.99811343,0.0,0.0,0.15,1.0,0.0,-0.49196364,0
primary,receipt_ancestry,high_to_low,707,10,s707-e13,medium,handoff_depth,2,2,correct,0.34471855,0,0,1,0,0,0,1,1,1.0,1.0,0,,14,2,memory_horizon|memory_ttl,1,1,0,0,0,256,2840,0.33666667,0.36363636,0.50741818,0.75,0.8,0.99811343,0.0,0.0,0.1,1.0,0.0,-0.50741818,0
primary,receipt_ancestry,high_to_low,707,11,s707-e15,medium,latency_floor,70,70,correct,0.22813793,0,0,0,0,0,0,1,1,1.0,1.0,0,,13,2,memory_horizon|memory_ttl,1,1,0,0,0,256,3128,0.33666667,0.40909091,0.51514545,0.75,0.775,0.99811343,0.0,0.0,0.075,1.0,0.0,-0.51514545,0
primary,receipt_ancestry,high_to_low,707,12,s707-e16,medium,handoff_depth,2,2,correct,0.29674622,0,0,0,0,0,0,1,1,1.0,1.0,0,,11,2,memory_horizon|memory_ttl,1,1,0,0,0,256,3416,0.33666667,0.5,0.5306,0.75,0.725,0.99811343,0.0,0.0,0.025,1.0,0.0,-0.5306,0
primary,receipt_ancestry,high_to_low,707,13,s707-e18,medium,handoff_depth,2,2,correct,0.3480924,1,0,0,0,0,0,1,1,1.0,1.0,0,,11,2,memory_horizon|memory_ttl,1,1,0,0,0,256,3714,0.33666667,0.5,0.5306,0.75,0.725,0.99811343,0.0,0.0,0.025,1.0,0.0,-0.5306,0
primary,receipt_ancestry,high_to_low,707,14,s707-e00,low,handoff_depth,1,1,correct,0.3104204,0,0,0,0,0,0,1,1,1.0,1.0,0,,11,3,max_handoffs|memory_horizon|memory_ttl,1,1,0,0,0,256,3995,0.445,0.5,0.4501,0.75,0.725,0.99811343,0.0,0.0,0.025,1.0,0.0,-0.4501,0
primary,receipt_ancestry,high_to_low,707,15,s707-e05,low,latency_floor,35,35,correct,0.224414,0,0,1,0,0,0,1,1,1.0,1.0,0,,11,3,max_handoffs|memory_horizon|memory_ttl,1,1,0,0,0,256,4276,0.445,0.5,0.4501,0.75,0.725,0.99811343,0.0,0.0,0.025,1.0,0.0,-0.4501,0
primary,receipt_ancestry,high_to_low,707,16,s707-e06,low,latency_floor,35,35,reversed,0.2677776,1,1,0,0,0,0,1,1,1.0,1.0,0,,11,3,max_handoffs|memory_horizon|memory_ttl,1,1,0,0,0,256,4567,0.445,0.5,0.4701,0.75,0.725,0.99811343,0.0,0.0,0.025,1.0,0.0,-0.4701,0
primary,receipt_ancestry,high_to_low,707,17,s707-e09,low,latency_floor,35,35,correct,0.2615964,0,0,0,0,0,0,1,1,1.0,1.0,0,,11,3,max_handoffs|memory_horizon|memory_ttl,1,1,0,0,0,256,4848,0.445,0.5,0.4501,0.75,0.725,0.99811343,0.0,0.0,0.025,1.0,0.0,-0.4501,0
primary,receipt_ancestry,high_to_low,707,18,s707-e12,low,memory_horizon,-1,0,missed,0.3091632,0,0,0,0,1,0,1,1,0.83333333,0.83333333,0,,9,3,max_handoffs|memory_horizon|memory_ttl,2,1,0,0,0,256,5129,0.445,0.59090909,0.51055455,0.75,0.6,0.99811343,0.0931695,0.04166667,-0.1,1.0,0.0,-0.51055455,0
primary,receipt_ancestry,high_to_low,707,19,s707-e14,low,risk_tolerance,1,1,correct,0.25031458,1,0,0,0,1,0,1,1,0.66666667,0.83333333,0,,11,3,max_handoffs|memory_horizon|memory_ttl,2,1,0,0,0,256,5420,0.445,0.5,0.4751,0.75,0.61666667,0.99811343,0.09468136,0.04455882,-0.08333333,1.0,0.0,-0.4751,0
primary,receipt_ancestry,high_to_low,707,20,s707-e19,low,handoff_depth,-1,-1,correct,0.3131132,0,0,1,1,1,0,1,1,0.66666667,0.83333333,0,,22,0,,2,2,1,0,4,256,5701,0.55333333,0.5,0.4946,0.75,0.61666667,0.99811343,0.09468136,0.04455882,-0.08333333,1.0,0.0,-0.4946,0
primary,fresh_ground_truth,alternating,707,1,s707-e02,high,token_capacity,-3,-3,correct,0.0325425,0,0,0,0,0,0,0,0,1.0,1.0,0,,22,0,,0,0,0,0,0,256,295,0.0,0.0,0.47,0.75,1.0,0.99811343,0.0,0.0,0.28,0.4946804426,0.3789896681,-0.0910103319,0
primary,fresh_ground_truth,alternating,707,2,s707-e00,low,handoff_depth,1,1,correct,0.0149295,0,0,0,0,0,0,0,0,1.0,1.0,0,,22,0,,0,0,0,0,0,256,576,0.0,0.0,0.26,0.75,1.0,0.99811343,0.0,0.0,0.3,0.3855172372,0.4608620721,0.2008620721,0
primary,fresh_ground_truth,alternating,707,3,s707-e01,medium,handoff_depth,2,2,correct,0.026703,0,0,0,0,0,0,0,0,1.0,1.0,0,,22,0,,0,0,0,0,0,256,864,0.0,0.0,0.36,0.75,1.0,0.99811343,0.0,0.0,0.3,0.4734369859,0.3949222606,0.0349222606,0
primary,fresh_ground_truth,alternating,707,4,s707-e05,low,latency_floor,35,35,correct,0.00927,0,0,0,0,0,0,0,0,1.0,1.0,0,,22,0,,0,0,0,0,0,256,1145,0.0,0.0,0.26,0.75,1.0,0.99811343,0.0,0.0,0.3,0.3777022062,0.4667233454,0.2067233454,0
primary,fresh_ground_truth,alternating,707,5,s707-e03,high,latency_floor,-105,-105,correct,0.0402105,0,0,1,0,0,0,0,0,1.0,1.0,0,,22,0,,0,0,0,0,0,256,1440,0.0,0.0,0.47,0.75,1.0,0.99811343,0.0,0.0,0.28,0.6336293191,0.2747780107,-0.1952219893,0
primary,fresh_ground_truth,alternating,707,6,s707-e06,low,latency_floor,35,35,correct,0.0240855,1,0,0,0,0,0,0,0,1.0,1.0,0,,22,0,,0,0,0,0,0,256,1731,0.0,0.0,0.26,0.75,1.0,0.99811343,0.0,0.0,0.3,0.4366336722,0.4225247459,0.1625247459,0
primary,fresh_ground_truth,alternating,707,7,s707-e11,medium,risk_tolerance,2,2,correct,0.025872,0,0,0,0,0,0,0,0,1.0,1.0,0,,22,0,,0,0,0,0,0,256,2019,0.0,0.0,0.36,0.75,1.0,0.99811343,0.0,0.0,0.3,0.4922416715,0.3808187464,0.0208187464,0
primary,fresh_ground_truth,alternating,707,8,s707-e09,low,latency_floor,35,35,correct,0.022722,0,0,0,0,0,0,0,0,1.0,1.0,0,,22,0,,0,0,0,0,0,256,2300,0.0,0.0,0.26,0.75,1.0,0.99811343,0.0,0.0,0.3,0.3846200634,0.4615349524,0.2015349524,0
primary,fresh_ground_truth,alternating,707,9,s707-e04,high,memory_horizon,3,3,correct,0.0312075,0,0,0,0,0,0,0,0,1.0,1.0,0,,22,0,,0,0,0,0,0,256,2595,0.0,0.0,0.47,0.75,1.0,0.99811343,0.0,0.0,0.28,0.6361742566,0.2728693075,-0.1971306925,0
primary,fresh_ground_truth,alternating,707,10,s707-e12,low,memory_horizon,-1,-1,correct,0.0177735,0,0,1,0,0,0,0,0,1.0,1.0,0,,22,0,,0,0,0,0,0,256,2876,0.0,0.0,0.26,0.75,1.0,0.99811343,0.0,0.0,0.3,0.4375699024,0.4218225732,0.1618225732,0
primary,fresh_ground_truth,alternating,707,11,s707-e13,medium,handoff_depth,2,2,correct,0.032145,0,0,0,0,0,0,0,0,1.0,1.0,0,,22,0,,0,0,0,0,0,256,3164,0.0,0.0,0.36,0.75,1.0,0.99811343,0.0,0.0,0.3,0.4925860913,0.3805604315,0.0205604315,0
primary,fresh_ground_truth,alternating,707,12,s707-e14,low,risk_tolerance,1,1,correct,0.015597,1,0,0,0,0,0,0,0,1.0,1.0,0,,22,0,,0,0,0,0,0,256,3455,0.0,0.0,0.26,0.75,1.0,0.99811343,0.0,0.0,0.3,0.3847467684,0.4614399237,0.2014399237,0
primary,fresh_ground_truth,alternating,707,13,s707-e07,high,risk_tolerance,3,3,correct,0.0417585,1,0,0,0,0,0,0,0,1.0,1.0,0,,22,0,,0,0,0,0,0,256,3760,0.0,0.0,0.47,0.75,1.0,0.99811343,0.0,0.0,0.28,0.6362208687,0.2728343485,-0.1971656515,0
primary,fresh_ground_truth,alternating,707,14,s707-e19,low,handoff_depth,-1,-1,correct,0.025836,0,0,0,0,0,0,0,0,1.0,1.0,0,,22,0,,0,0,0,0,0,256,4041,0.0,0.0,0.26,0.75,1.0,0.99811343,0.0,0.0,0.3,0.43758705,0.4218097125,0.1618097125,0
primary,fresh_ground_truth,alternating,707,15,s707-e15,medium,latency_floor,70,70,correct,0.0412335,0,0,1,0,0,0,0,0,1.0,1.0,0,,22,0,,0,0,0,0,0,256,4329,0.0,0.0,0.36,0.75,1.0,0.99811343,0.0,0.0,0.3,0.4925923996,0.3805557003,0.0205557003,0
primary,fresh_ground_truth,alternating,707,16,s707-e16,medium,handoff_depth,2,2,correct,0.0397995,0,0,0,0,0,0,0,0,1.0,1.0,0,,22,0,,0,0,0,0,0,256,4617,0.0,0.0,0.36,0.75,1.0,0.99811343,0.0,0.0,0.3,0.5128277368,0.3653791974,0.0053791974,0
primary,fresh_ground_truth,alternating,707,17,s707-e08,high,memory_horizon,-3,-3,correct,0.0466965,0,0,0,0,0,0,0,0,1.0,1.0,0,,22,0,,0,0,0,0,0,256,4912,0.0,0.0,0.47,0.75,1.0,0.99811343,0.0,0.0,0.28,0.6833392238,0.2374955821,-0.2325044179,0
primary,fresh_ground_truth,alternating,707,18,s707-e18,medium,handoff_depth,2,2,correct,0.0494895,1,0,0,0,0,0,0,0,1.0,1.0,0,,22,0,,0,0,0,0,0,256,5210,0.0,0.0,0.36,0.75,1.0,0.99811343,0.0,0.0,0.3,0.5829995719,0.3127503211,-0.0472496789,0
primary,fresh_ground_truth,alternating,707,19,s707-e10,high,handoff_depth,-3,-3,correct,0.0647895,1,0,0,0,0,0,0,0,1.0,1.0,0,,22,0,,0,0,0,0,0,256,5515,0.0,0.0,0.47,0.75,1.0,0.99811343,0.0,0.0,0.28,0.7091539993,0.2181345005,-0.2518654995,0
primary,fresh_ground_truth,alternating,707,20,s707-e17,high,handoff_depth,-3,-3,missed,0.061227,1,1,1,0,0,0,0,0,1.0,1.0,0,,22,0,,0,0,0,0,0,256,5820,0.0,0.0,0.49,0.75,1.0,0.99811343,0.0,0.0,0.26,0.7874725298,0.1593956026,-0.3306043974,0
primary,persistent_history,alternating,707,1,s707-e02,high,token_capacity,-3,-3,correct,0.21695,0,0,0,0,0,0,0,0,1.0,1.0,0,,22,0,,0,0,0,0,0,135,135,0.0,0.0,0.47,0.75,1.0,0.99811343,0.0,0.0,0.28,0.4946804426,0.3789896681,-0.0910103319,0
primary,persistent_history,alternating,707,2,s707-e00,low,handoff_depth,1,1,correct,0.09953,0,0,0,0,0,0,0,0,1.0,1.0,0,,22,0,,0,0,0,0,0,160,295,0.0,0.0,0.26,0.75,1.0,0.99811343,0.0,0.0,0.3,0.3855172372,0.4608620721,0.2008620721,0
primary,persistent_history,alternating,707,3,s707-e01,medium,handoff_depth,2,2,correct,0.17802,0,0,0,0,0,0,0,0,1.0,1.0,0,,22,0,,0,0,0,0,0,192,487,0.1,0.0,0.378,0.75,1.0,0.99811343,0.0,0.0,0.3,0.4986163139,0.3760377646,-0.0019622354,0
primary,persistent_history,alternating,707,4,s707-e05,low,latency_floor,35,35,correct,0.0768,0,0,0,0,0,0,0,0,1.0,1.0,0,,22,0,,0,0,0,0,0,217,704,0.19765625,0.0,0.29557813,0.75,1.0,0.99811343,0.0,0.0,0.3,0.43014049,0.4273946325,0.1318165025,0
primary,persistent_history,alternating,707,5,s707-e03,high,latency_floor,-105,-105,correct,0.29771844,0,0,1,0,0,0,0,0,1.0,1.0,0,,22,0,,0,0,0,0,0,256,960,0.35,0.0,0.533,0.75,1.0,0.99811343,0.0,0.0,0.217,0.755644725,0.1832664562,-0.3497335438,0
primary,persistent_history,alternating,707,6,s707-e06,low,latency_floor,35,35,correct,0.21307,1,0,0,0,0,0,0,0,1.0,1.0,0,,22,1,history_overflow,0,0,0,0,0,256,1251,0.48671875,0.0,0.34760937,0.75,1.0,0.99811343,0.0,0.0,0.3,0.5926270519,0.3055297111,-0.0420796589,0
primary,persistent_history,alternating,707,7,s707-e11,medium,risk_tolerance,2,2,correct,0.24548781,0,0,0,0,0,0,0,0,1.0,1.0,0,,22,1,history_overflow,0,0,0,0,0,256,1539,0.61171875,0.0,0.47010937,0.75,1.0,0.99811343,0.0,0.0,0.27989063,0.7128684311,0.2153486767,-0.2547606933,0
primary,persistent_history,alternating,707,8,s707-e09,low,latency_floor,35,0,missed,0.24323781,0,0,0,0,0,0,0,0,0.91666667,0.83333333,0,,22,2,history_overflow|latency_floor,1,0,0,0,0,256,1820,0.709375,0.0,0.4326875,0.75,0.94166667,0.99811343,0.02303212,0.00694444,0.24166667,0.7439043606,0.1920717296,-0.2406157704,0
primary,persistent_history,alternating,707,9,s707-e04,high,memory_horizon,3,3,correct,0.33445625,0,0,0,0,0,0,0,0,0.91666667,0.83333333,0,,22,2,history_overflow|latency_floor,1,0,0,0,0,256,2115,0.86171875,0.0,0.65010937,0.75,0.94166667,0.99811343,0.02303212,0.00694444,0.09989063,1.0,0.0,-0.65010937,0
primary,persistent_history,alternating,707,10,s707-e12,low,memory_horizon,-1,-1,correct,0.26774781,0,0,1,0,0,0,0,0,0.91666667,0.83333333,0,,22,2,history_overflow|latency_floor,2,1,0,0,0,256,2396,0.959375,0.0,0.4576875,0.75,0.94166667,0.99811343,0.02303212,0.00694444,0.24166667,0.8915700893,0.081322433,-0.376365067,0
primary,persistent_history,alternating,707,11,s707-e13,medium,handoff_depth,2,0,missed,0.71820625,0,0,0,0,1,1,1,0,0.58333333,0.66666667,0,,22,3,handoff_depth|history_overflow|latency_floor,3,1,0,0,0,256,2684,1.084375,0.0,0.6501875,0.75,0.83333333,0.99811343,0.08592593,0.0665404,0.0998125,1.0,0.0,-0.6501875,1
primary,persistent_history,alternating,707,12,s707-e14,low,risk_tolerance,1,0,missed,0.32663625,1,0,0,0,1,0,1,1,0.41666667,0.5,0,,22,4,handoff_depth|history_overflow|latency_floor|risk_tolerance,4,1,0,0,0,256,2975,1.22109375,0.0,0.59979688,0.75,0.75833333,0.99811343,0.08381411,0.0695955,0.05833333,1.0,0.0,-0.59979688,0
primary,persistent_history,alternating,707,13,s707-e07,high,risk_tolerance,3,0,missed,0.70155406,1,0,0,0,1,0,1,1,0.41666667,0.5,0,,22,4,handoff_depth|history_overflow|latency_floor|risk_tolerance,5,1,0,0,0,256,3280,1.4125,0.0,0.86925,0.75,0.75833333,0.99811343,0.08081803,0.07810903,-0.11925,1.0,0.0,-0.86925,0
primary,persistent_history,alternating,707,14,s707-e19,low,handoff_depth,-1,-1,correct,0.72,0,0,0,0,1,0,1,1,0.5,0.5,0,,22,3,history_overflow|latency_floor|risk_tolerance,5,1,0,0,0,256,3561,1.5,0.0,0.655,0.75,0.775,0.99811343,0.09615101,0.07684641,0.075,1.0,0.0,-0.655,0
primary,persistent_history,alternating,707,15,s707-e15,medium,latency_floor,70,70,correct,0.72,0,0,1,1,1,0,1,1,0.5,0.5,0,,22,4,handoff_depth|history_overflow|latency_floor|risk_tolerance,6,2,0,0,0,256,3849,1.5,0.0,0.755,0.75,0.775,0.99811343,0.09614038,0.07585434,-0.005,1.0,0.0,-0.755,0
primary,persistent_history,alternating,707,16,s707-e16,medium,handoff_depth,2,2,correct,0.72,0,0,0,0,0,0,1,1,0.41666667,0.5,0,,22,3,history_overflow|latency_floor|risk_tolerance,6,2,0,0,0,256,4137,1.5,0.0,0.78,0.75,0.75833333,0.99811343,0.08327123,0.0814099,-0.03,1.0,0.0,-0.78,0
primary,persistent_history,alternating,707,17,s707-e08,high,memory_horizon,-3,0,missed,0.72,0,0,0,0,1,0,1,1,0.25,0.33333333,0,,22,4,history_overflow|latency_floor|memory_horizon|risk_tolerance,7,2,0,0,0,256,4432,1.5,0.0,0.91,0.75,0.68333333,0.99811343,0.29224445,0.19020619,-0.16,1.0,0.0,-0.91,0
primary,persistent_history,alternating,707,18,s707-e18,medium,handoff_depth,2,0,missed,0.72,1,0,0,0,1,0,1,1,0.25,0.33333333,0,,22,5,handoff_depth|history_overflow|latency_floor|memory_horizon|risk_tolerance,8,2,0,0,0,256,4730,1.5,0.0,0.8,0.75,0.68333333,0.99811343,0.30855224,0.2204972,-0.05,1.0,0.0,-0.8,0
primary,persistent_history,alternating,707,19,s707-e10,high,handoff_depth,-3,-3,missed,0.72,1,1,0,0,1,0,1,1,0.25,0.33333333,0,,22,4,history_overflow|latency_floor|memory_horizon|risk_tolerance,8,2,0,0,0,256,5035,1.5,0.0,0.91,0.75,0.68333333,0.99811343,0.35317546,0.24387524,-0.16,1.0,0.0,-0.91,0
primary,persistent_history,alternating,707,20,s707-e17,high,handoff_depth,-3,3,reversed,0.72,1,0,1,1,1,0,1,1,0.33333333,0.33333333,0,,22,5,handoff_depth|history_overflow|latency_floor|memory_horizon|risk_tolerance,10,3,0,0,0,256,5340,1.5,0.0,0.91,0.75,0.7,0.99811343,0.29140403,0.2189099,-0.16,1.0,0.0,-0.91,0
primary,prose_summary,alternating,707,1,s707-e02,high,token_capacity,-3,3,reversed,0.248382,0,0,0,0,1,1,1,0,0.83333333,0.83333333,0,,6,1,token_capacity,1,0,0,0,0,234,197,0.79545455,0.72727273,0.78181818,0.75,0.525,0.99811343,0.41197357,0.18333333,-0.175,1.0,0.0,-0.78181818,0
primary,prose_summary,alternating,707,2,s707-e00,low,handoff_depth,1,1,correct,0.24785189,0,0,0,0,1,0,1,1,0.66666667,0.83333333,0,,6,1,token_capacity,1,0,0,0,0,234,456,0.79545455,0.72727273,0.55181818,0.75,0.49166667,0.99811343,0.42153542,0.21587302,-0.20833333,1.0,0.0,-0.55181818,0
primary,prose_summary,alternating,707,3,s707-e01,medium,handoff_depth,2,2,correct,0.30750429,0,0,0,0,1,0,1,1,0.75,0.66666667,0,,6,2,risk_tolerance|token_capacity,2,0,0,0,0,234,722,0.79545455,0.72727273,0.67681818,0.75,0.46666667,0.99811343,0.37616582,0.17275132,-0.23333333,1.0,0.0,-0.67681818,0
primary,prose_summary,alternating,707,4,s707-e05,low,latency_floor,35,70,duplicated,0.23437709,0,0,0,0,1,0,1,1,0.66666667,0.5,0,,6,3,latency_floor|risk_tolerance|token_capacity,3,0,0,0,0,234,981,0.79545455,0.72727273,0.62181818,0.75,0.40833333,0.99811343,0.3750383,0.17916158,-0.29166667,1.0,0.0,-0.62181818,0
primary,prose_summary,alternating,707,5,s707-e03,high,latency_floor,-105,-105,correct,0.40634229,0,0,1,1,1,0,1,1,0.66666667,0.5,0,,6,0,,3,1,1,0,4,234,1254,0.79545455,0.72727273,0.81181818,0.75,0.40833333,0.99811343,0.37493453,0.18108466,-0.29166667,1.0,0.0,-0.81181818,0
primary,prose_summary,alternating,707,6,s707-e06,low,latency_floor,35,35,correct,0.32464229,1,0,0,0,0,0,1,1,0.91666667,0.83333333,0,,6,1,retry_demand,4,1,0,0,0,234,1523,0.79545455,0.72727273,0.62681818,0.75,0.54166667,0.99811343,0.02512595,0.00757576,-0.15833333,1.0,0.0,-0.62681818,0
primary,prose_summary,alternating,707,7,s707-e11,medium,risk_tolerance,2,4,duplicated,0.34889389,0,0,0,0,0,0,1,1,0.75,0.5,0,,6,3,memory_horizon|retry_demand|risk_tolerance,7,1,0,0,0,234,1789,0.79545455,0.72727273,0.79681818,0.75,0.425,0.99811343,0.02714939,0.01380311,-0.275,1.0,0.0,-0.79681818,0
primary,prose_summary,alternating,707,8,s707-e09,low,latency_floor,35,35,correct,0.34813389,0,0,0,0,0,0,1,1,0.75,0.5,0,,6,3,memory_horizon|retry_demand|risk_tolerance,7,1,0,0,0,234,2048,0.79545455,0.72727273,0.67681818,0.75,0.425,0.99811343,0.04635797,0.02011624,-0.275,1.0,0.0,-0.67681818,0
primary,prose_summary,alternating,707,9,s707-e04,high,memory_horizon,3,0,missed,0.39112709,0,0,0,0,1,0,1,1,0.58333333,0.5,0,,6,3,memory_horizon|retry_demand|risk_tolerance,8,1,0,0,0,234,2321,0.79545455,0.72727273,0.90681818,0.75,0.39166667,0.99811343,0.09567269,0.06178291,-0.30833333,1.0,0.0,-0.90681818,0
primary,prose_summary,alternating,707,10,s707-e12,low,memory_horizon,-1,0,missed,0.32306149,0,0,1,1,0,0,1,1,0.58333333,0.5,0,,6,0,,9,2,1,0,5,234,2580,0.79545455,0.72727273,0.69681818,0.75,0.39166667,0.99811343,0.06344771,0.04392577,-0.30833333,1.0,0.0,-0.69681818,0
primary,prose_summary,alternating,707,11,s707-e13,medium,handoff_depth,2,0,missed,0.39587709,0,0,0,0,1,0,1,1,0.66666667,0.83333333,0,,6,1,handoff_depth,10,2,0,0,0,234,2846,0.79545455,0.72727273,0.79681818,0.75,0.49166667,0.99811343,0.08763851,0.05959596,-0.20833333,1.0,0.0,-0.79681818,0
primary,prose_summary,alternating,707,12,s707-e14,low,risk_tolerance,1,1,missed,0.31203389,1,1,0,0,1,0,1,1,0.58333333,0.83333333,0,,6,1,handoff_depth,10,2,0,0,0,234,3115,0.79545455,0.72727273,0.69681818,0.75,0.475,0.99811343,0.08686644,0.06087801,-0.225,1.0,0.0,-0.69681818,0
primary,prose_summary,alternating,707,13,s707-e07,high,risk_tolerance,3,3,correct,0.44458549,1,0,0,0,1,0,1,1,0.5,0.66666667,0,,6,2,handoff_depth|token_capacity,11,2,0,0,0,234,3398,0.79545455,0.72727273,0.88681818,0.75,0.41666667,0.99811343,0.08360967,0.06949792,-0.28333333,1.0,0.0,-0.88681818,0
primary,prose_summary,alternating,707,14,s707-e19,low,handoff_depth,-1,-2,duplicated,0.36391149,0,0,0,0,0,0,1,1,0.58333333,0.66666667,0,,6,2,handoff_depth|token_capacity,12,2,0,0,0,234,3657,0.79545455,0.72727273,0.69681818,0.75,0.43333333,0.99811343,0.1157759,0.07031863,-0.26666667,1.0,0.0,-0.69681818,0
primary,prose_summary,alternating,707,15,s707-e15,medium,latency_floor,70,0,missed,0.44192549,0,0,1,1,0,0,1,1,0.5,0.5,0,,6,3,handoff_depth|latency_floor|token_capacity,14,3,0,0,0,234,3923,0.79545455,0.72727273,0.79681818,0.75,0.375,0.99811343,0.11527689,0.08222339,-0.325,1.0,0.0,-0.79681818,0
primary,prose_summary,alternating,707,16,s707-e16,medium,handoff_depth,2,0,missed,0.43465989,0,0,0,0,1,0,1,1,0.41666667,0.5,0,,6,3,handoff_depth|latency_floor|token_capacity,15,3,0,0,0,234,4189,0.79545455,0.72727273,0.79681818,0.75,0.35833333,0.99811343,0.17057666,0.14125117,-0.34166667,1.0,0.0,-0.79681818,0
