run_family,mode,schedule,seed,cycle,event_id,amplitude,target,truth_delta,applied_delta,application_outcome,difficulty,correction_required,correction_success,checkpoint,checkpoint_failed,unsafe_attempt,first_failure_this_cycle,failed_by_cycle,config_accuracy,requirement_accuracy,invariant_failure_count,invariant_failures,known_dependency_count,unresolved_dependency_count,unresolved_dependencies,contradiction_count,retry_count,repair_succeeded,repaired_invariant_count,repaired_field_count,representation_tokens,total_tokens,context_pressure,handoff_loss,kappa,kappa_star_0,phi_star,phi_base,epsilon,delta_hol,vkd,subcritical_failure
amplitude_sweep,prose_summary,constant_low,1313,8,amp-s1313-e07,low,latency_floor,-35,-35,correct,0.38562469,1,0,0,0,0,0,1,0.83333333,0.5,0,,6,2,retry_demand|token_capacity,7,1,0,0,0,234,2026,0.79545455,0.72727273,0.67681818,0.75,0.44166667,0.99811343,0.29092167,0.10416667,-0.25833333,0
amplitude_sweep,prose_summary,constant_low,1313,9,amp-s1313-e08,low,risk_tolerance,-1,-1,correct,0.29911389,1,0,0,0,0,0,1,0.66666667,0.5,0,,6,2,retry_demand|token_capacity,7,1,0,0,0,234,2295,0.79545455,0.72727273,0.67681818,0.75,0.40833333,0.99811343,0.29030837,0.10747077,-0.29166667,0
amplitude_sweep,prose_summary,constant_low,1313,10,amp-s1313-e09,low,risk_tolerance,1,1,correct,0.30842389,0,0,1,1,0,0,1,0.83333333,0.5,0,,6,3,latency_floor|retry_demand|token_capacity,8,2,0,0,0,234,2554,0.79545455,0.72727273,0.67681818,0.75,0.44166667,0.99811343,0.29092167,0.10416667,-0.25833333,0
amplitude_sweep,prose_summary,constant_low,1313,11,amp-s1313-e10,low,handoff_depth,1,1,correct,0.31298389,0,0,0,0,0,0,1,0.66666667,0.5,0,,6,3,latency_floor|retry_demand|token_capacity,8,2,0,0,0,234,2813,0.79545455,0.72727273,0.67681818,0.75,0.40833333,0.99811343,0.31295029,0.14027778,-0.29166667,0
amplitude_sweep,prose_summary,constant_low,1313,12,amp-s1313-e11,low,token_capacity,1,1,correct,0.33577629,1,0,0,0,1,0,1,0.66666667,0.5,0,,6,2,latency_floor|retry_demand,9,2,0,0,0,234,3082,0.79545455,0.72727273,0.67681818,0.75,0.40833333,0.99811343,0.323183,0.1540404,-0.29166667,0
amplitude_sweep,prose_summary,constant_low,1313,13,amp-s1313-e12,low,retry_demand,1,1,correct,0.32299309,0,0,0,0,1,0,1,0.66666667,0.5,0,,6,1,latency_floor,9,2,0,0,0,234,3341,0.79545455,0.72727273,0.67681818,0.75,0.40833333,0.99811343,0.13454377,0.0915404,-0.29166667,0
amplitude_sweep,prose_summary,constant_low,1313,14,amp-s1313-e13,low,risk_tolerance,-1,0,missed,0.33622469,0,0,0,0,1,0,1,0.5,0.33333333,0,,6,2,latency_floor|risk_tolerance,10,2,0,0,0,234,3600,0.79545455,0.72727273,0.69681818,0.75,0.33333333,0.99811343,0.1369799,0.09484451,-0.36666667,0
amplitude_sweep,prose_summary,constant_low,1313,15,amp-s1313-e14,low,risk_tolerance,-1,0,missed,0.40298309,0,0,1,1,1,0,1,0.5,0.33333333,0,,6,4,latency_floor|retry_demand|risk_tolerance|token_capacity,13,3,0,0,0,234,3859,0.79545455,0.72727273,0.69681818,0.75,0.33333333,0.99811343,0.13990405,0.09828644,-0.36666667,0
amplitude_sweep,prose_summary,constant_low,1313,16,amp-s1313-e15,low,latency_floor,35,0,missed,0.41393469,0,0,0,0,1,0,1,0.41666667,0.33333333,0,,6,4,latency_floor|retry_demand|risk_tolerance|token_capacity,14,3,0,0,0,234,4118,0.79545455,0.72727273,0.69681818,0.75,0.31666667,0.99811343,0.14204388,0.1166847,-0.38333333,0
amplitude_sweep,prose_summary,constant_low,1313,17,amp-s1313-e16,low,memory_horizon,1,1,correct,0.31513469,0,0,0,0,1,0,1,0.33333333,0.33333333,1,receipt_outlives_memory,6,4,latency_floor|retry_demand|risk_tolerance|token_capacity,14,3,0,0,0,234,4377,0.79545455,0.72727273,0.67681818,0.75,0.3,0.99811343,0.13884687,0.12858947,-0.4,0
amplitude_sweep,prose_summary,constant_low,1313,18,amp-s1313-e17,low,risk_tolerance,1,0,missed,0.42456709,0,0,0,0,1,0,1,0.33333333,0.33333333,1,receipt_outlives_memory,6,4,latency_floor|retry_demand|risk_tolerance|token_capacity,15,3,0,0,0,234,4636,0.79545455,0.72727273,0.69681818,0.75,0.3,0.99811343,0.13513031,0.12514754,-0.4,0
amplitude_sweep,prose_summary,constant_low,1313,19,amp-s1313-e18,low,latency_floor,35,35,correct,0.44507189,0,0,0,0,1,0,1,0.33333333,0.33333333,1,receipt_outlives_memory,6,3,retry_demand|risk_tolerance|token_capacity,15,3,0,0,0,234,4895,0.79545455,0.72727273,0.67681818,0.75,0.3,0.99811343,0.14031675,0.13055879,-0.4,0
amplitude_sweep,prose_summary,constant_low,1313,20,amp-s1313-e19,low,latency_floor,35,35,correct,0.40872109,0,0,1,1,1,0,1,0.33333333,0.33333333,1,receipt_outlives_memory,6,4,latency_floor|retry_demand|risk_tolerance|token_capacity,16,4,0,0,0,234,5154,0.79545455,0.72727273,0.67681818,0.75,0.3,0.99811343,0.1357868,0.12598004,-0.4,0
amplitude_sweep,receipt_ancestry,constant_low,1313,1,amp-s1313-e00,low,latency_floor,-35,-35,correct,0.1012932,0,0,0,0,0,0,0,1.0,1.0,0,,22,0,,0,0,0,0,0,211,211,0.12,0.0,0.2816,0.75,1.0,0.99811343,0.0,0.0,0.3,0
amplitude_sweep,receipt_ancestry,constant_low,1313,2,amp-s1313-e01,low,latency_floor,-35,-35,correct,0.1191636,1,0,0,0,0,0,0,1.0,1.0,0,,22,0,,0,0,0,0,0,236,457,0.12,0.0,0.2816,0.75,1.0,0.99811343,0.0,0.0,0.3,0
amplitude_sweep,receipt_ancestry,constant_low,1313,3,amp-s1313-e02,low,memory_horizon,1,1,correct,0.0779488,0,0,0,0,0,0,0,1.0,1.0,0,,20,2,handoff_depth|risk_tolerance,0,0,0,0,0,247,718,0.33666667,0.09090909,0.33605455,0.75,0.95,0.99811343,0.0,0.0,0.25,0
amplitude_sweep,receipt_ancestry,constant_low,1313,4,amp-s1313-e03,low,retry_demand,-1,-1,correct,0.14199058,0,0,0,0,0,0,0,1.0,1.0,0,,20,3,handoff_depth|risk_tolerance|token_capacity,0,0,0,0,0,256,990,0.445,0.09090909,0.35555455,0.75,0.95,0.99811343,0.0,0.0,0.25,0
amplitude_sweep,receipt_ancestry,constant_low,1313,5,amp-s1313-e04,low,latency_floor,35,35,correct,0.21631458,0,0,1,0,0,0,0,1.0,1.0,0,,20,4,handoff_depth|memory_horizon|risk_tolerance|token_capacity,0,0,0,0,0,256,1271,0.55333333,0.09090909,0.37505455,0.75,0.95,0.99811343,0.0,0.0,0.25,0
amplitude_sweep,receipt_ancestry,constant_low,1313,6,amp-s1313-e05,low,token_capacity,-1,-1,correct,0.23821818,1,0,0,0,0,0,0,1.0,1.0,0,,21,4,handoff_depth|memory_horizon|retry_backoff_ms|risk_tolerance,0,0,0,0,0,256,1562,0.55333333,0.04545455,0.36732727,0.75,0.975,0.99811343,0.0,0.0,0.275,0
amplitude_sweep,receipt_ancestry,constant_low,1313,7,amp-s1313-e06,low,token_capacity,1,1,correct,0.19828469,0,0,0,0,0,0,0,1.0,1.0,0,,20,4,handoff_depth|memory_horizon|retry_backoff_ms|risk_tolerance,0,0,0,0,0,256,1843,0.55333333,0.09090909,0.37505455,0.75,0.95,0.99811343,0.0,0.0,0.25,0
amplitude_sweep,receipt_ancestry,constant_low,1313,8,amp-s1313-e07,low,latency_floor,-35,-35,correct,0.23540898,1,0,0,0,0,0,0,1.0,1.0,0,,18,5,handoff_depth|max_handoffs|memory_horizon|retry_backoff_ms|risk_tolerance,0,0,0,0,0,256,2134,0.66166667,0.18181818,0.41000909,0.75,0.9,0.99811343,0.0,0.0,0.2,0
amplitude_sweep,receipt_ancestry,constant_low,1313,9,amp-s1313-e08,low,risk_tolerance,-1,-1,correct,0.24647276,1,0,0,0,0,0,0,1.0,1.0,0,,16,4,handoff_depth|max_handoffs|memory_horizon|retry_backoff_ms,0,0,0,0,0,256,2425,0.55333333,0.27272727,0.40596364,0.75,0.85,0.99811343,0.0,0.0,0.15,0
amplitude_sweep,receipt_ancestry,constant_low,1313,10,amp-s1313-e09,low,risk_tolerance,1,1,correct,0.18117095,0,0,1,0,0,0,0,1.0,1.0,0,,14,4,handoff_depth|max_handoffs|memory_horizon|retry_backoff_ms,0,0,0,0,0,256,2706,0.55333333,0.36363636,0.42141818,0.75,0.8,0.99811343,0.0,0.0,0.1,0
amplitude_sweep,receipt_ancestry,constant_low,1313,11,amp-s1313-e10,low,handoff_depth,1,1,correct,0.26266913,0,0,0,0,0,0,0,1.0,1.0,0,,13,4,max_handoffs|memory_horizon|memory_ttl|retry_backoff_ms,0,0,0,0,0,256,2987,0.55333333,0.40909091,0.42914545,0.75,0.775,0.99811343,0.0,0.0,0.075,0
amplitude_sweep,receipt_ancestry,constant_low,1313,12,amp-s1313-e11,low,token_capacity,1,1,correct,0.21677142,1,0,0,0,0,0,0,0.91666667,1.0,0,,11,4,max_handoffs|memory_horizon|memory_ttl|retry_backoff_ms,0,0,0,0,0,256,3278,0.55333333,0.5,0.4446,0.75,0.70833333,0.99811343,0.02512595,0.00757576,0.00833333,0
amplitude_sweep,receipt_ancestry,constant_low,1313,13,amp-s1313-e12,low,retry_demand,1,1,correct,0.212752,0,0,0,0,0,0,0,0.75,1.0,0,,11,4,max_handoffs|memory_horizon|memory_ttl|retry_backoff_ms,0,0,0,0,0,256,3559,0.55333333,0.5,0.4446,0.75,0.675,0.99811343,0.14771513,0.07007576,-0.025,0
amplitude_sweep,receipt_ancestry,constant_low,1313,14,amp-s1313-e13,low,risk_tolerance,-1,-1,correct,0.2245908,0,0,0,0,0,0,0,0.58333333,1.0,0,,11,4,max_handoffs|memory_horizon|memory_ttl|retry_backoff_ms,0,0,0,0,0,256,3840,0.55333333,0.5,0.4446,0.75,0.64166667,0.99811343,0.14946365,0.07337986,-0.05833333,0
amplitude_sweep,receipt_ancestry,constant_low,1313,15,amp-s1313-e14,low,risk_tolerance,-1,-1,correct,0.284322,0,0,1,1,0,1,1,0.75,1.0,0,,22,0,,0,1,1,0,3,256,4121,0.55333333,0.5,0.4446,0.75,0.675,0.99811343,0.14771513,0.07007576,-0.025,1
amplitude_sweep,receipt_ancestry,constant_low,1313,16,amp-s1313-e15,low,latency_floor,35,35,correct,0.2091208,0,0,0,0,0,0,1,1.0,1.0,0,,11,0,,0,1,0,0,0,256,4402,0.12,0.5,0.3666,0.75,0.725,0.99811343,0.0,0.0,0.025,0
amplitude_sweep,receipt_ancestry,constant_low,1313,17,amp-s1313-e16,low,memory_horizon,1,0,missed,0.1615208,0,0,0,0,0,0,1,0.83333333,0.83333333,0,,9,1,memory_horizon,1,1,0,0,0,256,4683,0.22833333,0.59090909,0.44655455,0.75,0.6,0.99811343,0.05323971,0.02380952,-0.1,0
amplitude_sweep,receipt_ancestry,constant_low,1313,18,amp-s1313-e17,low,risk_tolerance,1,-1,reversed,0.29150218,0,0,0,0,0,0,1,0.66666667,0.66666667,0,,9,2,memory_horizon|risk_tolerance,2,1,0,0,0,256,4964,0.33666667,0.59090909,0.49105455,0.75,0.525,0.99811343,0.05228457,0.02711363,-0.175,0
amplitude_sweep,receipt_ancestry,constant_low,1313,19,amp-s1313-e18,low,latency_floor,35,0,missed,0.33449858,0,0,0,0,0,0,1,0.58333333,0.5,0,,10,4,handoff_depth|latency_floor|memory_horizon|risk_tolerance,3,1,0,0,0,256,5245,0.55333333,0.54545455,0.54732727,0.75,0.49166667,0.99811343,0.05373618,0.03405807,-0.20833333,0
amplitude_sweep,receipt_ancestry,constant_low,1313,20,amp-s1313-e19,low,latency_floor,35,-35,reversed,0.40396509,0,0,1,1,1,0,1,0.58333333,0.5,0,,10,4,handoff_depth|latency_floor|memory_horizon|risk_tolerance,5,2,0,0,0,256,5526,0.55333333,0.54545455,0.57232727,0.75,0.49166667,0.99811343,0.07588736,0.0463444,-0.20833333,0
amplitude_sweep,fresh_ground_truth,constant_medium,1313,1,amp-s1313-e00,medium,latency_floor,-70,-70,correct,0.0224235,0,0,0,0,0,0,0,1.0,1.0,0,,22,0,,0,0,0,0,0,256,288,0.0,0.0,0.36,0.75,1.0,0.99811343,0.0,0.0,0.3,0
amplitude_sweep,fresh_ground_truth,constant_medium,1313,2,amp-s1313-e01,medium,latency_floor,-70,-70,correct,0.0263655,1,0,0,0,0,0,0,1.0,1.0,0,,22,0,,0,0,0,0,0,256,586,0.0,0.0,0.36,0.75,1.0,0.99811343,0.0,0.0,0.3,0
amplitude_sweep,fresh_ground_truth,constant_medium,1313,3,amp-s1313-e02,medium,memory_horizon,2,2,correct,0.017274,0,0,0,0,0,0,0,1.0,1.0,0,,22,0,,0,0,0,0,0,256,874,0.0,0.0,0.36,0.75,1.0,0.99811343,0.0,0.0,0.3,0
amplitude_sweep,fresh_ground_truth,constant_medium,1313,4,amp-s1313-e03,medium,retry_demand,-2,-2,correct,0.0248895,0,0,0,0,0,0,0,1.0,1.0,0,,22,0,,0,0,0,0,0,256,1162,0.0,0.0,0.36,0.75,1.0,0.99811343,0.0,0.0,0.3,0
amplitude_sweep,fresh_ground_truth,constant_medium,1313,5,amp-s1313-e04,medium,latency_floor,70,70,correct,0.038847,0,0,1,0,0,0,0,1.0,1.0,0,,22,0,,0,0,0,0,0,256,1450,0.0,0.0,0.36,0.75,1.0,0.99811343,0.0,0.0,0.3,0
amplitude_sweep,fresh_ground_truth,constant_medium,1313,6,amp-s1313-e05,medium,token_capacity,-2,-2,correct,0.0258,1,0,0,0,0,0,0,1.0,1.0,0,,22,0,,0,0,0,0,0,256,1748,0.0,0.0,0.36,0.75,1.0,0.99811343,0.0,0.0,0.3,0
amplitude_sweep,fresh_ground_truth,constant_medium,1313,7,amp-s1313-e06,medium,token_capacity,2,2,correct,0.0332505,0,0,0,0,0,0,0,1.0,1.0,0,,22,0,,0,0,0,0,0,256,2036,0.0,0.0,0.36,0.75,1.0,0.99811343,0.0,0.0,0.3,0
amplitude_sweep,fresh_ground_truth,constant_medium,1313,8,amp-s1313-e07,medium,latency_floor,-70,-70,correct,0.0406215,1,0,0,0,0,0,0,1.0,1.0,0,,22,0,,0,0,0,0,0,256,2334,0.0,0.0,0.36,0.75,1.0,0.99811343,0.0,0.0,0.3,0
amplitude_sweep,fresh_ground_truth,constant_medium,1313,9,amp-s1313-e08,medium,risk_tolerance,-2,-2,correct,0.023547,1,0,0,0,0,0,0,1.0,1.0,0,,22,0,,0,0,0,0,0,256,2632,0.0,0.0,0.36,0.75,1.0,0.99811343,0.0,0.0,0.3,0
amplitude_sweep,fresh_ground_truth,constant_medium,1313,10,amp-s1313-e09,medium,risk_tolerance,2,2,correct,0.0253845,0,0,1,0,0,0,0,1.0,1.0,0,,22,0,,0,0,0,0,0,256,2920,0.0,0.0,0.36,0.75,1.0,0.99811343,0.0,0.0,0.3,0
amplitude_sweep,fresh_ground_truth,constant_medium,1313,11,amp-s1313-e10,medium,handoff_depth,2,2,correct,0.0262845,0,0,0,0,0,0,0,1.0,1.0,0,,22,0,,0,0,0,0,0,256,3208,0.0,0.0,0.36,0.75,1.0,0.99811343,0.0,0.0,0.3,0
amplitude_sweep,fresh_ground_truth,constant_medium,1313,12,amp-s1313-e11,medium,token_capacity,2,2,correct,0.030783,1,0,0,0,0,0,0,1.0,1.0,0,,22,0,,0,0,0,0,0,256,3506,0.0,0.0,0.36,0.75,1.0,0.99811343,0.0,0.0,0.3,0
amplitude_sweep,fresh_ground_truth,constant_medium,1313,13,amp-s1313-e12,medium,retry_demand,2,4,duplicated,0.02826,0,0,0,0,1,1,1,0.75,0.83333333,0,,22,1,retry_demand,1,0,0,0,0,256,3794,0.0,0.0,0.405,0.75,0.90833333,0.99811343,0.32257017,0.17559524,0.20833333,1
amplitude_sweep,fresh_ground_truth,constant_medium,1313,14,amp-s1313-e13,medium,risk_tolerance,-2,-2,correct,0.0308715,0,0,0,0,0,0,1,1.0,1.0,0,,22,0,,0,0,0,0,0,256,4082,0.0,0.0,0.36,0.75,1.0,0.99811343,0.0,0.0,0.3,0
amplitude_sweep,fresh_ground_truth,constant_medium,1313,15,amp-s1313-e14,medium,risk_tolerance,-2,-2,correct,0.0440475,0,0,1,0,0,0,1,1.0,1.0,0,,22,0,,0,0,0,0,0,256,4370,0.0,0.0,0.36,0.75,1.0,0.99811343,0.0,0.0,0.3,0
amplitude_sweep,fresh_ground_truth,constant_medium,1313,16,amp-s1313-e15,medium,latency_floor,70,70,correct,0.046209,0,0,0,0,0,0,1,1.0,1.0,0,,22,0,,0,0,0,0,0,256,4658,0.0,0.0,0.36,0.75,1.0,0.99811343,0.0,0.0,0.3,0
amplitude_sweep,fresh_ground_truth,constant_medium,1313,17,amp-s1313-e16,medium,memory_horizon,2,2,correct,0.026709,0,0,0,0,0,0,1,1.0,1.0,0,,22,0,,0,0,0,0,0,256,4946,0.0,0.0,0.36,0.75,1.0,0.99811343,0.0,0.0,0.3,0
amplitude_sweep,fresh_ground_truth,constant_medium,1313,18,amp-s1313-e17,medium,risk_tolerance,2,2,correct,0.0483075,0,0,0,0,0,0,1,1.0,1.0,0,,22,0,,0,0,0,0,0,256,5234,0.0,0.0,0.36,0.75,1.0,0.99811343,0.0,0.0,0.3,0
amplitude_sweep,fresh_ground_truth,constant_medium,1313,19,amp-s1313-e18,medium,latency_floor,70,70,correct,0.0523545,0,0,0,0,0,0,1,1.0,1.0,0,,22,0,,0,0,0,0,0,256,5522,0.0,0.0,0.36,0.75,1.0,0.99811343,0.0,0.0,0.3,0
amplitude_sweep,fresh_ground_truth,constant_medium,1313,20,amp-s1313-e19,medium,latency_floor,70,70,correct,0.04518,0,0,1,0,0,0,1,1.0,1.0,0,,22,0,,0,0,0,0,0,256,5810,0.0,0.0,0.36,0.75,1.0,0.99811343,0.0,0.0,0.3,0
amplitude_sweep,persistent_history,constant_medium,1313,1,amp-s1313-e00,medium,latency_floor,-70,-70,correct,0.14949,0,0,0,0,0,0,0,1.0,1.0,0,,22,0,,0,0,0,0,0,128,128,0.0,0.0,0.36,0.75,1.0,0.99811343,0.0,0.0,0.3,0
amplitude_sweep,persistent_history,constant_medium,1313,2,amp-s1313-e01,medium,latency_floor,-70,-70,correct,0.17577,1,0,0,0,0,0,0,1.0,1.0,0,,22,0,,0,0,0,0,0,170,298,0.0140625,0.0,0.36253125,0.75,1.0,0.99811343,0.0,0.0,0.3,0
amplitude_sweep,persistent_history,constant_medium,1313,3,amp-s1313-e02,medium,memory_horizon,2,2,correct,0.11726937,0,0,0,0,0,0,0,1.0,1.0,0,,22,0,,0,0,0,0,0,202,500,0.1390625,0.0,0.38503125,0.75,1.0,0.99811343,0.0,0.0,0.3,0
amplitude_sweep,persistent_history,constant_medium,1313,4,amp-s1313-e03,medium,retry_demand,-2,0,missed,0.18678937,0,0,0,0,0,0,0,0.83333333,0.83333333,0,,22,1,retry_demand,1,0,0,0,0,234,734,0.2640625,0.0,0.45253125,0.75,0.925,0.99811343,0.372678,0.16666667,0.225,0
amplitude_sweep,persistent_history,constant_medium,1313,5,amp-s1313-e04,medium,latency_floor,70,70,correct,0.31858938,0,0,1,1,0,1,1,0.83333333,0.83333333,0,,22,2,history_overflow|retry_demand,1,1,1,0,2,256,1000,0.3890625,0.0,0.45503125,0.75,0.925,0.99811343,0.372678,0.16666667,0.225,1
amplitude_sweep,persistent_history,constant_medium,1313,6,amp-s1313-e05,medium,token_capacity,-2,-2,correct,0.25035937,1,0,0,0,1,0,1,0.91666667,0.83333333,0,,22,2,history_overflow|retry_demand,1,1,0,0,0,256,1298,0.553125,0.0,0.4845625,0.75,0.94166667,0.99811343,0.05527708,0.01666667,0.24166667,0
amplitude_sweep,persistent_history,constant_medium,1313,7,amp-s1313-e06,medium,token_capacity,2,2,correct,0.32463875,0,0,0,0,1,0,1,0.91666667,0.83333333,0,,22,2,history_overflow|retry_demand,1,1,0,0,0,256,1586,0.678125,0.0,0.5070625,0.75,0.94166667,0.99811343,0.05527708,0.01666667,0.24166667,0
amplitude_sweep,persistent_history,constant_medium,1313,8,amp-s1313-e07,medium,latency_floor,-70,-70,duplicated,0.71252875,1,1,0,0,1,0,1,0.91666667,0.83333333,0,,22,2,history_overflow|retry_demand,1,1,0,0,0,256,1884,0.8421875,0.0,0.55659375,0.75,0.94166667,0.99811343,0.06909635,0.02083333,0.19340625,0
amplitude_sweep,persistent_history,constant_medium,1313,9,amp-s1313-e08,medium,risk_tolerance,-2,0,missed,0.30330813,1,0,0,0,1,0,1,0.75,0.66666667,0,,22,3,history_overflow|retry_demand|risk_tolerance,2,1,0,0,0,256,2182,1.00625,0.0,0.611125,0.75,0.86666667,0.99811343,0.06876968,0.02757937,0.138875,0
amplitude_sweep,persistent_history,constant_medium,1313,10,amp-s1313-e09,medium,risk_tolerance,2,2,correct,0.3601675,0,0,1,1,1,0,1,0.75,0.66666667,0,,22,4,history_overflow|latency_floor|retry_demand|risk_tolerance,3,2,0,0,0,256,2470,1.13125,0.0,0.613625,0.75,0.86666667,0.99811343,0.06871261,0.02730938,0.136375,0
amplitude_sweep,persistent_history,constant_medium,1313,11,amp-s1313-e10,medium,handoff_depth,2,2,correct,0.4049175,0,0,0,0,1,0,1,0.75,0.66666667,0,,22,4,history_overflow|latency_floor|retry_demand|risk_tolerance,3,2,0,0,0,256,2758,1.25625,0.0,0.661125,0.75,0.86666667,0.99811343,0.06871261,0.02730938,0.088875,0
amplitude_sweep,persistent_history,constant_medium,1313,12,amp-s1313-e11,medium,token_capacity,2,2,correct,0.72,1,0,0,0,1,0,1,0.75,0.66666667,0,,22,4,history_overflow|latency_floor|retry_demand|risk_tolerance,3,2,0,0,0,256,3056,1.4203125,0.0,0.69065625,0.75,0.86666667,0.99811343,0.06871261,0.02730938,0.05934375,0
amplitude_sweep,persistent_history,constant_medium,1313,13,amp-s1313-e12,medium,retry_demand,2,2,correct,0.62144687,0,0,0,0,1,0,1,0.75,0.66666667,0,,22,3,history_overflow|latency_floor|risk_tolerance,3,2,0,0,0,256,3344,1.5,0.0,0.705,0.75,0.86666667,0.99811343,0.06871261,0.02730938,0.045,0
amplitude_sweep,persistent_history,constant_medium,1313,14,amp-s1313-e13,medium,risk_tolerance,-2,0,missed,0.65081,0,0,0,0,1,0,1,0.75,0.66666667,0,,22,3,history_overflow|latency_floor|risk_tolerance,4,2,0,0,0,256,3632,1.5,0.0,0.75,0.75,0.86666667,0.99811343,0.07180758,0.0343254,0.0,0
amplitude_sweep,persistent_history,constant_medium,1313,15,amp-s1313-e14,medium,risk_tolerance,-2,0,missed,0.72,0,0,1,1,1,0,1,0.75,0.66666667,0,,22,3,history_overflow|latency_floor|risk_tolerance,6,3,0,0,0,256,3920,1.5,0.0,0.775,0.75,0.86666667,0.99811343,0.0788352,0.04195402,-0.025,0
amplitude_sweep,persistent_history,constant_medium,1313,16,amp-s1313-e15,medium,latency_floor,70,0,missed,0.72,0,0,0,0,0,0,1,0.83333333,0.83333333,0,,22,3,history_overflow|latency_floor|risk_tolerance,7,3,0,0,0,256,4208,1.5,0.0,0.8,0.75,0.925,0.99811343,0.04817377,0.02112069,-0.05,0
amplitude_sweep,persistent_history,constant_medium,1313,17,amp-s1313-e16,medium,memory_horizon,2,4,duplicated,0.66306,0,0,0,0,1,0,1,0.66666667,0.66666667,0,,22,4,history_overflow|latency_floor|memory_horizon|risk_tolerance,8,3,0,0,0,256,4496,1.5,0.0,0.8,0.75,0.85,0.99811343,0.08726355,0.05815773,-0.05,0
amplitude_sweep,persistent_history,constant_medium,1313,18,amp-s1313-e17,medium,risk_tolerance,2,0,missed,0.72,0,0,0,0,1,0,1,0.66666667,0.66666667,0,,22,4,history_overflow|latency_floor|memory_horizon|risk_tolerance,9,3,0,0,0,256,4784,1.5,0.0,0.8,0.75,0.85,0.99811343,0.08248328,0.0505291,-0.05,0
amplitude_sweep,persistent_history,constant_medium,1313,19,amp-s1313-e18,medium,latency_floor,70,140,duplicated,0.72,0,0,0,0,1,0,1,0.58333333,0.5,0,,22,4,history_overflow|latency_floor|memory_horizon|risk_tolerance,10,3,0,0,0,256,5072,1.5,0.0,0.8,0.75,0.79166667,0.99811343,0.08672842,0.06441799,-0.05,0
amplitude_sweep,persistent_history,constant_medium,1313,20,amp-s1313-e19,medium,latency_floor,70,0,missed,0.72,0,0,1,1,1,0,1,0.66666667,0.66666667,0,,22,4,history_overflow|latency_floor|memory_horizon|risk_tolerance,12,4,0,0,0,256,5360,1.5,0.0,0.8,0.75,0.85,0.99811343,0.08248328,0.0505291,-0.05,0
amplitude_sweep,prose_summary,constant_medium,1313,1,amp-s1313-e00,medium,latency_floor,-70,-140,duplicated,0.1971124,0,0,0,0,1,1,1,0.91666667,0.83333333,0,,6,1,latency_floor,1,0,0,0,0,234,190,0.79545455,0.72727273,0.67181818,0.75,0.54166667,0.99811343,0.05527708,0.01666667,-0.15833333,1
amplitude_sweep,prose_summary,constant_medium,1313,2,amp-s1313-e01,medium,latency_floor,-70,-70,correct,0.30579429,1,0,0,0,0,0,1,1.0,0.83333333,0,,6,0,,1,0,0,0,0,234,466,0.79545455,0.72727273,0.65181818,0.75,0.55833333,0.99811343,0.0,0.0,-0.14166667,0
amplitude_sweep,prose_summary,constant_medium,1313,3,amp-s1313-e02,medium,memory_horizon,2,2,correct,0.25973069,0,0,0,0,0,0,1,1.0,0.66666667,0,,6,1,token_capacity,2,0,0,0,0,234,732,0.79545455,0.72727273,0.67681818,0.75,0.51666667,0.99811343,0.0,0.0,-0.18333333,0
amplitude_sweep,prose_summary,constant_medium,1313,4,amp-s1313-e03,medium,retry_demand,-2,-2,correct,0.31351589,0,0,0,0,0,0,1,0.91666667,0.5,0,,6,2,retry_demand|token_capacity,4,0,0,0,0,234,998,0.79545455,0.72727273,0.72681818,0.75,0.45833333,0.99811343,0.2763854,0.08333333,-0.24166667,0
amplitude_sweep,prose_summary,constant_medium,1313,5,amp-s1313-e04,medium,latency_floor,70,70,correct,0.41463389,0,0,1,1,1,0,1,0.83333333,0.5,0,,6,3,latency_floor|retry_demand|token_capacity,5,1,0,0,0,234,1264,0.79545455,0.72727273,0.72681818,0.75,0.44166667,0.99811343,0.28674418,0.1,-0.25833333,0
amplitude_sweep,prose_summary,constant_medium,1313,6,amp-s1313-e05,medium,token_capacity,-2,0,missed,0.36372909,1,0,0,0,1,0,1,0.66666667,0.66666667,0,,6,3,latency_floor|retry_demand|token_capacity,6,1,0,0,0,234,1540,0.79545455,0.72727273,0.79681818,0.75,0.45,0.99811343,0.2979004,0.1515873,-0.25,0
amplitude_sweep,prose_summary,constant_medium,1313,7,amp-s1313-e06,medium,token_capacity,2,0,missed,0.40147829,0,0,0,0,1,0,1,0.75,0.5,0,,6,3,latency_floor|retry_demand|token_capacity,7,1,0,0,0,234,1806,0.79545455,0.72727273,0.79681818,0.75,0.425,0.99811343,0.29962361,0.12083333,-0.275,0
amplitude_sweep,prose_summary,constant_medium,1313,8,amp-s1313-e07,medium,latency_floor,-70,-70,correct,0.43882469,1,0,0,0,0,0,1,0.83333333,0.5,0,,6,2,retry_demand|token_capacity,7,1,0,0,0,234,2082,0.79545455,0.72727273,0.77681818,0.75,0.44166667,0.99811343,0.29092167,0.10416667,-0.25833333,0
amplitude_sweep,prose_summary,constant_medium,1313,9,amp-s1313-e08,medium,risk_tolerance,-2,-2,correct,0.35231389,1,0,0,0,0,0,1,0.66666667,0.5,0,,6,2,retry_demand|token_capacity,7,1,0,0,0,234,2358,0.79545455,0.72727273,0.77681818,0.75,0.40833333,0.99811343,0.2898762,0.1109127,-0.29166667,0
