world,mode,seed,declared_horizon,intervention_cycle,n_f,failed,first_failure_cycle,first_failure_signature,same_failure_returned,same_failure_return_cycle,cycles_until_same_failure_returns,correct_decisions_post_handoff,decision_opportunities_post_handoff,post_handoff_decision_accuracy,policy_violations,final_config_accuracy,final_requirement_accuracy,retained_retry_demand,retained_latency_floor,retained_risk_tolerance,retained_memory_horizon,retained_handoff_depth,retained_token_capacity,packet_bytes,packet_tokens,evidence_reads,accepted_handoffs,rejected_handoffs,undecidable_handoffs
stateful_task,continuous_control,9201,320,80,112,1,112,required_state_loss,1,128,16,26,241,0.1078838174,0,0.4166666667,0.0,0,0,0,0,0,0,0,0,0,0,0,0
stateful_task,empty_reset,9201,320,80,80,1,80,configuration_error|required_state_loss,1,208,128,0,241,0.0,11,0.5,0.1666666667,0,0,0,0,0,1,45,17,0,1,0,0
stateful_task,full_history_handoff,9201,320,80,112,1,112,required_state_loss,1,128,16,26,241,0.1078838174,0,0.4166666667,0.0,0,0,0,0,0,0,19868,4356,0,1,0,0
stateful_task,unsigned_minimal_handoff,9201,320,80,160,1,160,required_state_loss,1,176,16,68,241,0.2821576763,0,0.5,0.1666666667,0,0,0,0,0,1,2201,601,0,1,0,0
stateful_task,olp_handoff,9201,320,80,160,1,160,required_state_loss,1,176,16,68,241,0.2821576763,0,0.5,0.1666666667,0,0,0,0,0,1,8484,1839,5,1,0,0
stateful_task,continuous_control,9202,320,80,96,1,96,required_state_loss,1,112,16,10,241,0.0414937759,0,0.4166666667,0.0,0,0,0,0,0,0,0,0,0,0,0,0
stateful_task,empty_reset,9202,320,80,80,1,80,configuration_error|required_state_loss,1,208,128,0,241,0.0,11,0.4166666667,0.0,0,0,0,0,0,0,45,17,0,1,0,0
stateful_task,full_history_handoff,9202,320,80,96,1,96,required_state_loss,1,112,16,10,241,0.0414937759,0,0.4166666667,0.0,0,0,0,0,0,0,19874,4358,0,1,0,0
stateful_task,unsigned_minimal_handoff,9202,320,80,192,1,192,required_state_loss,0,0,0,106,241,0.4398340249,0,0.4166666667,0.0,0,0,0,0,0,0,2199,599,0,1,0,0
stateful_task,olp_handoff,9202,320,80,192,1,192,required_state_loss,0,0,0,106,241,0.4398340249,0,0.4166666667,0.0,0,0,0,0,0,0,8482,1889,5,1,0,0
stateful_task,continuous_control,9203,320,80,128,1,128,required_state_loss,1,144,16,37,241,0.153526971,0,0.6666666667,0.0,0,0,0,0,0,0,0,0,0,0,0,0
stateful_task,empty_reset,9203,320,80,80,1,80,configuration_error|required_state_loss,1,224,144,0,241,0.0,11,0.6666666667,0.0,0,0,0,0,0,0,45,17,0,1,0,0
stateful_task,full_history_handoff,9203,320,80,128,1,128,required_state_loss,1,144,16,37,241,0.153526971,0,0.6666666667,0.0,0,0,0,0,0,0,19879,4361,0,1,0,0
stateful_task,unsigned_minimal_handoff,9203,320,80,192,1,192,required_state_loss,1,208,16,98,241,0.4066390041,0,0.6666666667,0.0,0,0,0,0,0,0,2203,603,0,1,0,0
stateful_task,olp_handoff,9203,320,80,192,1,192,required_state_loss,1,208,16,98,241,0.4066390041,0,0.6666666667,0.0,0,0,0,0,0,0,8486,1879,5,1,0,0
stateful_task,continuous_control,9204,320,80,112,1,112,required_state_loss,0,0,0,29,241,0.1203319502,0,0.3333333333,0.0,0,0,0,0,0,0,0,0,0,0,0,0
stateful_task,empty_reset,9204,320,80,80,1,80,configuration_error|required_state_loss,1,224,144,0,241,0.0,11,0.3333333333,0.1666666667,0,1,0,0,0,0,45,17,0,1,0,0
stateful_task,full_history_handoff,9204,320,80,112,1,112,required_state_loss,0,0,0,29,241,0.1203319502,0,0.3333333333,0.0,0,0,0,0,0,0,19866,4353,0,1,0,0
stateful_task,unsigned_minimal_handoff,9204,320,80,176,1,176,configuration_error|required_state_loss,1,192,16,92,241,0.3817427386,0,0.4166666667,0.1666666667,0,1,0,0,0,0,2195,597,0,1,0,0
stateful_task,olp_handoff,9204,320,80,176,1,176,configuration_error|required_state_loss,1,192,16,92,241,0.3817427386,0,0.4166666667,0.1666666667,0,1,0,0,0,0,8478,1815,5,1,0,0
stateful_task,continuous_control,9205,320,80,112,1,112,required_state_loss,1,128,16,28,241,0.1161825726,0,0.75,0.0,0,0,0,0,0,0,0,0,0,0,0,0
stateful_task,empty_reset,9205,320,80,80,1,80,configuration_error|required_state_loss,0,0,0,0,241,0.0,11,0.75,0.1666666667,1,0,0,0,0,0,45,17,0,1,0,0
stateful_task,full_history_handoff,9205,320,80,112,1,112,required_state_loss,1,128,16,28,241,0.1161825726,0,0.75,0.0,0,0,0,0,0,0,19874,4364,0,1,0,0
stateful_task,unsigned_minimal_handoff,9205,320,80,176,1,176,required_state_loss,1,192,16,95,241,0.3941908714,0,0.75,0.1666666667,1,0,0,0,0,0,2201,603,0,1,0,0
stateful_task,olp_handoff,9205,320,80,176,1,176,required_state_loss,1,192,16,95,241,0.3941908714,0,0.75,0.1666666667,1,0,0,0,0,0,8484,1819,5,1,0,0
stateful_task,continuous_control,9206,320,80,96,1,96,required_state_loss,1,112,16,13,241,0.0539419087,0,0.5833333333,0.1666666667,0,0,0,1,0,0,0,0,0,0,0,0
stateful_task,empty_reset,9206,320,80,80,1,80,configuration_error|required_state_loss,1,240,160,0,241,0.0,11,0.5,0.0,0,0,0,0,0,0,45,17,0,1,0,0
stateful_task,full_history_handoff,9206,320,80,96,1,96,required_state_loss,1,112,16,13,241,0.0539419087,0,0.5833333333,0.1666666667,0,0,0,1,0,0,19865,4344,0,1,0,0
stateful_task,unsigned_minimal_handoff,9206,320,80,160,1,160,required_state_loss,1,176,16,76,241,0.3153526971,0,0.4166666667,0.0,0,0,0,0,0,0,2199,597,0,1,0,0
stateful_task,olp_handoff,9206,320,80,160,1,160,required_state_loss,1,176,16,76,241,0.3153526971,0,0.4166666667,0.0,0,0,0,0,0,0,8482,1833,5,1,0,0
stateful_task,continuous_control,9207,320,80,128,1,128,configuration_error|required_state_loss,1,144,16,37,241,0.153526971,0,0.3333333333,0.1666666667,0,0,1,0,0,0,0,0,0,0,0,0
stateful_task,empty_reset,9207,320,80,80,1,80,configuration_error|required_state_loss,1,224,144,0,241,0.0,11,0.75,0.3333333333,1,1,0,0,0,0,45,17,0,1,0,0
stateful_task,full_history_handoff,9207,320,80,128,1,128,configuration_error|required_state_loss,1,144,16,37,241,0.153526971,0,0.3333333333,0.1666666667,0,0,1,0,0,0,19875,4362,0,1,0,0
stateful_task,unsigned_minimal_handoff,9207,320,80,176,1,176,configuration_error|required_state_loss,1,192,16,89,241,0.3692946058,0,0.5,0.1666666667,0,1,0,0,0,0,2203,601,0,1,0,0
stateful_task,olp_handoff,9207,320,80,176,1,176,configuration_error|required_state_loss,1,192,16,89,241,0.3692946058,0,0.5,0.1666666667,0,1,0,0,0,0,8486,1813,5,1,0,0
stateful_task,continuous_control,9208,320,80,112,1,112,configuration_error|required_state_loss,1,128,16,30,241,0.1244813278,0,0.4166666667,0.1666666667,0,0,0,0,0,1,0,0,0,0,0,0
stateful_task,empty_reset,9208,320,80,80,1,80,configuration_error|required_state_loss,1,192,112,0,241,0.0,11,0.4166666667,0.0,0,0,0,0,0,0,45,17,0,1,0,0
stateful_task,full_history_handoff,9208,320,80,112,1,112,configuration_error|required_state_loss,1,128,16,30,241,0.1244813278,0,0.4166666667,0.1666666667,0,0,0,0,0,1,19880,4359,0,1,0,0
stateful_task,unsigned_minimal_handoff,9208,320,80,160,1,160,configuration_error|required_state_loss,1,176,16,72,241,0.2987551867,0,0.4166666667,0.0,0,0,0,0,0,0,2199,599,0,1,0,0
stateful_task,olp_handoff,9208,320,80,160,1,160,configuration_error|required_state_loss,1,176,16,72,241,0.2987551867,0,0.4166666667,0.0,0,0,0,0,0,0,8482,1839,5,1,0,0
stateful_task,continuous_control,9217,320,80,112,1,112,required_state_loss,1,224,112,26,241,0.1078838174,0,0.75,0.1666666667,0,1,0,0,0,0,0,0,0,0,0,0
stateful_task,empty_reset,9217,320,80,80,1,80,configuration_error|required_state_loss,1,96,16,0,241,0.0,11,0.75,0.0,0,0,0,0,0,0,45,17,0,1,0,0
stateful_task,full_history_handoff,9217,320,80,112,1,112,required_state_loss,1,224,112,26,241,0.1078838174,0,0.75,0.1666666667,0,1,0,0,0,0,19889,4366,0,1,0,0
stateful_task,unsigned_minimal_handoff,9217,320,80,176,1,176,required_state_loss,1,192,16,84,241,0.3485477178,0,0.8333333333,0.3333333333,0,1,0,0,0,1,2201,605,0,1,0,0
stateful_task,olp_handoff,9217,320,80,176,1,176,required_state_loss,1,192,16,84,241,0.3485477178,0,0.8333333333,0.3333333333,0,1,0,0,0,1,8484,1863,5,1,0,0
stateful_task,continuous_control,9218,320,80,96,1,96,required_state_loss,1,112,16,4,241,0.0165975104,0,0.6666666667,0.0,0,0,0,0,0,0,0,0,0,0,0,0
stateful_task,empty_reset,9218,320,80,80,1,80,configuration_error|required_state_loss,1,208,128,0,241,0.0,11,0.6666666667,0.3333333333,0,1,0,1,0,0,45,17,0,1,0,0
stateful_task,full_history_handoff,9218,320,80,96,1,96,required_state_loss,1,112,16,4,241,0.0165975104,0,0.6666666667,0.0,0,0,0,0,0,0,19854,4349,0,1,0,0
stateful_task,unsigned_minimal_handoff,9218,320,80,176,1,176,required_state_loss,1,192,16,86,241,0.356846473,0,0.6666666667,0.1666666667,0,0,0,1,0,0,2197,597,0,1,0,0
stateful_task,olp_handoff,9218,320,80,176,1,176,required_state_loss,1,192,16,86,241,0.356846473,0,0.6666666667,0.1666666667,0,0,0,1,0,0,8480,1829,5,1,0,0
stateful_task,continuous_control,9219,320,80,112,1,112,required_state_loss,1,128,16,22,241,0.0912863071,0,0.75,0.1666666667,0,0,1,0,0,0,0,0,0,0,0,0
stateful_task,empty_reset,9219,320,80,80,1,80,configuration_error|required_state_loss,1,240,160,0,241,0.0,11,0.75,0.1666666667,0,0,1,0,0,0,45,17,0,1,0,0
stateful_task,full_history_handoff,9219,320,80,112,1,112,required_state_loss,1,128,16,22,241,0.0912863071,0,0.75,0.1666666667,0,0,1,0,0,0,19881,4361,0,1,0,0
stateful_task,unsigned_minimal_handoff,9219,320,80,176,1,176,required_state_loss,1,192,16,87,241,0.3609958506,0,0.75,0.1666666667,0,0,1,0,0,0,2199,601,0,1,0,0
stateful_task,olp_handoff,9219,320,80,176,1,176,required_state_loss,1,192,16,87,241,0.3609958506,0,0.75,0.1666666667,0,0,1,0,0,0,8482,1847,5,1,0,0
stateful_task,continuous_control,9220,320,80,96,1,96,required_state_loss,1,112,16,7,241,0.0290456432,0,0.0833333333,0.0,0,0,0,0,0,0,0,0,0,0,0,0
stateful_task,empty_reset,9220,320,80,80,1,80,configuration_error|required_state_loss,1,224,144,0,241,0.0,11,0.3333333333,0.0,0,0,0,0,0,0,45,17,0,1,0,0
stateful_task,full_history_handoff,9220,320,80,96,1,96,required_state_loss,1,112,16,7,241,0.0290456432,0,0.0833333333,0.0,0,0,0,0,0,0,19886,4356,0,1,0,0
stateful_task,unsigned_minimal_handoff,9220,320,80,123,1,123,invariant_failure,0,0,0,96,241,0.398340249,0,0.25,0.0,0,0,0,0,0,0,2197,599,0,1,0,0
stateful_task,olp_handoff,9220,320,80,123,1,123,invariant_failure,0,0,0,96,241,0.398340249,0,0.25,0.0,0,0,0,0,0,0,8480,1853,5,1,0,0
stateful_task,continuous_control,9221,320,80,112,1,112,required_state_loss,1,128,16,21,241,0.0871369295,0,0.5833333333,0.0,0,0,0,0,0,0,0,0,0,0,0,0
stateful_task,empty_reset,9221,320,80,80,1,80,configuration_error|required_state_loss,1,288,208,0,241,0.0,11,0.5833333333,0.0,0,0,0,0,0,0,45,17,0,1,0,0
stateful_task,full_history_handoff,9221,320,80,112,1,112,required_state_loss,1,128,16,21,241,0.0871369295,0,0.5833333333,0.0,0,0,0,0,0,0,19893,4359,0,1,0,0
stateful_task,unsigned_minimal_handoff,9221,320,80,160,1,160,required_state_loss,1,176,16,75,241,0.3112033195,0,0.5833333333,0.1666666667,0,0,0,0,0,1,2205,601,0,1,0,0
stateful_task,olp_handoff,9221,320,80,160,1,160,required_state_loss,1,176,16,75,241,0.3112033195,0,0.5833333333,0.1666666667,0,0,0,0,0,1,8488,1879,5,1,0,0
stateful_task,continuous_control,9222,320,80,96,1,96,required_state_loss,1,112,16,16,241,0.0663900415,0,0.5,0.3333333333,0,0,1,0,1,0,0,0,0,0,0,0
stateful_task,empty_reset,9222,320,80,80,1,80,configuration_error|required_state_loss,1,256,176,0,241,0.0,11,0.5833333333,0.1666666667,0,0,0,1,0,0,45,17,0,1,0,0
stateful_task,full_history_handoff,9222,320,80,96,1,96,required_state_loss,1,112,16,16,241,0.0663900415,0,0.5,0.3333333333,0,0,1,0,1,0,19877,4347,0,1,0,0
stateful_task,unsigned_minimal_handoff,9222,320,80,224,1,224,required_state_loss,1,240,16,134,241,0.5560165975,0,0.75,0.3333333333,0,0,1,1,0,0,2199,599,0,1,0,0
stateful_task,olp_handoff,9222,320,80,224,1,224,required_state_loss,1,240,16,134,241,0.5560165975,0,0.75,0.3333333333,0,0,1,1,0,0,8482,1818,5,1,0,0
stateful_task,continuous_control,9223,320,80,112,1,112,required_state_loss,1,128,16,26,241,0.1078838174,0,0.3333333333,0.0,0,0,0,0,0,0,0,0,0,0,0,0
stateful_task,empty_reset,9223,320,80,80,1,80,configuration_error|required_state_loss,0,0,0,0,241,0.0,11,0.6666666667,0.1666666667,0,1,0,0,0,0,45,17,0,1,0,0
stateful_task,full_history_handoff,9223,320,80,112,1,112,required_state_loss,1,128,16,26,241,0.1078838174,0,0.3333333333,0.0,0,0,0,0,0,0,19872,4359,0,1,0,0
stateful_task,unsigned_minimal_handoff,9223,320,80,164,1,164,invariant_failure,1,235,71,129,241,0.5352697095,0,0.5833333333,0.0,0,0,0,0,0,0,2199,601,0,1,0,0
stateful_task,olp_handoff,9223,320,80,164,1,164,invariant_failure,1,235,71,129,241,0.5352697095,0,0.5833333333,0.0,0,0,0,0,0,0,8482,1873,5,1,0,0
stateful_task,continuous_control,9224,320,80,80,1,80,invariant_failure,0,0,0,10,241,0.0414937759,0,0.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0
stateful_task,empty_reset,9224,320,80,80,1,80,configuration_error|required_state_loss,1,240,160,0,241,0.0,11,0.5,0.1666666667,0,1,0,0,0,0,45,17,0,1,0,0
stateful_task,full_history_handoff,9224,320,80,80,1,80,invariant_failure,0,0,0,10,241,0.0414937759,0,0.5,0.0,0,0,0,0,0,0,19885,4367,0,1,0,0
stateful_task,unsigned_minimal_handoff,9224,320,80,80,1,80,invariant_failure,1,145,65,117,241,0.4854771784,0,0.5,0.0,0,0,0,0,0,0,2197,601,0,1,0,0
stateful_task,olp_handoff,9224,320,80,80,1,80,invariant_failure,1,145,65,117,241,0.4854771784,0,0.5,0.0,0,0,0,0,0,0,8480,1815,5,1,0,0
stateful_task,continuous_control,9225,320,80,80,1,80,invariant_failure,1,84,4,16,241,0.0663900415,0,0.5833333333,0.0,0,0,0,0,0,0,0,0,0,0,0,0
stateful_task,empty_reset,9225,320,80,80,1,80,configuration_error|required_state_loss,1,224,144,0,241,0.0,11,0.6666666667,0.1666666667,0,0,0,0,1,0,45,17,0,1,0,0
stateful_task,full_history_handoff,9225,320,80,80,1,80,invariant_failure,1,84,4,16,241,0.0663900415,0,0.5833333333,0.0,0,0,0,0,0,0,19877,4368,0,1,0,0
stateful_task,unsigned_minimal_handoff,9225,320,80,80,1,80,invariant_failure,1,84,4,75,241,0.3112033195,0,0.6666666667,0.0,0,0,0,0,0,0,2205,605,0,1,0,0
stateful_task,olp_handoff,9225,320,80,80,1,80,invariant_failure,1,84,4,75,241,0.3112033195,0,0.6666666667,0.0,0,0,0,0,0,0,8488,1827,5,1,0,0
stateful_task,continuous_control,9226,320,80,128,1,128,required_state_loss,0,0,0,39,241,0.1618257261,0,0.1666666667,0.0,0,0,0,0,0,0,0,0,0,0,0,0
stateful_task,empty_reset,9226,320,80,80,1,80,configuration_error|required_state_loss,1,192,112,0,241,0.0,11,0.25,0.1666666667,1,0,0,0,0,0,45,17,0,1,0,0
stateful_task,full_history_handoff,9226,320,80,128,1,128,required_state_loss,0,0,0,39,241,0.1618257261,0,0.1666666667,0.0,0,0,0,0,0,0,19873,4357,0,1,0,0
stateful_task,unsigned_minimal_handoff,9226,320,80,192,1,192,configuration_error|required_state_loss,1,224,32,106,241,0.4398340249,0,0.1666666667,0.0,0,0,0,0,0,0,2201,599,0,1,0,0
stateful_task,olp_handoff,9226,320,80,192,1,192,configuration_error|required_state_loss,1,224,32,106,241,0.4398340249,0,0.1666666667,0.0,0,0,0,0,0,0,8484,1814,5,1,0,0
stateful_task,continuous_control,9227,320,80,112,1,112,required_state_loss,1,128,16,26,241,0.1078838174,0,0.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0
stateful_task,empty_reset,9227,320,80,80,1,80,configuration_error|required_state_loss,1,240,160,0,241,0.0,11,0.5,0.1666666667,0,0,0,0,1,0,45,17,0,1,0,0
stateful_task,full_history_handoff,9227,320,80,112,1,112,required_state_loss,1,128,16,26,241,0.1078838174,0,0.5,0.0,0,0,0,0,0,0,19863,4351,0,1,0,0
stateful_task,unsigned_minimal_handoff,9227,320,80,208,1,208,configuration_error|required_state_loss,1,240,32,117,241,0.4854771784,0,0.5,0.0,0,0,0,0,0,0,2193,597,0,1,0,0
stateful_task,olp_handoff,9227,320,80,208,1,208,configuration_error|required_state_loss,1,240,32,117,241,0.4854771784,0,0.5,0.0,0,0,0,0,0,0,8476,1829,5,1,0,0
stateful_task,continuous_control,9228,320,80,96,1,96,required_state_loss,1,128,32,7,241,0.0290456432,0,0.9166666667,0.1666666667,0,0,1,0,0,0,0,0,0,0,0,0
stateful_task,empty_reset,9228,320,80,80,1,80,configuration_error|required_state_loss,0,0,0,0,241,0.0,11,0.75,0.1666666667,0,1,0,0,0,0,45,17,0,1,0,0
stateful_task,full_history_handoff,9228,320,80,96,1,96,required_state_loss,1,128,32,7,241,0.0290456432,0,0.9166666667,0.1666666667,0,0,1,0,0,0,19882,4361,0,1,0,0
stateful_task,unsigned_minimal_handoff,9228,320,80,151,1,151,invariant_failure,0,0,0,97,241,0.4024896266,0,0.75,0.1666666667,0,1,0,0,0,0,2203,601,0,1,0,0
stateful_task,olp_handoff,9228,320,80,151,1,151,invariant_failure,0,0,0,97,241,0.4024896266,0,0.75,0.1666666667,0,1,0,0,0,0,8486,1839,5,1,0,0
stateful_task,continuous_control,9229,320,80,98,1,98,invariant_failure,1,164,66,36,241,0.1493775934,0,0.25,0.1666666667,0,1,0,0,0,0,0,0,0,0,0,0
stateful_task,empty_reset,9229,320,80,80,1,80,configuration_error|required_state_loss,1,224,144,0,241,0.0,11,0.4166666667,0.1666666667,0,0,0,0,1,0,45,17,0,1,0,0
