schedule,seed,event_index,event_id,event_time,gap,amplitude,target,conflict_degree,collision_burden,active_conflict_count,damage_before,damage_after,failure_probability,common_random_draw,failed,first_failure_this_event
random_sparse_b,6274,1,s6274-e00,1,1,low,latency_floor,1,0.0,0,0.0,0.02,0.0103,0.4849050472,0,0
random_sparse_b,6274,2,s6274-e01,6,5,low,memory_horizon,1,0.0,0,0.0129683955,0.0329683955,0.0104945259,0.0661587876,0,0
random_sparse_b,6274,3,s6274-e02,7,1,high,latency_floor,1,0.4352752816,0,0.030232152,0.1524651858,0.0771090003,0.5205855991,0,0
random_sparse_b,6274,4,s6274-e03,8,1,high,handoff_depth,2,0.3789291416,1,0.1398111918,0.2552826888,0.0741435717,0.9569979729,0,0
random_sparse_b,6274,5,s6274-e04,9,1,low,memory_horizon,1,1.9655798003,2,0.2340952578,0.4899648339,0.1745958565,0.0605086696,1,1
random_sparse_b,6274,6,s6274-e05,11,2,low,memory_horizon,1,2.2474892163,3,0.4120096724,0.7017083784,0.200324763,0.4847198589,0,0
random_sparse_b,6274,7,s6274-e06,19,8,high,latency_floor,1,0.6508629569,0,0.3508541892,0.498957744,0.0995534027,0.6293872707,0,0
random_sparse_b,6274,8,s6274-e07,22,3,high,retry_demand,1,2.4086712764,1,0.3847490171,0.7437895703,0.2438505457,0.7676954788,0,0
random_sparse_b,6274,9,s6274-e08,29,7,medium,latency_floor,1,2.0495031641,0,0.4055541389,0.6914945186,0.1943326709,0.0891437446,1,0
random_sparse_b,6274,10,s6274-e09,37,8,medium,risk_tolerance,0,0.0,0,0.3457472593,0.3857472593,0.0257862089,0.720942909,0,0
random_sparse_b,6274,11,s6274-e10,41,4,high,memory_horizon,1,0.050742019,0,0.2727645029,0.3488535452,0.0492921647,0.802419651,0,0
random_sparse_b,6274,12,s6274-e11,43,2,low,latency_floor,1,0.5814572029,0,0.2933496956,0.3831245599,0.0622634446,0.4119611656,0,0
random_sparse_b,6274,13,s6274-e12,48,5,low,memory_horizon,1,1.1560150546,0,0.2484255418,0.4071473484,0.1085884146,0.3154002258,0,0
random_sparse_b,6274,14,s6274-e13,50,2,low,retry_demand,1,0.5992602204,0,0.3423687457,0.4342799722,0.0644550172,0.6647973869,0,0
random_sparse_b,6274,15,s6274-e14,52,2,high,token_capacity,1,0.0067306544,0,0.3651844718,0.4359921504,0.0470783346,0.2800616356,0,0
random_sparse_b,6274,16,s6274-e15,55,3,medium,risk_tolerance,0,0.1649384888,0,0.336195907,0.3959885257,0.039134907,0.6725986268,0,0
random_sparse_b,6274,17,s6274-e16,57,2,high,risk_tolerance,0,1.6407165665,1,0.3329853317,0.5998713197,0.1802553951,0.6195864493,0,0
random_sparse_b,6274,18,s6274-e17,59,2,medium,token_capacity,1,1.139337866,0,0.5044296424,0.6811501863,0.1213642821,0.2001636628,0,0
random_sparse_b,6274,19,s6274-e18,68,9,medium,memory_horizon,1,0.1347509409,0,0.3123087374,0.3684788503,0.036307258,0.2127525296,0,0
random_sparse_b,6274,20,s6274-e19,69,1,medium,latency_floor,1,0.114816724,0,0.3378965956,0.3916746025,0.035060457,0.034863432,1,0
ulam_spaced,6274,1,s6274-e00,1,1,low,latency_floor,1,0.0,0,0.0,0.02,0.0103,0.4849050472,0,0
ulam_spaced,6274,2,s6274-e01,2,1,low,memory_horizon,1,0.0,0,0.0183400809,0.0383400809,0.0105751012,0.0661587876,0,0
ulam_spaced,6274,3,s6274-e02,3,1,high,latency_floor,1,0.7578582833,1,0.0351580092,0.1961010032,0.1035701777,0.5205855991,0,0
ulam_spaced,6274,4,s6274-e03,4,1,high,handoff_depth,2,0.3789291416,1,0.1798254128,0.2952969098,0.074743785,0.9569979729,0,0
ulam_spaced,6274,5,s6274-e04,6,2,low,memory_horizon,1,1.7111366024,2,0.2483141129,0.4736505051,0.1539956858,0.0605086696,1,1
ulam_spaced,6274,6,s6274-e05,8,2,low,memory_horizon,1,2.0546573312,2,0.3982910119,0.6648498916,0.1843453349,0.4847198589,0,0
ulam_spaced,6274,7,s6274-e06,11,3,high,latency_floor,1,1.2396309331,0,0.51266935,0.731425062,0.1501418506,0.6293872707,0,0
ulam_spaced,6274,8,s6274-e07,13,2,high,retry_demand,1,3.2130394206,1,0.6150527127,1.0706174431,0.3131024153,0.7676954788,0,0
ulam_spaced,6274,9,s6274-e08,16,3,medium,latency_floor,1,4.0990773327,2,0.8255589053,1.3574481853,0.3682879094,0.0891437446,1,0
ulam_spaced,6274,10,s6274-e09,18,2,medium,risk_tolerance,0,0.0,0,1.1414733129,1.1814733129,0.0377220997,0.720942909,0,0
ulam_spaced,6274,11,s6274-e10,26,8,high,memory_horizon,1,0.2519152821,0,0.5907366564,0.6909664903,0.0705177199,0.802419651,0,0
ulam_spaced,6274,12,s6274-e11,28,2,low,latency_floor,1,1.1555590692,0,0.5810312447,0.7396983331,0.1135402005,0.4119611656,0,0
ulam_spaced,6274,13,s6274-e12,36,8,low,memory_horizon,1,0.8129788205,0,0.3698491665,0.487406625,0.082349405,0.3154002258,0,0
ulam_spaced,6274,14,s6274-e13,38,2,low,retry_demand,1,0.5388897673,0,0.4098584837,0.4945252558,0.0605290602,0.6647973869,0,0
ulam_spaced,6274,15,s6274-e14,47,9,high,token_capacity,1,0.0077314917,0,0.2267408295,0.2976686085,0.0450835485,0.2800616356,0,0
ulam_spaced,6274,16,s6274-e15,48,1,medium,risk_tolerance,0,0.03125,0,0.2729633175,0.3167133175,0.0272506998,0.6725986268,0,0
ulam_spaced,6274,17,s6274-e16,53,5,high,risk_tolerance,0,1.015625,1,0.2053631788,0.3972381788,0.1272085727,0.6195864493,0,0
ulam_spaced,6274,18,s6274-e17,57,4,medium,token_capacity,1,0.7519328729,0,0.28088981,0.4111217548,0.0863214562,0.2001636628,0,0
ulam_spaced,6274,19,s6274-e18,62,5,medium,memory_horizon,1,0.0493215542,0,0.2665794767,0.3124980632,0.0286331953,0.2127525296,0,0
ulam_spaced,6274,20,s6274-e19,69,7,medium,latency_floor,1,0.0209325212,0,0.1703907772,0.2129026797,0.0248681419,0.034863432,0,0
conflict_aware,6274,1,s6274-e00,1,1,low,latency_floor,1,0.0,0,0.0,0.02,0.0103,0.4849050472,0,0
conflict_aware,6274,2,s6274-e01,2,1,low,memory_horizon,1,0.0,0,0.0183400809,0.0383400809,0.0105751012,0.0661587876,0,0
conflict_aware,6274,3,s6274-e02,4,2,high,latency_floor,1,0.6597539554,1,0.0322400366,0.1814105112,0.0955014741,0.5205855991,0,0
conflict_aware,6274,4,s6274-e03,5,1,high,handoff_depth,2,0.3298769777,1,0.1663541723,0.2759394096,0.0705292494,0.9569979729,0,0
conflict_aware,6274,5,s6274-e04,8,3,low,memory_horizon,1,1.4249062147,1,0.2127783723,0.4037671181,0.1300490039,0.0605086696,1,1
conflict_aware,6274,6,s6274-e05,13,5,low,memory_horizon,1,1.2124531074,1,0.2618105848,0.4273049577,0.113405823,0.4847198589,0,0
conflict_aware,6274,7,s6274-e06,15,2,high,latency_floor,1,0.7965002168,0,0.3593192071,0.5248992332,0.1115935058,0.6293872707,0,0
conflict_aware,6274,8,s6274-e07,23,8,high,retry_demand,1,1.2523780173,0,0.2624496166,0.4827349787,0.1474312661,0.7676954788,0,0
conflict_aware,6274,9,s6274-e08,32,9,medium,latency_floor,1,1.2211749083,0,0.2213349636,0.4078759526,0.123812132,0.0891437446,1,0
conflict_aware,6274,10,s6274-e09,33,1,medium,risk_tolerance,0,0.0,0,0.3740238977,0.4140238977,0.0262103585,0.720942909,0,0
conflict_aware,6274,11,s6274-e10,35,2,high,memory_horizon,1,0.1047953696,0,0.3481512114,0.4307266557,0.0548445294,0.802419651,0,0
conflict_aware,6274,12,s6274-e11,43,8,low,latency_floor,1,0.7010489077,0,0.2153633279,0.3194891968,0.0708762506,0.4119611656,0,0
conflict_aware,6274,13,s6274-e12,50,7,low,memory_horizon,1,0.3880994212,0,0.1742027198,0.2407746503,0.0446595735,0.3154002258,0,0
conflict_aware,6274,14,s6274-e13,55,5,low,retry_demand,1,0.3222885012,0,0.1561230452,0.2147976653,0.0390050451,0.6647973869,0,0
conflict_aware,6274,15,s6274-e14,56,1,high,token_capacity,1,0.0025504411,0,0.1969703276,0.2672763805,0.044213181,0.2800616356,0,0
conflict_aware,6274,16,s6274-e15,58,2,medium,risk_tolerance,0,0.0625,0,0.2247517502,0.2722517502,0.0290837763,0.6725986268,0,0
conflict_aware,6274,17,s6274-e16,62,4,high,risk_tolerance,0,1.1845951786,1,0.1925110588,0.4046624802,0.1408375515,0.6195864493,0,0
conflict_aware,6274,18,s6274-e17,65,3,medium,token_capacity,1,0.8622561881,0,0.3120374288,0.4555081714,0.0958131176,0.2001636628,0,0
conflict_aware,6274,19,s6274-e18,67,2,medium,memory_horizon,1,0.1314978305,0,0.3830351884,0.4388149281,0.0371020504,0.2127525296,0,0
conflict_aware,6274,20,s6274-e19,69,2,medium,latency_floor,1,0.1898638283,0,0.3689979,0.4317815594,0.0416658297,0.034863432,1,0
clustered,6275,1,s6275-e00,1,1,high,risk_tolerance,0,0.0,0,0.0,0.07,0.04105,0.2731484196,0,0
clustered,6275,2,s6275-e01,2,1,medium,latency_floor,1,0.0,0,0.064190283,0.104190283,0.0215628542,0.0798226838,0,0
clustered,6275,3,s6275-e02,3,1,low,latency_floor,1,1.7411011266,1,0.0955429108,0.324475046,0.1541552158,0.9569338821,0,0
clustered,6275,4,s6275-e03,4,1,high,token_capacity,1,0.0,0,0.2975449291,0.3675449291,0.0455131739,0.2740286797,0,0
clustered,6275,5,s6275-e04,5,1,low,latency_floor,1,2.077366194,2,0.337040186,0.6063241293,0.1852841575,0.6379262594,0,0
clustered,6275,6,s6275-e05,6,1,high,risk_tolerance,0,1.5,1,0.5560016781,0.8060016781,0.1720900252,0.6167460765,0,0
clustered,6275,7,s6275-e06,7,1,high,latency_floor,1,2.3322074608,3,0.7391067976,1.0889716929,0.2429111723,0.6648570154,0,0
clustered,6275,8,s6275-e07,8,1,high,handoff_depth,2,1.7230475325,1,0.9985914453,1.2753571492,0.1969741598,0.4428146053,0,0
clustered,6275,9,s6275-e08,9,1,low,handoff_depth,2,4.1116516899,2,1.1695076624,1.6829058652,0.3641757232,0.4180410731,0,0
clustered,6275,10,s6275-e09,10,1,medium,retry_demand,1,3.5179449632,2,1.5432314827,2.0053848783,0.3315163702,0.4463943466,0,0
clustered,6275,11,s6275-e10,11,1,medium,latency_floor,1,4.8036500959,2,1.8389460416,2.4553840531,0.4411227685,0.9763593056,0,0
clustered,6275,12,s6275-e11,12,1,low,token_capacity,1,3.372432421,2,2.2515971043,2.6762889948,0.3199389286,0.0335393603,1,1
clustered,6275,13,s6275-e12,13,1,medium,handoff_depth,2,3.806423507,3,2.454167829,2.9509386499,0.3687779603,0.8676031665,0,0
clustered,6275,14,s6275-e13,14,1,medium,memory_horizon,1,1.7734634858,2,2.7060226732,2.9588382915,0.2062596532,0.5290791275,0,0
clustered,6275,15,s6275-e14,15,1,low,handoff_depth,2,5.2709967142,3,2.7132666765,3.3657862822,0.4821665314,0.8683566396,0,0
clustered,6275,16,s6275-e15,16,1,high,handoff_depth,2,5.459219722,4,3.0864396293,3.8115459959,0.5339107677,0.517262845,1,0
clustered,6275,17,s6275-e16,17,1,medium,risk_tolerance,0,0.9793693837,0,3.4952030891,3.6527274152,0.1531404619,0.3351456436,0,0
clustered,6275,18,s6275-e17,18,1,low,risk_tolerance,0,2.5936916953,1,3.3495658085,3.6808088119,0.2727074678,0.0576587417,1,0
clustered,6275,19,s6275-e18,19,1,high,handoff_depth,2,5.5810036711,3,3.3753165628,4.1150370033,0.5482058487,0.6298762473,0,0
clustered,6275,20,s6275-e19,20,1,low,handoff_depth,2,7.4701975795,3,3.7735055699,4.6899292795,0.65,0.398378832,1,0
random_sparse_a,6275,1,s6275-e00,1,1,high,risk_tolerance,0,0.0,0,0.0,0.07,0.04105,0.2731484196,0,0
random_sparse_a,6275,2,s6275-e01,5,4,medium,latency_floor,1,0.0,0,0.0494974747,0.0894974747,0.0213424621,0.0798226838,0,0
random_sparse_a,6275,3,s6275-e02,13,8,low,latency_floor,1,0.6597539554,0,0.0447487373,0.143919212,0.0649391046,0.9569338821,0,0
random_sparse_a,6275,4,s6275-e03,14,1,high,token_capacity,1,0.0,0,0.1319744993,0.2019744993,0.0430296175,0.2740286797,0,0
random_sparse_a,6275,5,s6275-e04,16,2,low,latency_floor,1,1.095029237,1,0.1698396324,0.3212431409,0.1024209861,0.6379262594,0,0
random_sparse_a,6275,6,s6275-e05,18,2,high,risk_tolerance,0,0.2841968562,0,0.2701322056,0.3742358283,0.0683492859,0.6167460765,0,0
random_sparse_a,6275,7,s6275-e06,23,5,high,latency_floor,1,0.7938676305,0,0.2426619125,0.4079260281,0.1096283009,0.6648570154,0,0
random_sparse_a,6275,8,s6275-e07,25,2,high,handoff_depth,2,0.6529129225,0,0.3430235347,0.4913730854,0.0996036301,0.4428146053,0,0
random_sparse_a,6275,9,s6275-e08,26,1,low,handoff_depth,2,3.1800454023,1,0.4505911061,0.8521965543,0.2771865805,0.4180410731,0,0
random_sparse_a,6275,10,s6275-e09,34,8,medium,retry_demand,1,0.8256884007,0,0.4260982772,0.5651808853,0.0945327853,0.4463943466,0,0
random_sparse_a,6275,11,s6275-e10,41,7,medium,latency_floor,1,1.0707356802,0,0.3081670629,0.4766553445,0.1128086846,0.9763593056,0,0
random_sparse_a,6275,12,s6275-e11,44,3,low,token_capacity,1,0.344725186,0,0.3675515161,0.4289185384,0.044011793,0.0335393603,1,1
random_sparse_a,6275,13,s6275-e12,45,1,medium,handoff_depth,2,1.1706512681,1,0.393320034,0.5737981861,0.1222590742,0.8676031665,0,0
random_sparse_a,6275,14,s6275-e13,46,1,medium,memory_horizon,1,0.9834146786,1,0.5261752567,0.6841850181,0.1089359496,0.5290791275,0,0
random_sparse_a,6275,15,s6275-e14,51,5,low,handoff_depth,2,1.8801061237,1,0.4436390971,0.6892518319,0.1707472674,0.8683566396,0,0
random_sparse_a,6275,16,s6275-e15,53,2,high,handoff_depth,2,2.1827122825,1,0.5795893947,0.9115148686,0.2282897056,0.517262845,0,0
random_sparse_a,6275,17,s6275-e16,62,9,medium,risk_tolerance,0,0.0073682647,0,0.41793141,0.4588156017,0.0274716952,0.3351456436,0,0
random_sparse_a,6275,18,s6275-e17,65,3,low,risk_tolerance,0,1.3243691526,1,0.3537951939,0.5327194922,0.1239403246,0.0576587417,1,0
random_sparse_a,6275,19,s6275-e18,67,2,high,handoff_depth,2,0.7441716342,0,0.4479619114,0.6072625075,0.1086426683,0.6298762473,0,0
random_sparse_a,6275,20,s6275-e19,69,2,low,handoff_depth,2,2.8375514869,1,0.5106448656,0.8711510441,0.2500713846,0.398378832,0,0
random_sparse_b,6275,1,s6275-e00,1,1,high,risk_tolerance,0,0.0,0,0.0,0.07,0.04105,0.2731484196,0,0
random_sparse_b,6275,2,s6275-e01,2,1,medium,latency_floor,1,0.0,0,0.064190283,0.104190283,0.0215628542,0.0798226838,0,0
random_sparse_b,6275,3,s6275-e02,4,2,low,latency_floor,1,1.5157165665,1,0.0876132355,0.2894992235,0.1355998137,0.9569338821,0,0
random_sparse_b,6275,4,s6275-e03,6,2,high,token_capacity,1,0.0,0,0.2434388592,0.3134388592,0.0447015829,0.2740286797,0,0
random_sparse_b,6275,5,s6275-e04,11,5,low,latency_floor,1,0.9532783191,0,0.2032399553,0.3376333536,0.0913267658,0.6379262594,0,0
random_sparse_b,6275,6,s6275-e05,13,2,high,risk_tolerance,0,0.5683937124,0,0.2839146767,0.4221219222,0.0918033258,0.6167460765,0,0
random_sparse_b,6275,7,s6275-e06,15,2,high,latency_floor,1,1.121863796,1,0.3549608112,0.5595844667,0.1381428707,0.6648570154,0,0
random_sparse_b,6275,8,s6275-e07,18,3,high,handoff_depth,2,0.5683937124,0,0.4314986111,0.5697058566,0.0940170848,0.4428146053,0,0
random_sparse_b,6275,9,s6275-e08,19,1,low,handoff_depth,2,3.1064671564,1,0.522422574,0.9151986327,0.272245352,0.4180410731,0,0
random_sparse_b,6275,10,s6275-e09,22,3,medium,retry_demand,1,1.5618943101,0,0.7057146194,0.9331419366,0.1589486739,0.4463943466,0,0
random_sparse_b,6275,11,s6275-e10,27,5,medium,latency_floor,1,1.7809471551,1,0.6050676868,0.8587813454,0.1753574926,0.9763593056,0,0
random_sparse_b,6275,12,s6275-e11,35,8,low,token_capacity,1,0.446860912,0,0.4293906727,0.5030139821,0.0532940827,0.0335393603,1,1
random_sparse_b,6275,13,s6275-e12,36,1,medium,handoff_depth,2,1.259565582,1,0.4612658554,0.6524137252,0.1305514524,0.8676031665,0,0
random_sparse_b,6275,14,s6275-e13,43,7,medium,memory_horizon,1,0.4437525534,0,0.3557311061,0.4489814125,0.0622349255,0.5290791275,0,0
random_sparse_b,6275,15,s6275-e14,45,2,low,handoff_depth,2,1.6939226888,1,0.3775468603,0.600817583,0.1545260788,0.8683566396,0,0
random_sparse_b,6275,16,s6275-e15,54,9,high,handoff_depth,2,0.7736261403,0,0.2754760764,0.4383112132,0.1084647594,0.517262845,0,0
random_sparse_b,6275,17,s6275-e16,62,8,medium,risk_tolerance,0,0.0040029375,0,0.2191556066,0.2596359591,0.0242147744,0.3351456436,0,0
random_sparse_b,6275,18,s6275-e17,63,1,low,risk_tolerance,0,1.7445858861,1,0.2380872243,0.4674375306,0.1565784338,0.0576587417,1,0
random_sparse_b,6275,19,s6275-e18,67,4,high,handoff_depth,2,0.622416193,0,0.3305282477,0.4752181908,0.0969215683,0.6298762473,0,0
random_sparse_b,6275,20,s6275-e19,69,2,low,handoff_depth,2,2.7452781173,1,0.3996092731,0.7490426472,0.2408578891,0.398378832,0,0
ulam_spaced,6275,1,s6275-e00,1,1,high,risk_tolerance,0,0.0,0,0.0,0.07,0.04105,0.2731484196,0,0
ulam_spaced,6275,2,s6275-e01,2,1,medium,latency_floor,1,0.0,0,0.064190283,0.104190283,0.0215628542,0.0798226838,0,0
ulam_spaced,6275,3,s6275-e02,3,1,low,latency_floor,1,1.7411011266,1,0.0955429108,0.324475046,0.1541552158,0.9569338821,0,0
ulam_spaced,6275,4,s6275-e03,4,1,high,token_capacity,1,0.0,0,0.2975449291,0.3675449291,0.0455131739,0.2740286797,0,0
ulam_spaced,6275,5,s6275-e04,6,2,low,latency_floor,1,1.8084523104,2,0.3090672133,0.5460814906,0.1628674072,0.6379262594,0,0
ulam_spaced,6275,6,s6275-e05,8,2,high,risk_tolerance,0,1.1367874249,0,0.4591979678,0.6656124588,0.1409271809,0.6167460765,0,0
ulam_spaced,6275,7,s6275-e06,11,3,high,latency_floor,1,1.4042261552,1,0.5132573698,0.7517645084,0.16361456,0.6648570154,0,0
ulam_spaced,6275,8,s6275-e07,13,2,high,handoff_depth,2,0.8615237662,0,0.6321560802,0.8055389322,0.1210049853,0.4428146053,0,0
ulam_spaced,6275,9,s6275-e08,16,3,low,handoff_depth,2,2.5476555786,1,0.6211554307,0.9468741002,0.2280155578,0.4180410731,0,0
ulam_spaced,6275,10,s6275-e09,18,2,medium,retry_demand,1,1.6688896365,0,0.7962230365,1.0364897929,0.1690585178,0.4463943466,0,0
ulam_spaced,6275,11,s6275-e10,26,8,medium,latency_floor,1,1.2102822248,0,0.5182448965,0.7034787634,0.1273747594,0.9763593056,0,0
ulam_spaced,6275,12,s6275-e11,28,2,low,token_capacity,1,0.6721550416,0,0.5915527704,0.6922113754,0.074155574,0.0335393603,1,1
ulam_spaced,6275,13,s6275-e12,36,8,medium,handoff_depth,2,0.5516054514,0,0.3461056877,0.4522983418,0.0709129112,0.8676031665,0,0
ulam_spaced,6275,14,s6275-e13,38,2,medium,memory_horizon,1,0.8284163546,1,0.3803360543,0.5197460168,0.0940694986,0.5290791275,0,0
ulam_spaced,6275,15,s6275-e14,47,9,low,handoff_depth,2,0.8424999795,0,0.2383045994,0.359404597,0.0827910673,0.8683566396,0,0
ulam_spaced,6275,16,s6275-e15,48,1,high,handoff_depth,2,1.603989395,1,0.3295754686,0.592054196,0.1771999645,0.517262845,0,0
ulam_spaced,6275,17,s6275-e16,53,5,medium,risk_tolerance,0,0.0080796629,0,0.3838996499,0.4248692095,0.0270194112,0.3351456436,0,0
ulam_spaced,6275,18,s6275-e17,57,4,low,risk_tolerance,0,1.1533389028,1,0.3004278991,0.4588285675,0.1091495407,0.0576587417,1,0
ulam_spaced,6275,19,s6275-e18,62,5,high,handoff_depth,2,0.6610743806,0,0.2975135175,0.4468424432,0.0995885871,0.6298762473,0,0
ulam_spaced,6275,20,s6275-e19,69,7,low,handoff_depth,2,1.3872877725,0,0.2436425698,0.4301171025,0.1274347783,0.398378832,0,0
conflict_aware,6275,1,s6275-e00,1,1,high,risk_tolerance,0,0.0,0,0.0,0.07,0.04105,0.2731484196,0,0
conflict_aware,6275,2,s6275-e01,2,1,medium,latency_floor,1,0.0,0,0.064190283,0.104190283,0.0215628542,0.0798226838,0,0
conflict_aware,6275,3,s6275-e02,4,2,low,latency_floor,1,1.5157165665,1,0.0876132355,0.2894992235,0.1355998137,0.9569338821,0,0
conflict_aware,6275,4,s6275-e03,5,1,high,token_capacity,1,0.0,0,0.2654719584,0.3354719584,0.0450320794,0.2740286797,0,0
conflict_aware,6275,5,s6275-e04,7,2,low,latency_floor,1,1.6597539554,2,0.2820971673,0.5012676419,0.1502993311,0.6379262594,0,0
conflict_aware,6275,6,s6275-e05,8,1,high,risk_tolerance,0,1.1367874249,0,0.4596644544,0.6660789453,0.1409341782,0.6167460765,0,0
conflict_aware,6275,7,s6275-e06,10,2,high,latency_floor,1,1.7547831924,1,0.5601033974,0.8406773805,0.1929928161,0.6648570154,0,0
conflict_aware,6275,8,s6275-e07,12,2,high,handoff_depth,2,1.1367874249,0,0.7069225957,0.9133370866,0.1446430503,0.4428146053,0,0
conflict_aware,6275,9,s6275-e08,20,8,low,handoff_depth,2,1.3646309331,0,0.4566685433,0.6404242553,0.1287768385,0.4180410731,0,0
conflict_aware,6275,10,s6275-e09,23,3,medium,retry_demand,1,0.7842467546,0,0.4938346097,0.6279442202,0.0921589037,0.4463943466,0,0
conflict_aware,6275,11,s6275-e10,28,5,medium,latency_floor,1,1.3921233773,1,0.4071714515,0.6142262567,0.140583264,0.9763593056,0,0
conflict_aware,6275,12,s6275-e11,30,2,low,token_capacity,1,0.5911577333,0,0.5165006574,0.6074395854,0.0664042124,0.0335393603,1,1
conflict_aware,6275,13,s6275-e12,34,4,medium,handoff_depth,2,0.9138801354,1,0.42952465,0.5791902663,0.1017982648,0.8676031665,0,0
conflict_aware,6275,14,s6275-e13,36,2,medium,memory_horizon,1,0.8661129289,1,0.4870390186,0.6309725701,0.0987536229,0.5290791275,0,0
conflict_aware,6275,15,s6275-e14,44,8,low,handoff_depth,2,1.0583470115,0,0.3154862851,0.4624879264,0.1016050798,0.8683566396,0,0
conflict_aware,6275,16,s6275-e15,51,7,high,handoff_depth,2,0.7799676663,0,0.25217333,0.41576945,0.108633955,0.517262845,0,0
conflict_aware,6275,17,s6275-e16,52,1,medium,risk_tolerance,0,0.0092810955,0,0.3812622667,0.4223759981,0.0270781276,0.3351456436,0,0
conflict_aware,6275,18,s6275-e17,55,3,low,risk_tolerance,0,1.3256311503,1,0.3256964184,0.5047721564,0.1236220744,0.0576587417,1,0
conflict_aware,6275,19,s6275-e18,60,5,high,handoff_depth,2,1.08551066,0,0.3273042492,0.5275655284,0.1347543357,0.6298762473,0,0
conflict_aware,6275,20,s6275-e19,69,9,low,handoff_depth,2,1.1732548436,0,0.2418898613,0.4026804426,0.1099005941,0.398378832,0,0
clustered,6276,1,s6276-e00,1,1,high,risk_tolerance,0,0.0,0,0.0,0.07,0.04105,0.5939282671,0,0
clustered,6276,2,s6276-e01,2,1,high,token_capacity,1,0.0,0,0.064190283,0.134190283,0.0420128542,0.7003548219,0,0
clustered,6276,3,s6276-e02,3,1,high,handoff_depth,2,2.6116516899,1,0.1230530321,0.5064512349,0.2565289037,0.3577138274,0,0
clustered,6276,4,s6276-e03,4,1,medium,retry_demand,1,0.0,0,0.4644178301,0.5044178301,0.0275662675,0.5388903057,0,0
clustered,6276,5,s6276-e04,5,1,high,memory_horizon,1,1.1367874249,1,0.4625531896,0.6689676806,0.1409775092,0.4120495277,0,0
clustered,6276,6,s6276-e05,6,1,high,handoff_depth,2,5.0081352436,3,0.6134460679,1.2844222971,0.4599171539,0.9448128783,0,0
clustered,6276,7,s6276-e06,7,1,low,token_capacity,1,5.8346992224,3,1.1778204397,1.8979843463,0.505245703,0.1923243178,1,1
clustered,6276,8,s6276-e07,8,1,high,handoff_depth,2,6.9395821911,4,1.7404593195,2.6432091825,0.634814713,0.3433307854,1,0
clustered,6276,9,s6276-e08,9,1,medium,risk_tolerance,0,0.9896309331,0,2.4238335074,2.5825892193,0.1379093129,0.0289639599,1,0
clustered,6276,10,s6276-e09,10,1,low,latency_floor,1,0.8705505633,0,2.3682447561,2.4927108237,0.1170347074,0.536862373,0,0
clustered,6276,11,s6276-e10,11,1,low,risk_tolerance,0,2.2657165665,1,2.2858259038,2.5777118918,0.2299230037,0.1584241024,1,0
clustered,6276,12,s6276-e11,12,1,medium,risk_tolerance,0,2.8429713965,2,2.363772227,2.7449287946,0.2886116436,0.0358050871,1,0
clustered,6276,13,s6276-e12,13,1,medium,memory_horizon,1,2.6830246455,1,2.517110803,2.8790737604,0.277828078,0.2942687667,0,0
clustered,6276,14,s6276-e13,14,1,low,memory_horizon,1,4.0768097431,1,2.640122279,3.1493394482,0.3833848712,0.0924002332,1,0
clustered,6276,15,s6276-e14,15,1,low,memory_horizon,1,4.4196195816,2,2.8879570074,3.4383113572,0.4151442369,0.910423547,0,0
clustered,6276,16,s6276-e15,16,1,low,token_capacity,1,2.9523828715,0,3.1529454163,3.5272313609,0.2990991001,0.3897904368,0,0
clustered,6276,17,s6276-e16,17,1,low,retry_demand,1,0.7088061193,0,3.2344854193,3.3395421536,0.1167976218,0.623847768,0,0
clustered,6276,18,s6276-e17,18,1,medium,handoff_depth,2,4.3598053975,4,3.0623736573,3.625550305,0.4231676864,0.8085596084,0,0
clustered,6276,19,s6276-e18,19,1,high,token_capacity,1,4.3487013593,2,3.3246442885,3.9164884516,0.4466434355,0.4654610681,0,0
clustered,6276,20,s6276-e19,20,1,medium,token_capacity,1,6.3974161078,3,3.5914357453,4.3991256782,0.5977801738,0.782839888,0,0
random_sparse_a,6276,1,s6276-e00,1,1,high,risk_tolerance,0,0.0,0,0.0,0.07,0.04105,0.5939282671,0,0
random_sparse_a,6276,2,s6276-e01,9,8,high,token_capacity,1,0.0,0,0.035,0.105,0.041575,0.7003548219,0,0
random_sparse_a,6276,3,s6276-e02,11,2,high,handoff_depth,2,2.2735748498,1,0.0882941236,0.4311231056,0.2283528346,0.3577138274,0,0
random_sparse_a,6276,4,s6276-e03,12,1,medium,retry_demand,1,0.0,0,0.3953416309,0.4353416309,0.0265301245,0.5388903057,0,0
random_sparse_a,6276,5,s6276-e04,21,9,high,memory_horizon,1,0.375,0,0.1996050179,0.3146050179,0.0747190753,0.4120495277,0,0
random_sparse_a,6276,6,s6276-e05,26,5,high,handoff_depth,2,1.4091968562,1,0.2039961156,0.4430997384,0.1593822446,0.9448128783,0,0
random_sparse_a,6276,7,s6276-e06,29,3,low,token_capacity,1,2.4141695994,1,0.3416766066,0.6513769586,0.2129042223,0.1923243178,1,1
random_sparse_a,6276,8,s6276-e07,37,8,high,handoff_depth,2,1.2894841794,0,0.3256884793,0.5504265808,0.1514151331,0.3433307854,0,0
random_sparse_a,6276,9,s6276-e08,44,7,medium,risk_tolerance,0,0.0077314917,0,0.3001222213,0.3410500003,0.0257342693,0.0289639599,0,0
