world,mode,seed,declared_horizon,n_f,failed,first_failure_cycle,survival_160,survival_320,mean_active_context_tokens_160,mean_active_context_tokens_320,mean_checkpoint_accuracy_160,mean_checkpoint_accuracy_320,critical_omission_rate_160,critical_omission_rate_320,mean_epsilon_160,mean_epsilon_320,minimum_margin_160,minimum_margin_320,restorations,pruned_tokens,ecc_corrections,external_retrievals,quarantines,final_config_accuracy,final_requirement_accuracy
main,sham_retirement_85,8164,320,321,0,,1,1,700.9125,693.996875,0.9739583333333334,0.9557291666666666,0.53125,0.6875,0.5396566262927547,0.5885976549340566,0.2583577675465376,-0.15889185717054666,3,0,0,32,0,1.0,1.0
pressure_disabled_null,capsule_baseline,8164,320,321,0,,1,1,733.06875,741.153125,0.9739583333333334,0.9635416666666666,0.53125,0.65625,0.0941834189102136,0.10289228824432892,0.6040715009665697,0.3777512223913503,0,0,0,32,0,1.0,1.0
pressure_disabled_null,restoration_stack,8164,320,321,0,,1,1,725.19375,729.715625,0.9947916666666666,0.98828125,0.40625,0.578125,0.08797846382672422,0.09219830315136329,0.7115918886298982,0.4287655059471175,0,240,6,30,0,1.0,1.0
main,capsule_baseline,8165,320,175,1,175,1,0,731.06875,738.325,0.8958333333333334,0.9283854166666666,0.90625,0.921875,0.6775882773403811,0.7360016351110202,-0.2902023133422744,-0.2902023133422744,0,0,0,31,0,1.0,1.0
main,scheduled_prune_80,8165,320,175,1,175,1,0,723.19375,726.8875,0.8958333333333334,0.9283854166666666,0.90625,0.921875,0.6566518248474347,0.7065717876351864,-0.28077046117974325,-0.28077046117974325,0,240,0,31,0,1.0,1.0
main,fixed_retirement_85,8165,320,321,0,,1,1,698.5375,691.45,0.9192708333333334,0.94140625,0.8125,0.84375,0.6124556136042197,0.6319854934879968,-0.24055644696556078,-0.24055644696556078,3,0,0,49,0,1.0,1.0
main,telemetry_breaker,8165,320,175,1,175,1,0,620.00625,625.109375,0.9192708333333334,0.9440104166666666,0.71875,0.78125,0.46981198399013424,0.5054131753270044,-0.09348794659394821,-0.1328364363073602,8,0,0,70,1,1.0,1.0
main,ecc_digest,8165,320,321,0,,1,1,731.06875,738.325,0.9375,0.9505208333333334,0.75,0.796875,0.6191345363370014,0.6670742195150737,-0.1565670922689053,-0.1565670922689053,0,0,12,32,0,1.0,1.0
main,restoration_stack,8165,320,321,0,,1,1,632.46875,629.075,0.9453125,0.96484375,0.5625,0.6875,0.4424809849452239,0.46221741713211023,-0.052374421295487084,-0.052374421295487084,7,240,7,65,1,1.0,1.0
main,sham_retirement_85,8165,320,175,1,175,1,0,698.5375,691.45,0.8958333333333334,0.9283854166666666,0.90625,0.921875,0.6775882773403811,0.7360016351110202,-0.2902023133422744,-0.2902023133422744,3,0,0,31,0,1.0,1.0
pressure_disabled_null,capsule_baseline,8165,320,321,0,,1,1,731.06875,738.325,0.9010416666666666,0.9388020833333334,0.90625,0.921875,0.11724937526808299,0.125264904387082,0.34167305720372154,0.339229768397856,0,0,0,31,0,1.0,1.0
pressure_disabled_null,restoration_stack,8165,320,321,0,,1,1,723.19375,726.8875,0.9427083333333334,0.9609375,0.75,0.796875,0.10464726271848876,0.11003081940964517,0.34473253877621246,0.34473253877621246,0,240,11,32,0,1.0,1.0
main,capsule_baseline,8166,320,321,0,,1,1,729.86875,738.396875,0.9791666666666666,0.9583333333333334,0.75,0.8125,0.6346958148699304,0.6480630321386464,-0.1398379387726174,-0.1398379387726174,0,0,0,31,0,1.0,1.0
main,scheduled_prune_80,8166,320,321,0,,1,1,721.99375,726.959375,0.9791666666666666,0.9583333333333334,0.75,0.8125,0.6143009808708151,0.621209287091592,-0.12931261439461506,-0.12931261439461506,0,240,0,31,0,1.0,1.0
main,fixed_retirement_85,8166,320,321,0,,1,1,701.8375,693.19375,0.9791666666666666,0.9583333333333334,0.65625,0.75,0.5571759136242787,0.5729933792287738,-0.048619909007142637,-0.048619909007142637,3,0,0,47,0,1.0,1.0
main,telemetry_breaker,8166,320,321,0,,1,1,672.63125,654.85625,0.96875,0.9583333333333334,0.8125,0.796875,0.46459352655272507,0.46547207903839094,-0.04400290452161304,-0.04400290452161304,7,0,0,71,1,1.0,1.0
main,ecc_digest,8166,320,321,0,,1,1,729.86875,738.396875,0.9791666666666666,0.9739583333333334,0.75,0.765625,0.6063113597498722,0.6099077962661846,-0.011818363298891521,-0.011818363298891521,0,0,6,32,0,1.0,1.0
main,restoration_stack,8166,320,321,0,,1,1,669.25625,660.58125,0.9791666666666666,0.9739583333333334,0.75,0.75,0.43968540074890133,0.4403143732415396,0.10930075035260689,0.10930075035260689,7,240,6,75,2,1.0,1.0
main,sham_retirement_85,8166,320,321,0,,1,1,701.8375,693.19375,0.9791666666666666,0.9583333333333334,0.75,0.8125,0.6346958148699304,0.6480630321386464,-0.1398379387726174,-0.1398379387726174,3,0,0,31,0,1.0,1.0
pressure_disabled_null,capsule_baseline,8166,320,321,0,,1,1,729.86875,738.396875,0.9791666666666666,0.9583333333333334,0.78125,0.828125,0.10607175495652663,0.11172153251812242,0.5084252147244943,0.5084252147244943,0,0,0,31,0,1.0,1.0
pressure_disabled_null,restoration_stack,8166,320,321,0,,1,1,721.99375,726.959375,0.9791666666666666,0.9739583333333334,0.78125,0.765625,0.0982115996229787,0.09961629666325783,0.5202346239048734,0.5202346239048734,0,240,6,32,0,1.0,1.0
main,capsule_baseline,8167,320,15,1,15,0,0,731.24375,736.603125,0.9088541666666666,0.9140625,0.84375,0.890625,0.6904417677219347,0.7203580613893651,-0.47213573476954807,-0.49121220258018683,0,0,0,30,1,1.0,1.0
main,scheduled_prune_80,8167,320,15,1,15,0,0,723.36875,725.165625,0.9088541666666666,0.9140625,0.84375,0.890625,0.6713008573815022,0.6932995862243562,-0.46343546776785915,-0.46343546776785915,0,240,0,30,1,1.0,1.0
main,fixed_retirement_85,8167,320,15,1,15,0,0,699.65,689.9625,0.9088541666666666,0.9270833333333334,0.8125,0.8125,0.6460497844015647,0.6108004452955049,-0.4424514779366826,-0.44296696356440535,3,0,0,48,2,1.0,1.0
main,telemetry_breaker,8167,320,15,1,15,0,0,626.26875,628.146875,0.9322916666666666,0.94921875,0.71875,0.765625,0.46826996593749726,0.47549599820719823,-0.07416063630068703,-0.417146191204929,8,0,0,79,1,1.0,1.0
main,ecc_digest,8167,320,15,1,15,0,0,731.24375,736.603125,0.9270833333333334,0.94921875,0.78125,0.78125,0.6585054064040154,0.6437295701581711,-0.21986185652805346,-0.3666766224507101,0,0,8,30,0,1.0,1.0
main,restoration_stack,8167,320,15,1,15,0,0,634.84375,645.675,0.9375,0.9544270833333334,0.625,0.640625,0.48731811968519195,0.4813590578662109,-0.1520367272898755,-0.22329941478979953,6,240,7,64,1,1.0,1.0
main,sham_retirement_85,8167,320,15,1,15,0,0,699.65,689.9625,0.9088541666666666,0.9140625,0.84375,0.890625,0.6904417677219347,0.7203580613893651,-0.47213573476954807,-0.47213573476954807,3,0,0,30,1,1.0,1.0
pressure_disabled_null,capsule_baseline,8167,320,15,1,15,0,0,731.24375,736.603125,0.9088541666666666,0.91796875,0.84375,0.84375,0.12184380106111951,0.12445296068862391,0.1347854167384176,0.13366110500720751,0,0,0,30,1,1.0,1.0
pressure_disabled_null,restoration_stack,8167,320,15,1,15,0,0,723.36875,709.628125,0.9296875,0.9609375,0.75,0.703125,0.11219620529341831,0.10190840813083808,0.3337989152003603,0.3337989152003603,1,240,7,36,0,1.0,1.0
main,capsule_baseline,8168,320,321,0,,1,1,732.19375,742.946875,0.9401041666666666,0.9557291666666666,0.75,0.6875,0.6081759137221034,0.6160726179492471,-0.205893014577039,-0.205893014577039,0,0,0,32,1,1.0,1.0
main,scheduled_prune_80,8168,320,321,0,,1,1,724.31875,731.509375,0.9453125,0.9583333333333334,0.71875,0.671875,0.5530869742083437,0.5702079961898978,-0.20312486648224337,-0.20312486648224337,0,240,0,32,1,1.0,1.0
main,fixed_retirement_85,8168,320,321,0,,1,1,700.69375,695.853125,0.9453125,0.9609375,0.75,0.671875,0.5292797303973322,0.5198168560866223,-0.20188446933199167,-0.20188446933199167,3,0,0,51,3,1.0,1.0
main,telemetry_breaker,8168,320,321,0,,1,1,650.35625,649.403125,0.9635416666666666,0.9765625,0.59375,0.59375,0.42012160139216786,0.43041442412238523,-0.08700181444809885,-0.08700181444809885,6,0,0,66,3,1.0,1.0
main,ecc_digest,8168,320,321,0,,1,1,732.19375,742.946875,0.9661458333333334,0.9765625,0.625,0.609375,0.546392028829143,0.5626953627596688,0.04156634702096329,0.04156634702096329,0,0,6,32,1,1.0,1.0
main,restoration_stack,8168,320,321,0,,1,1,617.13125,660.253125,0.9765625,0.9856770833333334,0.59375,0.5625,0.414411281091963,0.44069802730603636,0.16345585444496757,0.16345585444496757,4,240,4,57,2,1.0,1.0
main,sham_retirement_85,8168,320,321,0,,1,1,700.69375,695.853125,0.9401041666666666,0.9557291666666666,0.75,0.6875,0.6081759137221034,0.6160726179492471,-0.205893014577039,-0.205893014577039,3,0,0,32,1,1.0,1.0
pressure_disabled_null,capsule_baseline,8168,320,321,0,,1,1,732.19375,742.946875,0.9609375,0.9700520833333334,0.65625,0.59375,0.0977278053807761,0.10178652434398465,0.34431337321836786,0.34431337321836786,0,0,0,32,1,1.0,1.0
pressure_disabled_null,restoration_stack,8168,320,321,0,,1,1,724.31875,731.509375,0.9921875,0.9908854166666666,0.46875,0.53125,0.08673325848986149,0.08879944063902878,0.5254876493040366,0.5254876493040366,0,240,5,32,1,1.0,1.0
main,capsule_baseline,8169,320,55,1,55,0,0,736.2,743.015625,0.9088541666666666,0.9010416666666666,1.0,0.9375,0.782837206624968,0.7676564200675504,-0.839765610080542,-0.839765610080542,0,0,0,33,1,1.0,1.0
main,scheduled_prune_80,8169,320,55,1,55,0,0,728.325,731.578125,0.9088541666666666,0.9010416666666666,1.0,0.9375,0.7618857276498396,0.7317917688292587,-0.8392276853083172,-0.8392276853083172,0,240,0,33,1,1.0,1.0
main,fixed_retirement_85,8169,320,55,1,55,0,0,703.3875,694.9375,0.9036458333333334,0.9036458333333334,0.96875,0.875,0.7433977814462984,0.683773677618131,-0.8384690883025765,-0.8384690883025765,3,0,0,48,1,1.0,1.0
main,telemetry_breaker,8169,320,55,1,55,0,0,630.30625,623.0625,0.890625,0.9010416666666666,0.90625,0.8125,0.5391347213495833,0.49999927409176925,-0.372432141818992,-0.372432141818992,9,0,0,82,3,1.0,1.0
main,ecc_digest,8169,320,55,1,55,0,0,736.2,743.015625,0.9244791666666666,0.9270833333333334,0.8125,0.78125,0.6891194276524399,0.681220564045883,-0.28027439954888855,-0.28027439954888855,0,0,9,33,2,1.0,1.0
main,restoration_stack,8169,320,55,1,55,0,0,600.225,626.19375,0.9609375,0.953125,0.71875,0.6875,0.4842313599337803,0.46476086537717987,-0.1414660177036129,-0.1414660177036129,7,240,8,72,3,1.0,1.0
main,sham_retirement_85,8169,320,55,1,55,0,0,703.3875,694.9375,0.9088541666666666,0.9010416666666666,1.0,0.9375,0.782837206624968,0.7676564200675504,-0.839765610080542,-0.839765610080542,3,0,0,33,1,1.0,1.0
pressure_disabled_null,capsule_baseline,8169,320,55,1,55,0,0,736.2,743.015625,0.90625,0.90234375,0.875,0.828125,0.12432212073997648,0.12226892350651555,0.14439777537435516,0.14439777537435516,0,0,0,32,2,1.0,1.0
pressure_disabled_null,restoration_stack,8169,320,55,1,55,0,0,728.325,731.578125,0.9505208333333334,0.9479166666666666,0.8125,0.71875,0.10660456093169546,0.10705049164446379,0.3417198182213752,0.3417198182213752,0,240,9,33,2,1.0,1.0
main,capsule_baseline,8170,320,150,1,150,0,0,734.65,738.909375,0.9244791666666666,0.9205729166666666,0.78125,0.859375,0.5999250121375964,0.7162974318027235,-0.47413943764191147,-0.5206060412972304,0,0,0,31,0,1.0,1.0
main,scheduled_prune_80,8170,320,150,1,150,0,0,726.775,727.471875,0.9244791666666666,0.9205729166666666,0.78125,0.859375,0.582158513544228,0.677690258948875,-0.4736798885128928,-0.4736798885128928,0,240,0,31,0,1.0,1.0
main,fixed_retirement_85,8170,320,150,1,150,0,0,702.775,692.190625,0.9244791666666666,0.9375,0.75,0.8125,0.5608246861669858,0.6303083106721175,-0.4725867835005435,-0.4725867835005435,3,0,0,47,0,1.0,1.0
main,telemetry_breaker,8170,320,321,0,,1,1,664.6625,646.584375,0.9583333333333334,0.9544270833333334,0.71875,0.796875,0.4567353385951374,0.49587666768146804,0.10379300439435579,0.08639572788187855,7,0,0,72,3,1.0,1.0
main,ecc_digest,8170,320,321,0,,1,1,734.65,738.909375,0.9635416666666666,0.9674479166666666,0.65625,0.78125,0.5463881783826215,0.649488744110927,-0.06410370133620202,-0.3137554763535815,0,0,11,31,0,1.0,1.0
main,restoration_stack,8170,320,321,0,,1,1,651.60625,641.65625,0.984375,0.9791666666666666,0.5625,0.6875,0.4158997288325098,0.45694583408993344,0.15328925124066717,-0.17513905582321043,7,240,8,70,2,1.0,1.0
main,sham_retirement_85,8170,320,150,1,150,0,0,702.775,692.190625,0.9244791666666666,0.9205729166666666,0.78125,0.859375,0.5999250121375964,0.7162974318027235,-0.47413943764191147,-0.47413943764191147,3,0,0,31,0,1.0,1.0
pressure_disabled_null,capsule_baseline,8170,320,321,0,,1,1,734.65,738.909375,0.9453125,0.9348958333333334,0.78125,0.859375,0.09777218661409845,0.11960629607439169,0.23305659128832168,0.21717724753039613,0,0,0,31,0,1.0,1.0
pressure_disabled_null,restoration_stack,8170,320,321,0,,1,1,726.775,727.471875,0.96875,0.9739583333333334,0.65625,0.71875,0.08652586997550554,0.10109116636018456,0.6286296961705753,0.42948137962509203,0,240,10,31,1,1.0,1.0
main,capsule_baseline,8171,320,10,1,10,0,0,736.55625,742.053125,0.8567708333333334,0.8736979166666666,0.90625,0.859375,0.6900571840199653,0.7050413484486565,-0.31247351150047,-0.31247351150047,0,0,0,33,1,1.0,1.0
main,scheduled_prune_80,8171,320,10,1,10,0,0,728.68125,730.615625,0.8567708333333334,0.8736979166666666,0.90625,0.859375,0.6599305731794841,0.6698138908032569,0.008575025524107716,-0.09554439940749826,0,240,0,32,2,1.0,1.0
main,fixed_retirement_85,8171,320,10,1,10,0,0,706.93125,695.88125,0.8567708333333334,0.8893229166666666,0.875,0.8125,0.6425101344189329,0.6232129829706813,0.0240320040275791,-0.09383831341230287,3,0,0,49,2,1.0,1.0
main,telemetry_breaker,8171,320,10,1,10,0,0,656.08125,654.228125,0.8828125,0.8958333333333334,0.75,0.765625,0.48394464717090246,0.46761396521203336,0.05929063385324773,0.05929063385324773,8,0,0,79,2,1.0,1.0
main,ecc_digest,8171,320,321,0,,1,1,736.55625,742.053125,0.9375,0.9361979166666666,0.71875,0.71875,0.6161587348699368,0.629887173126625,-0.3076438168369673,-0.3076438168369673,0,0,11,33,1,1.0,1.0
main,restoration_stack,8171,320,321,0,,1,1,661.0125,635.69375,0.953125,0.9544270833333334,0.625,0.6875,0.4804370371804162,0.4634471912748948,0.18189242897601265,0.18189242897601265,6,240,7,66,3,1.0,1.0
main,sham_retirement_85,8171,320,10,1,10,0,0,706.93125,695.88125,0.8567708333333334,0.8736979166666666,0.90625,0.859375,0.6741353042713818,0.6969877986340014,0.0014862497220042847,-0.09603937769284987,3,0,0,32,2,1.0,1.0
pressure_disabled_null,capsule_baseline,8171,320,115,1,115,0,0,736.55625,742.053125,0.9348958333333334,0.9231770833333334,0.6875,0.75,0.10373826263477218,0.11010241084494335,0.4988765221207012,0.4988765221207012,0,0,0,32,2,1.0,1.0
pressure_disabled_null,restoration_stack,8171,320,321,0,,1,1,728.68125,730.615625,0.9739583333333334,0.9596354166666666,0.59375,0.625,0.09496677973463197,0.09747060705347044,0.5013968649166942,0.5013968649166942,0,240,8,32,2,1.0,1.0
main,capsule_baseline,8172,320,110,1,110,0,0,728.375,743.08125,0.8671875,0.8984375,0.78125,0.84375,0.710729796243028,0.7288129447908931,-0.38374234573371524,-0.38374234573371524,0,0,0,32,1,1.0,1.0
main,scheduled_prune_80,8172,320,110,1,110,0,0,720.5,731.64375,0.8671875,0.8984375,0.78125,0.84375,0.6918777348353393,0.6988043836797593,-0.3754119986213138,-0.3754119986213138,0,240,0,32,1,1.0,1.0
main,fixed_retirement_85,8172,320,95,1,95,0,0,696.125,695.39375,0.8723958333333334,0.91796875,0.75,0.78125,0.6606984287531692,0.6305724201419681,-0.35375913535026493,-0.35375913535026493,3,0,0,49,1,1.0,1.0
main,telemetry_breaker,8172,320,95,1,95,0,0,607.41875,604.815625,0.921875,0.94140625,0.65625,0.703125,0.4831604633251657,0.47456875730592357,-0.31218793423403635,-0.31218793423403635,9,0,0,81,2,1.0,1.0
main,ecc_digest,8172,320,321,0,,1,1,728.375,743.08125,0.9036458333333334,0.9322916666666666,0.78125,0.75,0.6778833651680697,0.676180516769421,-0.330206847607313,-0.330206847607313,0,0,8,32,1,1.0,1.0
main,restoration_stack,8172,320,321,0,,1,1,604.1,625.5125,0.9296875,0.9479166666666666,0.6875,0.65625,0.45083943633989404,0.4488753614453005,-0.03024847851146939,-0.03024847851146939,8,240,5,76,3,1.0,1.0
main,sham_retirement_85,8172,320,110,1,110,0,0,696.125,695.39375,0.8671875,0.8984375,0.78125,0.84375,0.710729796243028,0.7288129447908931,-0.38374234573371524,-0.38374234573371524,3,0,0,32,1,1.0,1.0
