world,mode,schedule,seed,horizon_ticks,n_f_ticks,failed,first_failure_tick,disturbances_at_failure,final_disturbances_seen,mean_checkpoint_accuracy,minimum_checkpoint_accuracy,critical_omission_events,mean_critical_omissions,peak_critical_omissions,mean_active_context_tokens,peak_active_context_tokens,peak_instantaneous_rate,peak_rolling_rate_burden,synthetic_damage_auc,total_token_work,final_config_accuracy,final_requirement_accuracy
rate_disabled_null,continuous_history,burst_recovery,8206,160,20,1,20,3,20,0.6510416667,0.5833333333,15,2.25,3,629.15625,1090,0.3333333333,5.807438411,198.2757587294,3500,0.6666666667,0.5
rate_disabled_null,ordinary_summary,slow_drip,8206,160,161,0,,,20,0.9479166667,0.9166666667,10,0.625,1,362.1125,530,0.1666666667,3.4370359366,57.1582531893,3500,0.9166666667,0.8333333333
rate_disabled_null,ordinary_summary,steady_load,8206,160,161,0,,,20,0.9479166667,0.9166666667,10,0.625,1,361.85,530,0.1666666667,3.8243892885,65.7826304006,3500,0.9166666667,0.8333333333
rate_disabled_null,ordinary_summary,sudden_burst,8206,160,161,0,,,20,0.9479166667,0.9166666667,10,0.625,1,361.19375,530,0.8333333333,9.5563,597.9478147406,3500,0.9166666667,0.8333333333
rate_disabled_null,ordinary_summary,burst_recovery,8206,160,161,0,,,20,0.9479166667,0.9166666667,10,0.625,1,378.09375,530,0.3333333333,5.807438411,137.5257587294,3500,0.9166666667,0.8333333333
rate_disabled_null,verified_capsule,slow_drip,8206,160,161,0,,,20,1.0,1.0,0,0.0,0,377.2375,550,0.1666666667,3.4370359366,33.9082531893,3500,1.0,1.0
rate_disabled_null,verified_capsule,steady_load,8206,160,161,0,,,20,1.0,1.0,0,0.0,0,376.975,550,0.1666666667,3.8243892885,42.0326304006,3500,1.0,1.0
rate_disabled_null,verified_capsule,sudden_burst,8206,160,161,0,,,20,1.0,1.0,0,0.0,0,376.31875,550,0.8333333333,9.5563,572.9478147406,3500,1.0,1.0
rate_disabled_null,verified_capsule,burst_recovery,8206,160,161,0,,,20,1.0,1.0,0,0.0,0,393.21875,550,0.3333333333,5.807438411,112.5257587294,3500,1.0,1.0
rate_sensitive,continuous_history,slow_drip,8207,160,132,1,132,17,20,0.9791666667,0.8333333333,2,0.125,1,597.0625,1080,0.1666666667,3.4357040715,39.0904556542,3490,1.0,1.0
rate_sensitive,continuous_history,steady_load,8207,160,134,1,134,17,20,0.9791666667,0.8333333333,2,0.125,1,596.625,1080,0.1666666667,3.7908549877,44.1017709806,3490,1.0,1.0
rate_sensitive,continuous_history,sudden_burst,8207,160,139,1,139,17,20,0.9791666667,0.8333333333,2,0.125,1,595.53125,1080,0.8333333333,8.9365907118,555.1628298697,3490,1.0,1.0
rate_sensitive,continuous_history,burst_recovery,8207,160,126,1,126,17,20,0.984375,0.75,1,0.0625,1,612.43125,1080,0.3333333333,4.9440166858,99.4694512207,3490,1.0,1.0
rate_sensitive,ordinary_summary,slow_drip,8207,160,161,0,,,20,1.0,1.0,0,0.0,0,361.5625,537,0.1666666667,3.4357040715,34.3404556542,3490,1.0,1.0
rate_sensitive,ordinary_summary,steady_load,8207,160,161,0,,,20,1.0,1.0,0,0.0,0,361.125,537,0.1666666667,3.7908549877,39.8517709806,3490,1.0,1.0
rate_sensitive,ordinary_summary,sudden_burst,8207,160,139,1,139,17,20,0.9791666667,0.8333333333,2,0.125,1,360.03125,537,0.8333333333,8.9365907118,554.4128298697,3490,1.0,1.0
rate_sensitive,ordinary_summary,burst_recovery,8207,160,126,1,126,17,20,0.9635416667,0.75,3,0.1875,1,376.93125,537,0.3333333333,4.9440166858,104.2194512207,3490,1.0,1.0
rate_sensitive,verified_capsule,slow_drip,8207,160,161,0,,,20,0.9895833333,0.8333333333,1,0.0625,1,376.6875,557,0.1666666667,3.4357040715,36.5904556542,3490,1.0,1.0
rate_sensitive,verified_capsule,steady_load,8207,160,161,0,,,20,0.9895833333,0.8333333333,1,0.0625,1,376.25,557,0.1666666667,3.7908549877,42.1017709806,3490,1.0,1.0
rate_sensitive,verified_capsule,sudden_burst,8207,160,161,0,,,20,0.96875,0.8333333333,3,0.1875,1,375.15625,557,0.8333333333,8.9365907118,556.9128298697,3490,1.0,1.0
rate_sensitive,verified_capsule,burst_recovery,8207,160,161,0,,,20,0.9895833333,0.8333333333,1,0.0625,1,392.05625,557,0.3333333333,4.9440166858,100.2194512207,3490,1.0,1.0
rate_disabled_null,continuous_history,slow_drip,8207,160,140,1,140,18,20,0.9375,0.75,11,0.875,2,597.0625,1080,0.1666666667,3.4357040715,66.8404556542,3490,0.75,0.6666666667
rate_disabled_null,continuous_history,steady_load,8207,160,140,1,140,18,20,0.9375,0.75,11,0.875,2,596.625,1080,0.1666666667,3.7908549877,71.8517709806,3490,0.75,0.6666666667
rate_disabled_null,continuous_history,sudden_burst,8207,160,140,1,140,18,20,0.9375,0.75,11,0.875,2,595.53125,1080,0.8333333333,8.9365907118,581.9128298697,3490,0.75,0.6666666667
rate_disabled_null,continuous_history,burst_recovery,8207,160,140,1,140,18,20,0.9427083333,0.75,12,0.9375,2,612.43125,1080,0.3333333333,4.9440166858,131.9694512207,3490,0.75,0.6666666667
rate_disabled_null,ordinary_summary,slow_drip,8207,160,44,1,44,6,20,0.796875,0.6666666667,12,0.75,1,361.5625,537,0.1666666667,3.4357040715,63.5904556542,3490,0.75,0.8333333333
rate_disabled_null,ordinary_summary,steady_load,8207,160,48,1,48,6,20,0.796875,0.6666666667,12,0.75,1,361.125,537,0.1666666667,3.7908549877,68.1017709806,3490,0.75,0.8333333333
rate_disabled_null,ordinary_summary,sudden_burst,8207,160,58,1,58,6,20,0.8125,0.6666666667,11,0.6875,1,360.03125,537,0.8333333333,8.9365907118,576.9128298697,3490,0.75,0.8333333333
rate_disabled_null,ordinary_summary,burst_recovery,8207,160,45,1,45,6,20,0.8020833333,0.6666666667,12,0.75,1,376.93125,537,0.3333333333,4.9440166858,126.9694512207,3490,0.75,0.8333333333
rate_disabled_null,verified_capsule,slow_drip,8207,160,161,0,,,20,1.0,1.0,2,0.125,1,376.6875,557,0.1666666667,3.4357040715,41.3404556542,3490,1.0,1.0
rate_disabled_null,verified_capsule,steady_load,8207,160,161,0,,,20,1.0,1.0,2,0.125,1,376.25,557,0.1666666667,3.7908549877,46.3517709806,3490,1.0,1.0
rate_disabled_null,verified_capsule,sudden_burst,8207,160,161,0,,,20,1.0,1.0,2,0.125,1,375.15625,557,0.8333333333,8.9365907118,556.4128298697,3490,1.0,1.0
rate_disabled_null,verified_capsule,burst_recovery,8207,160,161,0,,,20,1.0,1.0,3,0.1875,1,392.05625,557,0.3333333333,4.9440166858,106.4694512207,3490,1.0,1.0
rate_sensitive,continuous_history,slow_drip,8208,160,161,0,,,20,0.9947916667,0.9166666667,1,0.0625,1,606.825,1090,0.1666666667,3.4184045923,35.1369688558,3500,0.9166666667,0.8333333333
rate_sensitive,continuous_history,steady_load,8208,160,161,0,,,20,0.9947916667,0.9166666667,1,0.0625,1,606.8375,1090,0.1666666667,3.7632485789,46.5804248832,3500,0.9166666667,0.8333333333
rate_sensitive,continuous_history,sudden_burst,8208,160,102,1,102,15,20,0.9791666667,0.8333333333,3,0.1875,1,606.86875,1090,0.8333333333,8.927589622,554.1198522518,3500,0.9166666667,0.8333333333
rate_sensitive,continuous_history,burst_recovery,8208,160,161,0,,,20,1.0,1.0,0,0.0,0,623.6875,1090,0.3333333333,5.7688626181,102.2725290284,3500,1.0,1.0
rate_sensitive,ordinary_summary,slow_drip,8208,160,161,0,,,20,0.9895833333,0.8333333333,1,0.0625,1,361.0125,547,0.1666666667,3.4184045923,36.1369688558,3500,1.0,1.0
rate_sensitive,ordinary_summary,steady_load,8208,160,161,0,,,20,0.9895833333,0.8333333333,1,0.0625,1,361.025,547,0.1666666667,3.7632485789,46.3304248832,3500,1.0,1.0
rate_sensitive,ordinary_summary,sudden_burst,8208,160,100,1,100,13,20,0.9270833333,0.6666666667,5,0.4375,2,361.05625,547,0.8333333333,8.927589622,564.1198522518,3500,1.0,1.0
rate_sensitive,ordinary_summary,burst_recovery,8208,160,161,0,,,20,0.9895833333,0.8333333333,1,0.0625,1,377.875,547,0.3333333333,5.7688626181,102.7725290284,3500,1.0,1.0
rate_sensitive,verified_capsule,slow_drip,8208,160,161,0,,,20,0.9791666667,0.8333333333,2,0.125,1,376.1375,567,0.1666666667,3.4184045923,36.3869688558,3500,1.0,1.0
rate_sensitive,verified_capsule,steady_load,8208,160,161,0,,,20,0.9895833333,0.8333333333,1,0.0625,1,376.15,567,0.1666666667,3.7632485789,45.5804248832,3500,1.0,1.0
rate_sensitive,verified_capsule,sudden_burst,8208,160,22,1,22,5,20,0.96875,0.8333333333,3,0.1875,1,376.18125,567,0.8333333333,8.927589622,554.8698522518,3500,1.0,1.0
rate_sensitive,verified_capsule,burst_recovery,8208,160,141,1,141,19,20,0.9895833333,0.8333333333,1,0.0625,1,393.0,567,0.3333333333,5.7688626181,106.7725290284,3500,1.0,1.0
rate_disabled_null,continuous_history,slow_drip,8208,160,161,0,,,20,1.0,1.0,0,0.0,0,606.825,1090,0.1666666667,3.4184045923,33.1369688558,3500,1.0,1.0
rate_disabled_null,continuous_history,steady_load,8208,160,161,0,,,20,1.0,1.0,0,0.0,0,606.8375,1090,0.1666666667,3.7632485789,42.8304248832,3500,1.0,1.0
rate_disabled_null,continuous_history,sudden_burst,8208,160,161,0,,,20,1.0,1.0,0,0.0,0,606.86875,1090,0.8333333333,8.927589622,547.1198522518,3500,1.0,1.0
rate_disabled_null,continuous_history,burst_recovery,8208,160,161,0,,,20,1.0,1.0,0,0.0,0,623.6875,1090,0.3333333333,5.7688626181,100.2725290284,3500,1.0,1.0
rate_disabled_null,ordinary_summary,slow_drip,8208,160,108,1,108,14,20,0.8125,0.5,7,1.125,3,361.0125,547,0.1666666667,3.4184045923,74.8869688558,3500,0.5,0.5
rate_disabled_null,ordinary_summary,steady_load,8208,160,106,1,106,14,20,0.8125,0.5,7,1.125,3,361.025,547,0.1666666667,3.7632485789,85.5804248832,3500,0.5,0.5
rate_disabled_null,ordinary_summary,sudden_burst,8208,160,101,1,101,14,20,0.8020833333,0.5,7,1.1875,3,361.05625,547,0.8333333333,8.927589622,592.3698522518,3500,0.5,0.5
rate_disabled_null,ordinary_summary,burst_recovery,8208,160,101,1,101,14,20,0.8020833333,0.5,8,1.1875,3,377.875,547,0.3333333333,5.7688626181,145.5225290284,3500,0.5,0.5
rate_disabled_null,verified_capsule,slow_drip,8208,160,76,1,76,10,20,0.9791666667,0.8333333333,2,0.125,1,376.1375,567,0.1666666667,3.4184045923,39.1369688558,3500,1.0,1.0
rate_disabled_null,verified_capsule,steady_load,8208,160,72,1,72,10,20,0.9791666667,0.8333333333,2,0.125,1,376.15,567,0.1666666667,3.7632485789,49.8304248832,3500,1.0,1.0
rate_disabled_null,verified_capsule,sudden_burst,8208,160,62,1,62,10,20,0.9739583333,0.75,2,0.1875,2,376.18125,567,0.8333333333,8.927589622,556.6198522518,3500,1.0,1.0
rate_disabled_null,verified_capsule,burst_recovery,8208,160,75,1,75,10,20,0.9791666667,0.8333333333,2,0.125,1,393.0,567,0.3333333333,5.7688626181,106.5225290284,3500,1.0,1.0
rate_sensitive,continuous_history,slow_drip,8217,160,20,1,20,3,20,0.9791666667,0.75,4,0.3125,2,631.1875,1100,0.1666666667,3.4475393124,45.5160560689,3510,1.0,1.0
rate_sensitive,continuous_history,steady_load,8217,160,20,1,20,3,20,0.9791666667,0.75,4,0.3125,2,631.4375,1100,0.1666666667,3.8408138526,57.72357757,3510,1.0,1.0
rate_sensitive,continuous_history,sudden_burst,8217,160,20,1,20,3,20,0.984375,0.75,1,0.0625,1,632.0625,1100,0.8333333333,11.3853,605.3435863794,3510,1.0,1.0
rate_sensitive,continuous_history,burst_recovery,8217,160,20,1,20,3,20,0.984375,0.75,1,0.0625,1,645.875,1100,0.3333333333,5.7,95.4615313194,3510,1.0,1.0
rate_sensitive,ordinary_summary,slow_drip,8217,160,161,0,,,20,0.96875,0.8333333333,4,0.25,1,361.3125,523,0.1666666667,3.4475393124,38.7660560689,3510,1.0,0.8333333333
rate_sensitive,ordinary_summary,steady_load,8217,160,161,0,,,20,0.9791666667,0.8333333333,2,0.125,1,361.5625,523,0.1666666667,3.8408138526,48.97357757,3510,1.0,1.0
rate_sensitive,ordinary_summary,sudden_burst,8217,160,62,1,62,10,20,0.96875,0.8333333333,3,0.25,2,362.1875,523,0.8333333333,11.3853,613.8435863794,3510,1.0,1.0
rate_sensitive,ordinary_summary,burst_recovery,8217,160,161,0,,,20,0.96875,0.8333333333,3,0.1875,1,376.0,523,0.3333333333,5.7,96.9615313194,3510,1.0,1.0
rate_sensitive,verified_capsule,slow_drip,8217,160,20,1,20,3,20,0.984375,0.75,1,0.0625,1,376.4375,543,0.1666666667,3.4475393124,36.5160560689,3510,1.0,1.0
rate_sensitive,verified_capsule,steady_load,8217,160,20,1,20,3,20,0.984375,0.75,1,0.0625,1,376.6875,543,0.1666666667,3.8408138526,47.72357757,3510,1.0,1.0
rate_sensitive,verified_capsule,sudden_burst,8217,160,20,1,20,3,20,0.953125,0.75,5,0.3125,1,377.3125,543,0.8333333333,11.3853,616.8435863794,3510,1.0,1.0
rate_sensitive,verified_capsule,burst_recovery,8217,160,20,1,20,3,20,0.9739583333,0.75,2,0.125,1,391.125,543,0.3333333333,5.7,95.4615313194,3510,1.0,1.0
rate_disabled_null,continuous_history,slow_drip,8217,160,20,1,20,3,20,0.6302083333,0.4166666667,15,1.75,3,631.1875,1100,0.1666666667,3.4475393124,99.0160560689,3510,0.4166666667,0.5
rate_disabled_null,continuous_history,steady_load,8217,160,20,1,20,3,20,0.6302083333,0.4166666667,15,1.75,3,631.4375,1100,0.1666666667,3.8408138526,110.97357757,3510,0.4166666667,0.5
rate_disabled_null,continuous_history,sudden_burst,8217,160,20,1,20,3,20,0.6302083333,0.4166666667,15,1.75,3,632.0625,1100,0.8333333333,11.3853,668.0935863794,3510,0.4166666667,0.5
rate_disabled_null,continuous_history,burst_recovery,8217,160,20,1,20,3,20,0.6197916667,0.4166666667,15,1.8125,3,645.875,1100,0.3333333333,5.7,160.9615313194,3510,0.4166666667,0.5
rate_disabled_null,ordinary_summary,slow_drip,8217,160,68,1,68,9,20,0.7083333333,0.5,13,1.75,3,361.3125,523,0.1666666667,3.4475393124,97.0160560689,3510,0.5,0.5
rate_disabled_null,ordinary_summary,steady_load,8217,160,66,1,66,9,20,0.7083333333,0.5,13,1.75,3,361.5625,523,0.1666666667,3.8408138526,109.47357757,3510,0.5,0.5
rate_disabled_null,ordinary_summary,sudden_burst,8217,160,61,1,61,9,20,0.7083333333,0.5,13,1.75,3,362.1875,523,0.8333333333,11.3853,667.8435863794,3510,0.5,0.5
rate_disabled_null,ordinary_summary,burst_recovery,8217,160,61,1,61,9,20,0.7083333333,0.5,13,1.75,3,376.0,523,0.3333333333,5.7,157.4615313194,3510,0.5,0.5
rate_disabled_null,verified_capsule,slow_drip,8217,160,161,0,,,20,1.0,1.0,0,0.0,0,376.4375,543,0.1666666667,3.4475393124,33.2660560689,3510,1.0,1.0
rate_disabled_null,verified_capsule,steady_load,8217,160,161,0,,,20,1.0,1.0,0,0.0,0,376.6875,543,0.1666666667,3.8408138526,45.22357757,3510,1.0,1.0
rate_disabled_null,verified_capsule,sudden_burst,8217,160,161,0,,,20,1.0,1.0,2,0.125,1,377.3125,543,0.8333333333,11.3853,607.5935863794,3510,1.0,1.0
rate_disabled_null,verified_capsule,burst_recovery,8217,160,161,0,,,20,0.9947916667,0.9166666667,3,0.1875,1,391.125,543,0.3333333333,5.7,100.4615313194,3510,1.0,1.0
rate_sensitive,continuous_history,slow_drip,8218,160,161,0,,,20,0.9947916667,0.9166666667,3,0.1875,1,609.025,1090,0.1666666667,3.4373775405,44.8128208745,3500,1.0,0.8333333333
rate_sensitive,continuous_history,steady_load,8218,160,146,1,146,19,20,0.953125,0.8333333333,5,0.4375,2,609.1125,1090,0.1666666667,3.8009404105,61.3439705418,3500,0.8333333333,0.6666666667
rate_sensitive,continuous_history,sudden_burst,8218,160,100,1,100,13,20,0.9322916667,0.6666666667,6,0.5625,2,609.33125,1090,0.8333333333,8.7465871334,580.3910205786,3500,0.8333333333,0.6666666667
rate_sensitive,continuous_history,burst_recovery,8218,160,161,0,,,20,0.984375,0.8333333333,4,0.25,1,625.3375,1090,0.3333333333,5.7680534219,123.8220570142,3500,1.0,0.8333333333
rate_sensitive,ordinary_summary,slow_drip,8218,160,161,0,,,20,0.9583333333,0.8333333333,4,0.25,1,360.7125,527,0.1666666667,3.4373775405,45.0628208745,3500,0.8333333333,0.8333333333
rate_sensitive,ordinary_summary,steady_load,8218,160,161,0,,,20,0.9583333333,0.8333333333,4,0.25,1,360.8,527,0.1666666667,3.8009404105,53.5939705418,3500,0.8333333333,0.8333333333
rate_sensitive,ordinary_summary,sudden_burst,8218,160,62,1,62,10,20,0.9322916667,0.6666666667,5,0.4375,2,361.01875,527,0.8333333333,8.7465871334,574.6410205786,3500,0.8333333333,0.8333333333
rate_sensitive,ordinary_summary,burst_recovery,8218,160,161,0,,,20,0.9583333333,0.8333333333,4,0.25,1,377.025,527,0.3333333333,5.7680534219,124.5720570142,3500,0.8333333333,0.8333333333
rate_sensitive,verified_capsule,slow_drip,8218,160,161,0,,,20,0.9791666667,0.8333333333,2,0.125,1,375.8375,547,0.1666666667,3.4373775405,40.3128208745,3500,1.0,1.0
rate_sensitive,verified_capsule,steady_load,8218,160,60,1,60,8,20,0.9635416667,0.75,3,0.3125,2,375.925,547,0.1666666667,3.8009404105,56.0939705418,3500,1.0,1.0
rate_sensitive,verified_capsule,sudden_burst,8218,160,59,1,59,7,20,0.96875,0.5833333333,2,0.25,3,376.14375,547,0.8333333333,8.7465871334,568.1410205786,3500,1.0,1.0
rate_sensitive,verified_capsule,burst_recovery,8218,160,46,1,46,7,20,0.9895833333,0.8333333333,1,0.0625,1,392.15,547,0.3333333333,5.7680534219,116.3220570142,3500,1.0,1.0
rate_disabled_null,continuous_history,slow_drip,8218,160,156,1,156,20,20,0.953125,0.9166666667,9,0.625,2,609.025,1090,0.1666666667,3.4373775405,58.3128208745,3500,0.9166666667,0.6666666667
rate_disabled_null,continuous_history,steady_load,8218,160,152,1,152,20,20,0.953125,0.9166666667,9,0.625,2,609.1125,1090,0.1666666667,3.8009404105,68.8439705418,3500,0.9166666667,0.6666666667
rate_disabled_null,continuous_history,sudden_burst,8218,160,142,1,142,20,20,0.9479166667,0.9166666667,10,0.75,2,609.33125,1090,0.8333333333,8.7465871334,589.8910205786,3500,0.9166666667,0.6666666667
rate_disabled_null,continuous_history,burst_recovery,8218,160,155,1,155,20,20,0.953125,0.9166666667,9,0.625,2,625.3375,1090,0.3333333333,5.7680534219,137.0720570142,3500,0.9166666667,0.6666666667
rate_disabled_null,ordinary_summary,slow_drip,8218,160,161,0,,,20,0.9895833333,0.8333333333,1,0.0625,1,360.7125,527,0.1666666667,3.4373775405,36.0628208745,3500,0.8333333333,0.8333333333
rate_disabled_null,ordinary_summary,steady_load,8218,160,161,0,,,20,0.9895833333,0.8333333333,1,0.0625,1,360.8,527,0.1666666667,3.8009404105,44.5939705418,3500,0.8333333333,0.8333333333
rate_disabled_null,ordinary_summary,sudden_burst,8218,160,161,0,,,20,0.9895833333,0.8333333333,1,0.0625,1,361.01875,527,0.8333333333,8.7465871334,560.6410205786,3500,0.8333333333,0.8333333333
rate_disabled_null,ordinary_summary,burst_recovery,8218,160,161,0,,,20,0.9895833333,0.8333333333,1,0.0625,1,377.025,527,0.3333333333,5.7680534219,114.3220570142,3500,0.8333333333,0.8333333333
rate_disabled_null,verified_capsule,slow_drip,8218,160,60,1,60,8,20,0.9322916667,0.75,5,0.375,2,375.8375,547,0.1666666667,3.4373775405,52.8128208745,3500,1.0,1.0
rate_disabled_null,verified_capsule,steady_load,8218,160,60,1,60,8,20,0.9322916667,0.75,5,0.375,2,375.925,547,0.1666666667,3.8009404105,63.3439705418,3500,1.0,1.0
rate_disabled_null,verified_capsule,sudden_burst,8218,160,60,1,60,8,20,0.9322916667,0.75,5,0.4375,2,376.14375,547,0.8333333333,8.7465871334,584.3910205786,3500,1.0,1.0
rate_disabled_null,verified_capsule,burst_recovery,8218,160,60,1,60,8,20,0.9322916667,0.75,5,0.375,2,392.15,547,0.3333333333,5.7680534219,134.8220570142,3500,1.0,1.0
rate_sensitive,continuous_history,slow_drip,8219,160,52,1,52,7,20,0.9791666667,0.8333333333,2,0.125,1,597.8125,1080,0.1666666667,3.4200172996,35.9012491729,3490,1.0,1.0
rate_sensitive,continuous_history,steady_load,8219,160,54,1,54,7,20,0.9635416667,0.5833333333,3,0.25,2,599.0,1080,0.1666666667,3.7750924122,52.2190097849,3490,1.0,1.0
rate_sensitive,continuous_history,sudden_burst,8219,160,22,1,22,5,20,0.9479166667,0.5833333333,4,0.3125,2,601.96875,1080,0.8333333333,9.3534443662,569.101928018,3490,1.0,1.0
rate_sensitive,continuous_history,burst_recovery,8219,160,46,1,46,7,20,0.9479166667,0.75,4,0.25,1,614.725,1080,0.3333333333,4.807438411,95.893582474,3490,1.0,1.0
rate_sensitive,ordinary_summary,slow_drip,8219,160,161,0,,,20,0.9947916667,0.9166666667,1,0.0625,1,355.0625,530,0.1666666667,3.4200172996,34.9012491729,3490,1.0,1.0
rate_sensitive,ordinary_summary,steady_load,8219,160,161,0,,,20,0.9947916667,0.9166666667,1,0.0625,1,356.25,530,0.1666666667,3.7750924122,46.9690097849,3490,1.0,1.0
rate_sensitive,ordinary_summary,sudden_burst,8219,160,161,0,,,20,0.984375,0.8333333333,2,0.125,1,359.21875,530,0.8333333333,9.3534443662,562.101928018,3490,1.0,1.0
rate_sensitive,ordinary_summary,burst_recovery,8219,160,161,0,,,20,0.9895833333,0.9166666667,2,0.125,1,371.975,530,0.3333333333,4.807438411,90.643582474,3490,1.0,1.0
rate_sensitive,verified_capsule,slow_drip,8219,160,68,1,68,9,20,0.96875,0.75,3,0.1875,1,370.1875,550,0.1666666667,3.4200172996,38.1512491729,3490,1.0,1.0
rate_sensitive,verified_capsule,steady_load,8219,160,66,1,66,9,20,0.96875,0.75,4,0.25,1,371.375,550,0.1666666667,3.7750924122,50.2190097849,3490,1.0,1.0
rate_sensitive,verified_capsule,sudden_burst,8219,160,61,1,61,9,20,0.9635416667,0.8333333333,5,0.375,2,374.34375,550,0.8333333333,9.3534443662,572.101928018,3490,1.0,1.0
rate_sensitive,verified_capsule,burst_recovery,8219,160,61,1,61,9,20,0.96875,0.75,3,0.1875,1,387.1,550,0.3333333333,4.807438411,95.893582474,3490,1.0,1.0
rate_disabled_null,continuous_history,slow_drip,8219,160,148,1,148,19,20,0.8125,0.6666666667,16,1.125,2,597.8125,1080,0.1666666667,3.4200172996,74.9012491729,3490,0.6666666667,0.6666666667
rate_disabled_null,continuous_history,steady_load,8219,160,146,1,146,19,20,0.8125,0.6666666667,16,1.125,2,599.0,1080,0.1666666667,3.7750924122,86.4690097849,3490,0.6666666667,0.6666666667
rate_disabled_null,continuous_history,sudden_burst,8219,160,141,1,141,19,20,0.8229166666,0.6666666667,15,1.0625,2,601.96875,1080,0.8333333333,9.3534443662,598.851928018,3490,0.6666666667,0.6666666667
rate_disabled_null,continuous_history,burst_recovery,8219,160,141,1,141,19,20,0.8125,0.6666666667,16,1.125,2,614.725,1080,0.3333333333,4.807438411,131.893582474,3490,0.6666666667,0.6666666667
rate_disabled_null,ordinary_summary,slow_drip,8219,160,84,1,84,11,20,0.796875,0.75,15,1.5,2,355.0625,530,0.1666666667,3.4200172996,89.9012491729,3490,0.75,0.6666666667
rate_disabled_null,ordinary_summary,steady_load,8219,160,88,1,88,11,20,0.796875,0.75,15,1.5,2,356.25,530,0.1666666667,3.7750924122,101.4690097849,3490,0.75,0.6666666667
rate_disabled_null,ordinary_summary,sudden_burst,8219,160,98,1,98,11,20,0.796875,0.75,15,1.5,2,359.21875,530,0.8333333333,9.3534443662,613.851928018,3490,0.75,0.6666666667
rate_disabled_null,ordinary_summary,burst_recovery,8219,160,85,1,85,11,20,0.7864583333,0.75,16,1.5625,2,371.975,530,0.3333333333,4.807438411,146.893582474,3490,0.75,0.6666666667
