condition,policy,seed,cycles,violations,first_failure_cycle,n_f,final_active_unresolved,final_active_tips,max_active_unresolved,max_burial_depth,mean_top_decile_capture,mean_top_decile_expected_share,frontier_capture_lift,walker_attachment_count,walker_fallback_count,walker_fallback_rate,mean_walker_steps,largest_branch_share,branch_hhi,repair_attempts,repair_successes,repair_budget_used,recovery_probes,recovery_successes,recovery_rate,mean_recovery_cost,mean_recovery_depth,mean_interior_shielded_cycles,receipt_enabled
uniform_null,oldest_first,5183,48,14,38,38,38,22,38,7,0.17073170731707318,0.1686003081124725,0.0021313992046006758,0,0,,,0.4473684210526316,0.36149584487534625,12,10,12,6,3,0.5,6.666666666666667,5.5,13.375,1
uniform_null,tip_targeted,5183,48,15,35,35,39,21,39,6,0.2682926829268293,0.16580929300514405,0.10248338992168524,0,0,,,0.717948717948718,0.5950032873109796,12,9,12,6,4,0.6666666666666666,5.5,4.833333333333333,15.055555555555555,1
least_capture_balancer,no_intervention,5183,48,14,32,32,48,7,48,9,0.9512195121951219,0.16213701252149232,0.7890824996736296,0,0,,,0.20833333333333334,0.17100694444444445,0,0,0,6,1,0.16666666666666666,6.0,7.333333333333333,23.609756097560975,0
least_capture_balancer,logging_only,5183,48,14,32,32,48,7,48,9,0.9512195121951219,0.16213701252149232,0.7890824996736296,0,0,,,0.20833333333333334,0.17100694444444445,0,0,0,6,4,0.6666666666666666,8.0,7.333333333333333,23.609756097560975,1
least_capture_balancer,random_repair,5183,48,14,43,43,36,11,36,11,0.7317073170731707,0.1707041998165043,0.5610031172566664,0,0,,,0.19444444444444445,0.16203703703703703,12,12,12,6,4,0.6666666666666666,9.75,8.333333333333334,16.76,1
least_capture_balancer,oldest_first,5183,48,14,43,43,37,7,37,12,0.8048780487804879,0.17045783371647966,0.6344202150640081,0,0,,,0.1891891891891892,0.16289262235208182,12,11,12,6,1,0.16666666666666666,9.0,9.666666666666666,17.7,1
least_capture_balancer,tip_targeted,5183,48,15,38,38,39,9,39,7,0.7560975609756098,0.1624516272371483,0.5936459337384614,0,0,,,0.20512820512820512,0.20052596975673898,12,9,12,6,4,0.6666666666666666,7.25,6.333333333333333,24.7,1
diffusive_first_contact,no_intervention,5183,48,16,32,32,48,18,48,7,0.36585365853658536,0.16213701252149232,0.20371664601509304,41,0,0.0,327.3170731707317,0.3958333333333333,0.2552083333333333,0,0,0,6,1,0.16666666666666666,4.0,6.0,20.433333333333334,0
diffusive_first_contact,logging_only,5183,48,16,32,32,48,18,48,7,0.36585365853658536,0.16213701252149232,0.20371664601509304,41,0,0.0,327.3170731707317,0.3958333333333333,0.2552083333333333,0,0,0,6,4,0.6666666666666666,6.5,6.0,20.433333333333334,1
diffusive_first_contact,random_repair,5183,48,15,38,38,38,14,38,6,0.43902439024390244,0.16699171881586544,0.272032671428037,41,1,0.024390243902439025,340.8048780487805,0.4473684210526316,0.31994459833795014,12,10,12,6,2,0.3333333333333333,7.0,5.333333333333333,18.625,1
diffusive_first_contact,oldest_first,5183,48,14,38,38,37,17,37,8,0.21951219512195122,0.17027181874418856,0.04924037637776266,41,0,0.0,331.3658536585366,0.2702702702702703,0.2213294375456538,12,11,12,6,6,1.0,7.166666666666667,6.166666666666667,15.0,1
diffusive_first_contact,tip_targeted,5183,48,15,38,38,40,13,40,7,0.3170731707317073,0.16838655844030978,0.14868661229139754,41,1,0.024390243902439025,268.8292682926829,0.75,0.59875,12,8,12,6,5,0.8333333333333334,6.6,5.833333333333333,20.333333333333332,1
uniform_null,no_intervention,5184,48,15,30,30,48,25,48,6,0.23076923076923078,0.1668532110715145,0.06391601969771629,0,0,,,0.7708333333333334,0.6015625,0,0,0,6,2,0.3333333333333333,5.0,5.0,17.869565217391305,0
uniform_null,logging_only,5184,48,15,30,30,48,25,48,6,0.23076923076923078,0.1668532110715145,0.06391601969771629,0,0,,,0.7708333333333334,0.6015625,0,0,0,6,4,0.6666666666666666,5.5,5.0,17.869565217391305,1
uniform_null,random_repair,5184,48,14,41,41,38,21,38,5,0.15384615384615385,0.1739570368198152,-0.020110882973661343,0,0,,,0.6842105263157895,0.48614958448753465,12,10,12,6,3,0.5,4.666666666666667,4.0,15.058823529411764,1
uniform_null,oldest_first,5184,48,12,41,41,38,22,38,6,0.1794871794871795,0.1741930338141351,0.005294145673044398,0,0,,,0.631578947368421,0.42243767313019387,12,10,12,6,5,0.8333333333333334,6.6,5.166666666666667,12.5,1
uniform_null,tip_targeted,5184,48,15,41,41,37,18,37,5,0.1794871794871795,0.17437606682941595,0.005111112657763539,0,0,,,0.9459459459459459,0.8977355734112491,12,11,12,6,4,0.6666666666666666,4.5,4.0,16.36842105263158,1
least_capture_balancer,no_intervention,5184,48,13,30,30,48,9,48,16,0.9743589743589743,0.1668532110715145,0.8075057632874598,0,0,,,0.3541666666666667,0.18142361111111113,0,0,0,6,1,0.16666666666666666,8.0,14.333333333333334,24.333333333333332,0
least_capture_balancer,logging_only,5184,48,13,30,30,48,9,48,16,0.9743589743589743,0.1668532110715145,0.8075057632874598,0,0,,,0.3541666666666667,0.18142361111111113,0,0,0,6,1,0.16666666666666666,8.0,14.333333333333334,24.333333333333332,1
least_capture_balancer,random_repair,5184,48,13,36,36,38,13,38,16,0.7692307692307693,0.17335520979716013,0.5958755594336091,0,0,,,0.3157894736842105,0.16204986149584485,12,10,12,6,0,0.0,,13.833333333333334,20.08,1
least_capture_balancer,oldest_first,5184,48,13,41,41,40,9,40,16,0.9743589743589743,0.1740292580458826,0.8003297163130918,0,0,,,0.225,0.13125,12,8,12,6,0,0.0,,14.333333333333334,19.64516129032258,1
least_capture_balancer,tip_targeted,5184,48,14,41,41,37,14,37,8,0.7692307692307693,0.17387656653309178,0.5953542026976775,0,0,,,0.35135135135135137,0.1818845872899927,12,11,12,6,2,0.3333333333333333,6.5,7.166666666666667,22.956521739130434,1
diffusive_first_contact,no_intervention,5184,48,15,30,30,48,20,48,8,0.38461538461538464,0.1668532110715145,0.21776217354387015,39,0,0.0,276.97435897435895,0.4791666666666667,0.2855902777777778,0,0,0,6,1,0.16666666666666666,4.0,6.5,20.714285714285715,0
diffusive_first_contact,logging_only,5184,48,15,30,30,48,20,48,8,0.38461538461538464,0.1668532110715145,0.21776217354387015,39,0,0.0,276.97435897435895,0.4791666666666667,0.2855902777777778,0,0,0,6,4,0.6666666666666666,7.25,6.5,20.714285714285715,1
diffusive_first_contact,random_repair,5184,48,13,41,41,36,20,36,8,0.41025641025641024,0.17366866632519157,0.23658774393121867,39,0,0.0,255.97435897435898,0.3333333333333333,0.2191358024691358,12,12,12,6,5,0.8333333333333334,6.8,6.0,14.1875,1
diffusive_first_contact,oldest_first,5184,48,13,41,41,38,17,38,10,0.48717948717948717,0.17434162833343897,0.3128378588460482,39,0,0.0,282.05128205128204,0.39473684210526316,0.21329639889196678,12,10,12,6,3,0.5,7.666666666666667,7.833333333333333,15.333333333333334,1
diffusive_first_contact,tip_targeted,5184,48,14,36,36,39,14,39,7,0.38461538461538464,0.1680839095506738,0.21653147506471085,39,0,0.0,250.74358974358975,0.7692307692307693,0.6186719263642341,12,9,12,6,5,0.8333333333333334,6.6,5.833333333333333,20.84,1
uniform_null,no_intervention,5185,48,13,30,30,48,28,48,5,0.15789473684210525,0.16400224635136074,-0.006107509509255482,0,0,,,0.75,0.5703125,0,0,0,6,2,0.3333333333333333,4.5,4.166666666666667,16.4,0
uniform_null,logging_only,5185,48,13,30,30,48,28,48,5,0.15789473684210525,0.16400224635136074,-0.006107509509255482,0,0,,,0.75,0.5703125,0,0,0,6,5,0.8333333333333334,5.2,4.166666666666667,16.4,1
uniform_null,random_repair,5185,48,13,47,47,37,22,37,6,0.2894736842105263,0.17583494607222971,0.11363873813829661,0,0,,,0.5405405405405406,0.3235938641344047,12,11,12,6,4,0.6666666666666666,5.25,4.666666666666667,12.8,1
uniform_null,oldest_first,5185,48,13,38,38,38,22,38,7,0.18421052631578946,0.17489017758565162,0.009320348730137845,0,0,,,0.5,0.28808864265927975,12,10,12,6,5,0.8333333333333334,5.4,4.833333333333333,12.4375,1
uniform_null,tip_targeted,5185,48,13,37,37,38,19,38,5,0.15789473684210525,0.17433181310538562,-0.016437076263280365,0,0,,,0.9473684210526315,0.9002770083102491,12,10,12,6,6,1.0,4.833333333333333,3.8333333333333335,14.0,1
least_capture_balancer,no_intervention,5185,48,13,30,30,48,10,48,7,0.8947368421052632,0.16400224635136074,0.7307345957539024,0,0,,,0.16666666666666666,0.11631944444444445,0,0,0,6,0,0.0,,6.333333333333333,23.42105263157895,0
least_capture_balancer,logging_only,5185,48,13,30,30,48,10,48,7,0.8947368421052632,0.16400224635136074,0.7307345957539024,0,0,,,0.16666666666666666,0.11631944444444445,0,0,0,6,3,0.5,8.0,6.333333333333333,23.42105263157895,1
least_capture_balancer,random_repair,5185,48,12,36,36,39,13,39,8,0.8421052631578947,0.17162731818158528,0.6704779449763094,0,0,,,0.15384615384615385,0.10979618671926365,12,9,12,6,3,0.5,8.0,6.833333333333333,20.076923076923077,1
least_capture_balancer,oldest_first,5185,48,13,36,36,39,10,39,9,0.9210526315789473,0.17065123084629752,0.7504014007326498,0,0,,,0.1794871794871795,0.10848126232741617,12,9,12,6,3,0.5,8.666666666666666,7.833333333333333,17.82758620689655,1
least_capture_balancer,tip_targeted,5185,48,13,38,38,39,10,39,5,0.8157894736842105,0.1752180042413116,0.6405714694428989,0,0,,,0.15384615384615385,0.1203155818540434,12,9,12,6,3,0.5,5.666666666666667,4.333333333333333,20.79310344827586,1
diffusive_first_contact,no_intervention,5185,48,13,30,30,48,19,48,7,0.39473684210526316,0.16400224635136074,0.23073459575390243,38,0,0.0,344.9736842105263,0.25,0.1779513888888889,0,0,0,6,1,0.16666666666666666,4.0,5.833333333333333,20.79310344827586,0
diffusive_first_contact,logging_only,5185,48,13,30,30,48,19,48,7,0.39473684210526316,0.16400224635136074,0.23073459575390243,38,0,0.0,344.9736842105263,0.25,0.1779513888888889,0,0,0,6,3,0.5,6.0,5.833333333333333,20.79310344827586,1
diffusive_first_contact,random_repair,5185,48,13,47,47,39,19,39,10,0.34210526315789475,0.17572828879798238,0.16637697435991236,38,0,0.0,346.42105263157896,0.3076923076923077,0.19658119658119658,12,9,12,6,3,0.5,9.666666666666666,8.0,14.25,1
diffusive_first_contact,oldest_first,5185,48,13,38,38,38,17,38,6,0.34210526315789475,0.1749201445947957,0.16718511856309903,38,0,0.0,334.5263157894737,0.2631578947368421,0.16481994459833793,12,10,12,6,6,1.0,6.5,5.5,16.285714285714285,1
diffusive_first_contact,tip_targeted,5185,48,13,36,36,39,15,39,8,0.4473684210526316,0.16387688148378018,0.2834915395688514,38,0,0.0,349.92105263157896,0.4358974358974359,0.3188691650230112,12,9,12,6,2,0.3333333333333333,6.5,6.5,21.75,1
uniform_null,no_intervention,5186,48,15,37,37,48,26,48,6,0.13513513513513514,0.15260592935257358,-0.01747079421743844,0,0,,,0.4791666666666667,0.27083333333333337,0,0,0,6,1,0.16666666666666666,4.0,5.0,16.09090909090909,0
uniform_null,logging_only,5186,48,15,37,37,48,26,48,6,0.13513513513513514,0.15260592935257358,-0.01747079421743844,0,0,,,0.4791666666666667,0.27083333333333337,0,0,0,6,5,0.8333333333333334,6.0,5.0,16.09090909090909,1
uniform_null,random_repair,5186,48,16,39,39,36,20,36,4,0.24324324324324326,0.1569463383239844,0.08629690491925884,0,0,,,0.4444444444444444,0.2561728395061728,12,12,12,6,4,0.6666666666666666,3.75,3.0,13.625,1
uniform_null,oldest_first,5186,48,15,37,37,38,22,38,5,0.21621621621621623,0.15547626814248047,0.060739948073735756,0,0,,,0.3157894736842105,0.17451523545706368,12,10,12,6,6,1.0,4.666666666666667,3.6666666666666665,11.1875,1
uniform_null,tip_targeted,5186,48,15,39,39,36,19,36,5,0.16216216216216217,0.1569463383239844,0.005215823838177758,0,0,,,0.7222222222222222,0.5848765432098765,12,12,12,6,3,0.5,4.333333333333333,4.0,14.176470588235293,1
least_capture_balancer,no_intervention,5186,48,15,37,37,48,11,48,4,0.6486486486486487,0.15260592935257358,0.49604271929607513,0,0,,,0.10416666666666667,0.09461805555555557,0,0,0,6,2,0.3333333333333333,2.5,2.6666666666666665,21.513513513513512,0
least_capture_balancer,logging_only,5186,48,15,37,37,48,11,48,4,0.6486486486486487,0.15260592935257358,0.49604271929607513,0,0,,,0.10416666666666667,0.09461805555555557,0,0,0,6,5,0.8333333333333334,3.6,2.6666666666666665,21.513513513513512,1
least_capture_balancer,random_repair,5186,48,15,39,39,36,17,36,5,0.4594594594594595,0.1569463383239844,0.30251312113547507,0,0,,,0.1111111111111111,0.0941358024691358,12,12,12,6,3,0.5,4.333333333333333,3.5,15.789473684210526,1
least_capture_balancer,oldest_first,5186,48,15,39,39,37,11,37,6,0.5945945945945946,0.15683913295215007,0.43775546164244455,0,0,,,0.10810810810810811,0.09422936449963479,12,11,12,6,4,0.6666666666666666,4.75,4.166666666666667,15.26923076923077,1
least_capture_balancer,tip_targeted,5186,48,16,39,39,38,11,38,4,0.6486486486486487,0.15728446560608453,0.49136418304256413,0,0,,,0.13157894736842105,0.12049861495844874,12,10,12,6,5,0.8333333333333334,3.8,2.8333333333333335,20.48148148148148,1
diffusive_first_contact,no_intervention,5186,48,15,37,37,48,18,48,5,0.4864864864864865,0.15260592935257358,0.33388055713391296,37,0,0.0,237.24324324324326,0.16666666666666666,0.12152777777777778,0,0,0,6,4,0.6666666666666666,5.0,4.333333333333333,20.633333333333333,0
diffusive_first_contact,logging_only,5186,48,15,37,37,48,18,48,5,0.4864864864864865,0.15260592935257358,0.33388055713391296,37,0,0.0,237.24324324324326,0.16666666666666666,0.12152777777777778,0,0,0,6,4,0.6666666666666666,5.0,4.333333333333333,20.633333333333333,1
diffusive_first_contact,random_repair,5186,48,15,39,39,37,17,37,4,0.3783783783783784,0.15637970222956146,0.22199867614881694,37,0,0.0,333.94594594594594,0.1891891891891892,0.12052593133674216,12,11,12,6,4,0.6666666666666666,3.25,2.5,16.5,1
diffusive_first_contact,oldest_first,5186,48,16,39,39,37,17,37,5,0.2702702702702703,0.15728139339441052,0.11298887687585976,37,0,0.0,242.16216216216216,0.1891891891891892,0.11614317019722427,12,11,12,6,3,0.5,5.0,3.8333333333333335,12.75,1
diffusive_first_contact,tip_targeted,5186,48,15,39,39,38,12,38,6,0.5405405405405406,0.15612616444778338,0.3844143760927572,37,0,0.0,298.0,0.23684210526315788,0.20221606648199442,12,10,12,6,4,0.6666666666666666,4.0,3.3333333333333335,17.923076923076923,1
uniform_null,no_intervention,5187,48,13,32,32,48,25,48,5,0.2631578947368421,0.15303506150684115,0.11012283323000094,0,0,,,0.25,0.16493055555555555,0,0,0,6,2,0.3333333333333333,3.5,3.5,14.521739130434783,0
uniform_null,logging_only,5187,48,13,32,32,48,25,48,5,0.2631578947368421,0.15303506150684115,0.11012283323000094,0,0,,,0.25,0.16493055555555555,0,0,0,6,6,1.0,4.5,3.5,14.521739130434783,1
uniform_null,random_repair,5187,48,13,45,45,39,20,39,5,0.23684210526315788,0.1610725716314154,0.07576953363174249,0,0,,,0.28205128205128205,0.20973044049967127,12,9,12,6,4,0.6666666666666666,4.25,3.8333333333333335,14.894736842105264,1
uniform_null,oldest_first,5187,48,13,36,36,39,22,39,5,0.23684210526315788,0.16147215742573803,0.07536994783741985,0,0,,,0.358974358974359,0.23339907955292571,12,9,12,6,3,0.5,3.6666666666666665,3.3333333333333335,12.588235294117647,1
uniform_null,tip_targeted,5187,48,14,35,35,39,20,39,4,0.3157894736842105,0.16061504670020624,0.15517442698400427,0,0,,,0.41025641025641024,0.2675871137409599,12,9,12,6,4,0.6666666666666666,3.5,2.6666666666666665,16.0,1
least_capture_balancer,no_intervention,5187,48,13,32,32,48,10,48,4,0.6578947368421053,0.15303506150684115,0.5048596753352641,0,0,,,0.10416666666666667,0.10069444444444445,0,0,0,6,2,0.3333333333333333,3.5,3.1666666666666665,21.57894736842105,0
least_capture_balancer,logging_only,5187,48,13,32,32,48,10,48,4,0.6578947368421053,0.15303506150684115,0.5048596753352641,0,0,,,0.10416666666666667,0.10069444444444445,0,0,0,6,4,0.6666666666666666,4.0,3.1666666666666665,21.57894736842105,1
least_capture_balancer,random_repair,5187,48,14,35,35,40,12,40,6,0.6578947368421053,0.1599980887883782,0.49789664805372713,0,0,,,0.125,0.10125000000000002,12,8,12,6,6,1.0,5.166666666666667,4.166666666666667,18.892857142857142,1
least_capture_balancer,oldest_first,5187,48,14,45,45,37,10,37,7,0.7368421052631579,0.16257568332843292,0.5742664219347249,0,0,,,0.10810810810810811,0.10153396639883128,12,11,12,6,3,0.5,4.666666666666667,5.166666666666667,15.703703703703704,1
least_capture_balancer,tip_targeted,5187,48,14,45,45,37,12,37,4,0.631578947368421,0.16147091065020572,0.4701080367182153,0,0,,,0.13513513513513514,0.11322132943754568,12,11,12,6,5,0.8333333333333334,3.8,3.0,20.08,1
diffusive_first_contact,no_intervention,5187,48,14,30,30,48,22,48,5,0.2894736842105263,0.15303506150684115,0.13643862270368518,38,0,0.0,254.1578947368421,0.16666666666666666,0.12586805555555558,0,0,0,6,0,0.0,,3.8333333333333335,18.923076923076923,0
diffusive_first_contact,logging_only,5187,48,14,30,30,48,22,48,5,0.2894736842105263,0.15303506150684115,0.13643862270368518,38,0,0.0,254.1578947368421,0.16666666666666666,0.12586805555555558,0,0,0,6,6,1.0,4.833333333333333,3.8333333333333335,18.923076923076923,1
diffusive_first_contact,random_repair,5187,48,14,45,45,36,17,36,5,0.34210526315789475,0.16257568332843292,0.17952957982946183,38,0,0.0,227.39473684210526,0.2222222222222222,0.14506172839506173,12,12,12,6,5,0.8333333333333334,5.4,4.5,16.105263157894736,1
diffusive_first_contact,oldest_first,5187,48,14,45,45,38,17,38,6,0.34210526315789475,0.16294063518453838,0.17916462797335636,38,0,0.0,233.28947368421052,0.21052631578947367,0.12742382271468142,12,10,12,6,3,0.5,5.666666666666667,5.0,13.619047619047619,1
diffusive_first_contact,tip_targeted,5187,48,14,45,45,36,12,36,9,0.4473684210526316,0.16257568332843292,0.28479273772419866,38,0,0.0,257.2368421052632,0.4166666666666667,0.3533950617283951,12,12,12,6,5,0.8333333333333334,6.4,5.833333333333333,18.25,1
uniform_null,no_intervention,5188,48,9,30,30,48,25,48,9,0.1590909090909091,0.1601437990779831,-0.0010528899870740072,0,0,,,0.9375,0.8802083333333334,0,0,0,6,2,0.3333333333333333,6.0,6.666666666666667,15.782608695652174,0
uniform_null,logging_only,5188,48,9,30,30,48,25,48,9,0.1590909090909091,0.1601437990779831,-0.0010528899870740072,0,0,,,0.9375,0.8802083333333334,0,0,0,6,6,1.0,7.666666666666667,6.666666666666667,15.782608695652174,1
uniform_null,random_repair,5188,48,8,39,39,37,20,37,6,0.1590909090909091,0.16898257772759942,-0.009891668636690332,0,0,,,0.918918918918919,0.8466033601168738,12,11,12,6,4,0.6666666666666666,5.75,5.0,14.470588235294118,1
uniform_null,oldest_first,5188,48,8,39,39,37,23,37,7,0.13636363636363635,0.16773403236615084,-0.03137039600251448,0,0,,,0.918918918918919,0.8466033601168738,12,11,12,6,3,0.5,7.0,5.833333333333333,13.714285714285714,1
uniform_null,tip_targeted,5188,48,8,39,39,37,20,37,5,0.13636363636363635,0.16898257772759942,-0.03261894136396307,0,0,,,1.0,1.0,12,11,12,6,6,1.0,5.0,4.0,14.352941176470589,1
least_capture_balancer,no_intervention,5188,48,9,30,30,48,4,48,23,1.0,0.1601437990779831,0.839856200922017,0,0,,,0.5,0.3498263888888889,0,0,0,6,1,0.16666666666666666,8.0,19.0,23.568181818181817,0
least_capture_balancer,logging_only,5188,48,9,30,30,48,4,48,23,1.0,0.1601437990779831,0.839856200922017,0,0,,,0.5,0.3498263888888889,0,0,0,6,1,0.16666666666666666,8.0,19.0,23.568181818181817,1
least_capture_balancer,random_repair,5188,48,9,36,36,42,9,42,23,0.8409090909090909,0.16652616286245922,0.6743829280466317,0,0,,,0.5,0.3469387755102041,12,6,12,6,0,0.0,,19.0,23.181818181818183,1
least_capture_balancer,oldest_first,5188,48,9,36,36,40,4,40,23,1.0,0.1647741051367739,0.8352258948632261,0,0,,,0.4,0.30375,12,8,12,6,0,0.0,,19.0,19.36111111111111,1
least_capture_balancer,tip_targeted,5188,48,9,36,36,41,7,41,16,0.8636363636363636,0.1664312577675541,0.6972051058688096,0,0,,,0.4878048780487805,0.33967876264128494,12,7,12,6,1,0.16666666666666666,4.0,12.5,21.705882352941178,1
diffusive_first_contact,no_intervention,5188,48,10,30,30,48,15,48,10,0.4090909090909091,0.1601437990779831,0.24894711001292602,44,0,0.0,296.1363636363636,0.75,0.5894097222222222,0,0,0,6,1,0.16666666666666666,7.0,8.5,20.87878787878788,0
diffusive_first_contact,logging_only,5188,48,10,30,30,48,15,48,10,0.4090909090909091,0.1601437990779831,0.24894711001292602,44,0,0.0,296.1363636363636,0.75,0.5894097222222222,0,0,0,6,2,0.3333333333333333,8.5,8.5,20.87878787878788,1
diffusive_first_contact,random_repair,5188,48,8,36,36,41,16,41,8,0.45454545454545453,0.16810250420220188,0.2864429503432526,44,0,0.0,293.02272727272725,0.6585365853658537,0.4836406900654373,12,7,12,6,6,1.0,8.0,7.0,17.0,1
diffusive_first_contact,oldest_first,5188,48,9,39,39,38,11,38,11,0.5227272727272727,0.16856667654931434,0.35416059617795836,44,0,0.0,307.45454545454544,0.6052631578947368,0.4307479224376731,12,10,12,6,3,0.5,9.666666666666666,8.5,15.62962962962963,1
diffusive_first_contact,tip_targeted,5188,48,8,36,36,39,12,39,13,0.4090909090909091,0.1676260202732008,0.2414648888177083,44,0,0.0,255.11363636363637,0.9230769230769231,0.8553583168967785,12,9,12,6,3,0.5,8.666666666666666,8.666666666666666,20.25925925925926,1
uniform_null,no_intervention,5189,48,8,35,35,48,29,48,6,0.12195121951219512,0.15947903921796722,-0.0375278197057721,0,0,,,0.6875,0.4947916666666667,0,0,0,6,0,0.0,,4.333333333333333,13.68421052631579,0
uniform_null,logging_only,5189,48,8,35,35,48,29,48,6,0.12195121951219512,0.15947903921796722,-0.0375278197057721,0,0,,,0.6875,0.4947916666666667,0,0,0,6,4,0.6666666666666666,5.25,4.333333333333333,13.68421052631579,1
uniform_null,random_repair,5189,48,8,35,35,40,23,40,6,0.0975609756097561,0.16660823109679204,-0.06904725548703594,0,0,,,0.7,0.5187499999999999,12,8,12,6,4,0.6666666666666666,5.25,4.5,12.529411764705882,1
uniform_null,oldest_first,5189,48,8,40,40,38,23,38,6,0.14634146341463414,0.1688900687393924,-0.022548605324758275,0,0,,,0.39473684210526316,0.2451523545706371,12,10,12,6,4,0.6666666666666666,5.25,4.5,10.133333333333333,1
uniform_null,tip_targeted,5189,48,8,38,38,37,21,37,5,0.14634146341463414,0.1694945826363683,-0.02315311922173416,0,0,,,1.0,1.0,12,11,12,6,5,0.8333333333333334,4.8,4.0,11.625,1
least_capture_balancer,no_intervention,5189,48,8,35,35,48,7,48,8,0.9024390243902439,0.15947903921796722,0.7429599851722767,0,0,,,0.1875,0.15104166666666666,0,0,0,6,1,0.16666666666666666,5.0,6.0,22.634146341463413,0
least_capture_balancer,logging_only,5189,48,8,35,35,48,7,48,8,0.9024390243902439,0.15947903921796722,0.7429599851722767,0,0,,,0.1875,0.15104166666666666,0,0,0,6,2,0.3333333333333333,7.0,6.0,22.634146341463413,1
least_capture_balancer,random_repair,5189,48,8,38,38,38,9,38,10,0.6341463414634146,0.16820665000829982,0.4659396914551148,0,0,,,0.21052631578947367,0.17867036011080328,12,10,12,6,3,0.5,8.333333333333334,7.0,19.413793103448278,1
least_capture_balancer,oldest_first,5189,48,8,38,38,37,7,37,10,0.7560975609756098,0.16886836817189968,0.5872291928037101,0,0,,,0.1891891891891892,0.14682249817384954,12,11,12,6,2,0.3333333333333333,9.0,8.0,16.7,1
least_capture_balancer,tip_targeted,5189,48,8,40,40,39,10,39,6,0.6341463414634146,0.1688900687393924,0.46525627272402226,0,0,,,0.23076923076923078,0.20184089414858647,12,9,12,6,5,0.8333333333333334,6.0,4.5,17.620689655172413,1
diffusive_first_contact,no_intervention,5189,48,8,35,35,48,18,48,7,0.34146341463414637,0.15947903921796722,0.18198437541617915,41,0,0.0,281.2682926829268,0.3958333333333333,0.2361111111111111,0,0,0,6,3,0.5,5.0,5.333333333333333,19.733333333333334,0
diffusive_first_contact,logging_only,5189,48,8,35,35,48,18,48,7,0.34146341463414637,0.15947903921796722,0.18198437541617915,41,0,0.0,281.2682926829268,0.3958333333333333,0.2361111111111111,0,0,0,6,3,0.5,5.333333333333333,5.333333333333333,19.733333333333334,1
diffusive_first_contact,random_repair,5189,48,8,38,38,39,18,39,7,0.2682926829268293,0.16745841450396676,0.10083426842286253,41,0,0.0,307.3170731707317,0.3333333333333333,0.2675871137409599,12,9,12,6,5,0.8333333333333334,5.6,5.0,15.619047619047619,1
diffusive_first_contact,oldest_first,5189,48,8,37,37,38,18,38,5,0.21951219512195122,0.16321181401591114,0.056300381106040076,41,0,0.0,260.1219512195122,0.21052631578947367,0.167590027700831,12,10,12,6,4,0.6666666666666666,5.5,4.5,12.9,1
diffusive_first_contact,tip_targeted,5189,48,8,40,40,36,12,36,8,0.3170731707317073,0.16908130911035035,0.14799186162135697,41,0,0.0,268.3414634146341,0.5,0.3580246913580247,12,12,12,6,4,0.6666666666666666,5.25,4.666666666666667,17.416666666666668,1
uniform_null,no_intervention,5190,48,16,31,31,48,30,48,6,0.20588235294117646,0.16803887337340428,0.037843479567772176,0,0,,,0.375,0.1996527777777778,0,0,0,6,1,0.16666666666666666,4.0,4.666666666666667,17.944444444444443,0
uniform_null,logging_only,5190,48,16,31,31,48,30,48,6,0.20588235294117646,0.16803887337340428,0.037843479567772176,0,0,,,0.375,0.1996527777777778,0,0,0,6,2,0.3333333333333333,5.0,4.666666666666667,17.944444444444443,1
uniform_null,random_repair,5190,48,17,36,36,41,26,41,5,0.2647058823529412,0.16792183277652667,0.09678404957641451,0,0,,,0.2926829268292683,0.1552647233789411,12,7,12,6,5,0.8333333333333334,5.2,4.166666666666667,17.0,1
uniform_null,oldest_first,5190,48,15,40,40,38,25,38,6,0.23529411764705882,0.17319107226767474,0.062103045379384075,0,0,,,0.21052631578947367,0.11495844875346259,12,10,12,6,1,0.16666666666666666,7.0,5.0,13.461538461538462,1
uniform_null,tip_targeted,5190,48,17,36,36,39,24,39,6,0.20588235294117646,0.17002216909877158,0.035860183842404886,0,0,,,0.6153846153846154,0.433267587113741,12,9,12,6,3,0.5,5.0,4.833333333333333,15.133333333333333,1
least_capture_balancer,no_intervention,5190,48,16,31,31,48,14,48,4,0.9117647058823529,0.16803887337340428,0.7437258325089486,0,0,,,0.10416666666666667,0.07899305555555555,0,0,0,6,1,0.16666666666666666,5.0,4.0,23.5,0
least_capture_balancer,logging_only,5190,48,16,31,31,48,14,48,4,0.9117647058823529,0.16803887337340428,0.7437258325089486,0,0,,,0.10416666666666667,0.07899305555555555,0,0,0,6,4,0.6666666666666666,5.0,4.0,23.5,1
least_capture_balancer,random_repair,5190,48,15,40,40,37,18,37,4,0.6764705882352942,0.1751404248337256,0.5013301634015686,0,0,,,0.10810810810810811,0.07815924032140249,12,11,12,6,6,1.0,4.5,3.5,17.94736842105263,1
least_capture_balancer,oldest_first,5190,48,15,40,40,38,14,38,7,0.7647058823529411,0.17493858945636842,0.5897672928965727,0,0,,,0.10526315789473684,0.07894736842105263,12,10,12,6,2,0.3333333333333333,5.5,6.0,17.541666666666668,1
least_capture_balancer,tip_targeted,5190,48,15,40,40,37,11,37,5,0.6764705882352942,0.17545125441540016,0.501019333819894,0,0,,,0.16216216216216217,0.12783053323593865,12,11,12,6,5,0.8333333333333334,4.8,4.0,22.192307692307693,1
