condition,policy,seed,cycle,tip_id,tip_depth,receipt_used,success,recovery_cost,failure_reason
least_capture_balancer,random_repair,5182,40,le-5182-019,15,1,0,13,recovery_budget_exhausted
least_capture_balancer,random_repair,5182,48,le-5182-019,15,1,0,11,receipt_reference_unavailable
least_capture_balancer,oldest_first,5182,8,le-5182-008,7,1,1,8,
least_capture_balancer,oldest_first,5182,16,le-5182-016,15,1,0,13,recovery_budget_exhausted
least_capture_balancer,oldest_first,5182,24,le-5182-019,18,1,0,13,recovery_budget_exhausted
least_capture_balancer,oldest_first,5182,32,le-5182-019,18,1,0,5,receipt_reference_unavailable
least_capture_balancer,oldest_first,5182,40,le-5182-019,18,1,0,4,receipt_reference_unavailable
least_capture_balancer,oldest_first,5182,48,le-5182-019,18,1,0,9,receipt_reference_unavailable
least_capture_balancer,tip_targeted,5182,8,le-5182-007,3,1,1,4,
least_capture_balancer,tip_targeted,5182,16,le-5182-015,8,1,0,7,receipt_reference_unavailable
least_capture_balancer,tip_targeted,5182,24,le-5182-015,8,1,1,9,
least_capture_balancer,tip_targeted,5182,32,le-5182-015,8,1,1,9,
least_capture_balancer,tip_targeted,5182,40,le-5182-015,8,1,1,9,
least_capture_balancer,tip_targeted,5182,48,le-5182-015,8,1,0,2,receipt_reference_unavailable
diffusive_first_contact,no_intervention,5182,8,di-5182-007,3,0,1,4,
diffusive_first_contact,no_intervention,5182,16,di-5182-013,6,0,0,5,visible_parent_lost
diffusive_first_contact,no_intervention,5182,24,di-5182-021,9,0,0,1,visible_parent_lost
diffusive_first_contact,no_intervention,5182,32,di-5182-021,9,0,0,1,visible_parent_lost
diffusive_first_contact,no_intervention,5182,40,di-5182-021,9,0,0,1,visible_parent_lost
diffusive_first_contact,no_intervention,5182,48,di-5182-042,10,0,0,1,visible_parent_lost
diffusive_first_contact,logging_only,5182,8,di-5182-007,3,1,1,4,
diffusive_first_contact,logging_only,5182,16,di-5182-013,6,1,1,7,
diffusive_first_contact,logging_only,5182,24,di-5182-021,9,1,1,10,
diffusive_first_contact,logging_only,5182,32,di-5182-021,9,1,1,10,
diffusive_first_contact,logging_only,5182,40,di-5182-021,9,1,1,10,
diffusive_first_contact,logging_only,5182,48,di-5182-042,10,1,0,1,receipt_reference_unavailable
diffusive_first_contact,random_repair,5182,8,di-5182-006,3,1,0,2,receipt_reference_unavailable
diffusive_first_contact,random_repair,5182,16,di-5182-013,6,1,0,3,receipt_reference_unavailable
diffusive_first_contact,random_repair,5182,24,di-5182-021,9,1,1,10,
diffusive_first_contact,random_repair,5182,32,di-5182-021,9,1,0,2,receipt_reference_unavailable
diffusive_first_contact,random_repair,5182,40,di-5182-037,10,1,0,3,receipt_reference_unavailable
diffusive_first_contact,random_repair,5182,48,di-5182-042,11,1,0,8,receipt_reference_unavailable
diffusive_first_contact,oldest_first,5182,8,di-5182-007,3,1,1,4,
diffusive_first_contact,oldest_first,5182,16,di-5182-013,6,1,0,6,receipt_reference_unavailable
diffusive_first_contact,oldest_first,5182,24,di-5182-021,9,1,1,10,
diffusive_first_contact,oldest_first,5182,32,di-5182-021,9,1,1,10,
diffusive_first_contact,oldest_first,5182,40,di-5182-021,9,1,1,10,
diffusive_first_contact,oldest_first,5182,48,di-5182-021,9,1,1,10,
diffusive_first_contact,tip_targeted,5182,8,di-5182-008,2,1,1,3,
diffusive_first_contact,tip_targeted,5182,16,di-5182-013,4,1,1,5,
diffusive_first_contact,tip_targeted,5182,24,di-5182-021,7,1,0,6,receipt_reference_unavailable
diffusive_first_contact,tip_targeted,5182,32,di-5182-032,8,1,1,9,
diffusive_first_contact,tip_targeted,5182,40,di-5182-037,9,1,1,10,
diffusive_first_contact,tip_targeted,5182,48,di-5182-048,10,1,0,3,receipt_reference_unavailable
uniform_null,no_intervention,5183,8,un-5183-008,3,0,1,4,
uniform_null,no_intervention,5183,16,un-5183-011,4,0,0,1,visible_parent_lost
uniform_null,no_intervention,5183,24,un-5183-023,5,0,0,1,visible_parent_lost
uniform_null,no_intervention,5183,32,un-5183-030,7,0,0,5,visible_parent_lost
uniform_null,no_intervention,5183,40,un-5183-030,7,0,0,5,visible_parent_lost
uniform_null,no_intervention,5183,48,un-5183-030,7,0,0,1,visible_parent_lost
uniform_null,logging_only,5183,8,un-5183-008,3,1,1,4,
uniform_null,logging_only,5183,16,un-5183-011,4,1,0,1,receipt_reference_unavailable
uniform_null,logging_only,5183,24,un-5183-023,5,1,0,1,receipt_reference_unavailable
uniform_null,logging_only,5183,32,un-5183-030,7,1,1,8,
uniform_null,logging_only,5183,40,un-5183-030,7,1,0,4,receipt_reference_unavailable
uniform_null,logging_only,5183,48,un-5183-030,7,1,1,8,
uniform_null,random_repair,5183,8,un-5183-005,4,1,1,5,
uniform_null,random_repair,5183,16,un-5183-005,4,1,1,5,
uniform_null,random_repair,5183,24,un-5183-024,6,1,0,1,receipt_reference_unavailable
uniform_null,random_repair,5183,32,un-5183-030,7,1,0,1,receipt_reference_unavailable
uniform_null,random_repair,5183,40,un-5183-030,7,1,1,8,
uniform_null,random_repair,5183,48,un-5183-042,7,1,1,8,
uniform_null,oldest_first,5183,8,un-5183-005,4,1,1,5,
uniform_null,oldest_first,5183,16,un-5183-016,5,1,0,4,receipt_reference_unavailable
uniform_null,oldest_first,5183,24,un-5183-024,5,1,0,1,receipt_reference_unavailable
uniform_null,oldest_first,5183,32,un-5183-031,6,1,0,6,receipt_reference_unavailable
uniform_null,oldest_first,5183,40,un-5183-036,6,1,1,7,
uniform_null,oldest_first,5183,48,un-5183-042,7,1,1,8,
uniform_null,tip_targeted,5183,8,un-5183-005,3,1,1,4,
uniform_null,tip_targeted,5183,16,un-5183-005,3,1,1,4,
uniform_null,tip_targeted,5183,24,un-5183-023,5,1,0,3,receipt_reference_unavailable
uniform_null,tip_targeted,5183,32,un-5183-030,6,1,0,5,receipt_reference_unavailable
uniform_null,tip_targeted,5183,40,un-5183-033,6,1,1,7,
uniform_null,tip_targeted,5183,48,un-5183-033,6,1,1,7,
least_capture_balancer,no_intervention,5183,8,le-5183-006,5,0,1,6,
least_capture_balancer,no_intervention,5183,16,le-5183-014,6,0,0,2,visible_parent_lost
least_capture_balancer,no_intervention,5183,24,le-5183-024,7,0,0,3,visible_parent_lost
least_capture_balancer,no_intervention,5183,32,le-5183-026,8,0,0,2,visible_parent_lost
least_capture_balancer,no_intervention,5183,40,le-5183-037,9,0,0,1,visible_parent_lost
least_capture_balancer,no_intervention,5183,48,le-5183-037,9,0,0,1,visible_parent_lost
least_capture_balancer,logging_only,5183,8,le-5183-006,5,1,1,6,
least_capture_balancer,logging_only,5183,16,le-5183-014,6,1,1,7,
least_capture_balancer,logging_only,5183,24,le-5183-024,7,1,0,5,receipt_reference_unavailable
least_capture_balancer,logging_only,5183,32,le-5183-026,8,1,1,9,
least_capture_balancer,logging_only,5183,40,le-5183-037,9,1,1,10,
least_capture_balancer,logging_only,5183,48,le-5183-037,9,1,0,5,receipt_reference_unavailable
least_capture_balancer,random_repair,5183,8,le-5183-006,5,1,1,6,
least_capture_balancer,random_repair,5183,16,le-5183-014,6,1,0,5,receipt_reference_unavailable
least_capture_balancer,random_repair,5183,24,le-5183-022,8,1,1,9,
least_capture_balancer,random_repair,5183,32,le-5183-025,9,1,0,7,receipt_reference_unavailable
least_capture_balancer,random_repair,5183,40,le-5183-036,11,1,1,12,
least_capture_balancer,random_repair,5183,48,le-5183-036,11,1,1,12,
least_capture_balancer,oldest_first,5183,8,le-5183-006,5,1,0,4,receipt_reference_unavailable
least_capture_balancer,oldest_first,5183,16,le-5183-014,8,1,1,9,
least_capture_balancer,oldest_first,5183,24,le-5183-022,10,1,0,8,receipt_reference_unavailable
least_capture_balancer,oldest_first,5183,32,le-5183-025,11,1,0,4,receipt_reference_unavailable
least_capture_balancer,oldest_first,5183,40,le-5183-036,12,1,0,7,receipt_reference_unavailable
least_capture_balancer,oldest_first,5183,48,le-5183-036,12,1,0,9,receipt_reference_unavailable
least_capture_balancer,tip_targeted,5183,8,le-5183-006,5,1,1,6,
least_capture_balancer,tip_targeted,5183,16,le-5183-014,6,1,0,2,receipt_reference_unavailable
least_capture_balancer,tip_targeted,5183,24,le-5183-024,6,1,1,7,
least_capture_balancer,tip_targeted,5183,32,le-5183-025,7,1,0,1,receipt_reference_unavailable
least_capture_balancer,tip_targeted,5183,40,le-5183-036,7,1,1,8,
least_capture_balancer,tip_targeted,5183,48,le-5183-036,7,1,1,8,
diffusive_first_contact,no_intervention,5183,8,di-5183-008,3,0,1,4,
diffusive_first_contact,no_intervention,5183,16,di-5183-016,5,0,0,4,visible_parent_lost
diffusive_first_contact,no_intervention,5183,24,di-5183-022,7,0,0,4,visible_parent_lost
diffusive_first_contact,no_intervention,5183,32,di-5183-022,7,0,0,2,visible_parent_lost
diffusive_first_contact,no_intervention,5183,40,di-5183-022,7,0,0,2,visible_parent_lost
diffusive_first_contact,no_intervention,5183,48,di-5183-022,7,0,0,2,visible_parent_lost
diffusive_first_contact,logging_only,5183,8,di-5183-008,3,1,1,4,
diffusive_first_contact,logging_only,5183,16,di-5183-016,5,1,1,6,
diffusive_first_contact,logging_only,5183,24,di-5183-022,7,1,1,8,
diffusive_first_contact,logging_only,5183,32,di-5183-022,7,1,1,8,
diffusive_first_contact,logging_only,5183,40,di-5183-022,7,1,0,2,receipt_reference_unavailable
diffusive_first_contact,logging_only,5183,48,di-5183-022,7,1,0,1,receipt_reference_unavailable
diffusive_first_contact,random_repair,5183,8,di-5183-006,3,1,0,1,receipt_reference_unavailable
diffusive_first_contact,random_repair,5183,16,di-5183-016,5,1,0,5,receipt_reference_unavailable
diffusive_first_contact,random_repair,5183,24,di-5183-018,6,1,1,7,
diffusive_first_contact,random_repair,5183,32,di-5183-018,6,1,1,7,
diffusive_first_contact,random_repair,5183,40,di-5183-018,6,1,0,2,receipt_reference_unavailable
diffusive_first_contact,random_repair,5183,48,di-5183-046,6,1,0,5,receipt_reference_unavailable
diffusive_first_contact,oldest_first,5183,8,di-5183-008,3,1,1,4,
diffusive_first_contact,oldest_first,5183,16,di-5183-016,5,1,1,6,
diffusive_first_contact,oldest_first,5183,24,di-5183-022,7,1,1,8,
diffusive_first_contact,oldest_first,5183,32,di-5183-022,7,1,1,8,
diffusive_first_contact,oldest_first,5183,40,di-5183-022,7,1,1,8,
diffusive_first_contact,oldest_first,5183,48,di-5183-041,8,1,1,9,
diffusive_first_contact,tip_targeted,5183,8,di-5183-006,3,1,1,4,
diffusive_first_contact,tip_targeted,5183,16,di-5183-016,5,1,1,6,
diffusive_first_contact,tip_targeted,5183,24,di-5183-023,6,1,1,7,
diffusive_first_contact,tip_targeted,5183,32,di-5183-032,7,1,0,1,receipt_reference_unavailable
diffusive_first_contact,tip_targeted,5183,40,di-5183-039,7,1,1,8,
diffusive_first_contact,tip_targeted,5183,48,di-5183-039,7,1,1,8,
uniform_null,no_intervention,5184,8,un-5184-008,3,0,1,4,
uniform_null,no_intervention,5184,16,un-5184-010,4,0,0,4,visible_parent_lost
uniform_null,no_intervention,5184,24,un-5184-024,5,0,1,6,
uniform_null,no_intervention,5184,32,un-5184-028,6,0,0,2,visible_parent_lost
uniform_null,no_intervention,5184,40,un-5184-039,6,0,0,4,visible_parent_lost
uniform_null,no_intervention,5184,48,un-5184-046,6,0,0,2,visible_parent_lost
uniform_null,logging_only,5184,8,un-5184-008,3,1,1,4,
uniform_null,logging_only,5184,16,un-5184-010,4,1,1,5,
uniform_null,logging_only,5184,24,un-5184-024,5,1,1,6,
uniform_null,logging_only,5184,32,un-5184-028,6,1,0,5,receipt_reference_unavailable
uniform_null,logging_only,5184,40,un-5184-039,6,1,1,7,
uniform_null,logging_only,5184,48,un-5184-046,6,1,0,6,receipt_reference_unavailable
uniform_null,random_repair,5184,8,un-5184-007,2,1,1,3,
uniform_null,random_repair,5184,16,un-5184-016,3,1,0,1,receipt_reference_unavailable
uniform_null,random_repair,5184,24,un-5184-019,4,1,1,5,
uniform_null,random_repair,5184,32,un-5184-032,5,1,0,4,receipt_reference_unavailable
uniform_null,random_repair,5184,40,un-5184-039,5,1,0,3,receipt_reference_unavailable
uniform_null,random_repair,5184,48,un-5184-046,5,1,1,6,
uniform_null,oldest_first,5184,8,un-5184-008,3,1,0,1,receipt_reference_unavailable
uniform_null,oldest_first,5184,16,un-5184-013,5,1,1,6,
uniform_null,oldest_first,5184,24,un-5184-013,5,1,1,6,
uniform_null,oldest_first,5184,32,un-5184-032,6,1,1,7,
uniform_null,oldest_first,5184,40,un-5184-033,6,1,1,7,
uniform_null,oldest_first,5184,48,un-5184-041,6,1,1,7,
uniform_null,tip_targeted,5184,8,un-5184-007,2,1,1,3,
uniform_null,tip_targeted,5184,16,un-5184-014,3,1,1,4,
uniform_null,tip_targeted,5184,24,un-5184-024,4,1,1,5,
uniform_null,tip_targeted,5184,32,un-5184-032,5,1,1,6,
uniform_null,tip_targeted,5184,40,un-5184-039,5,1,0,3,receipt_reference_unavailable
uniform_null,tip_targeted,5184,48,un-5184-046,5,1,0,5,receipt_reference_unavailable
least_capture_balancer,no_intervention,5184,8,le-5184-008,7,0,1,8,
least_capture_balancer,no_intervention,5184,16,le-5184-016,15,0,0,5,visible_parent_lost
least_capture_balancer,no_intervention,5184,24,le-5184-017,16,0,0,3,visible_parent_lost
least_capture_balancer,no_intervention,5184,32,le-5184-017,16,0,0,2,visible_parent_lost
least_capture_balancer,no_intervention,5184,40,le-5184-017,16,0,0,1,visible_parent_lost
least_capture_balancer,no_intervention,5184,48,le-5184-017,16,0,0,1,visible_parent_lost
least_capture_balancer,logging_only,5184,8,le-5184-008,7,1,1,8,
least_capture_balancer,logging_only,5184,16,le-5184-016,15,1,0,10,receipt_reference_unavailable
least_capture_balancer,logging_only,5184,24,le-5184-017,16,1,0,3,receipt_reference_unavailable
least_capture_balancer,logging_only,5184,32,le-5184-017,16,1,0,13,recovery_budget_exhausted
least_capture_balancer,logging_only,5184,40,le-5184-017,16,1,0,9,receipt_reference_unavailable
least_capture_balancer,logging_only,5184,48,le-5184-017,16,1,0,13,recovery_budget_exhausted
least_capture_balancer,random_repair,5184,8,le-5184-008,7,1,0,3,receipt_reference_unavailable
least_capture_balancer,random_repair,5184,16,le-5184-016,15,1,0,8,receipt_reference_unavailable
least_capture_balancer,random_repair,5184,24,le-5184-017,16,1,0,4,receipt_reference_unavailable
least_capture_balancer,random_repair,5184,32,le-5184-016,15,1,0,13,recovery_budget_exhausted
least_capture_balancer,random_repair,5184,40,le-5184-016,15,1,0,13,recovery_budget_exhausted
least_capture_balancer,random_repair,5184,48,le-5184-016,15,1,0,12,receipt_reference_unavailable
least_capture_balancer,oldest_first,5184,8,le-5184-008,7,1,0,4,receipt_reference_unavailable
least_capture_balancer,oldest_first,5184,16,le-5184-016,15,1,0,3,receipt_reference_unavailable
least_capture_balancer,oldest_first,5184,24,le-5184-017,16,1,0,5,receipt_reference_unavailable
least_capture_balancer,oldest_first,5184,32,le-5184-017,16,1,0,13,recovery_budget_exhausted
least_capture_balancer,oldest_first,5184,40,le-5184-017,16,1,0,10,receipt_reference_unavailable
least_capture_balancer,oldest_first,5184,48,le-5184-017,16,1,0,2,receipt_reference_unavailable
least_capture_balancer,tip_targeted,5184,8,le-5184-007,3,1,1,4,
least_capture_balancer,tip_targeted,5184,16,le-5184-015,8,1,0,3,receipt_reference_unavailable
least_capture_balancer,tip_targeted,5184,24,le-5184-015,8,1,0,5,receipt_reference_unavailable
least_capture_balancer,tip_targeted,5184,32,le-5184-015,8,1,0,6,receipt_reference_unavailable
least_capture_balancer,tip_targeted,5184,40,le-5184-015,8,1,0,3,receipt_reference_unavailable
least_capture_balancer,tip_targeted,5184,48,le-5184-015,8,1,1,9,
diffusive_first_contact,no_intervention,5184,8,di-5184-007,3,0,1,4,
diffusive_first_contact,no_intervention,5184,16,di-5184-014,6,0,0,4,visible_parent_lost
diffusive_first_contact,no_intervention,5184,24,di-5184-014,6,0,0,4,visible_parent_lost
diffusive_first_contact,no_intervention,5184,32,di-5184-028,8,0,0,3,visible_parent_lost
diffusive_first_contact,no_intervention,5184,40,di-5184-028,8,0,0,2,visible_parent_lost
diffusive_first_contact,no_intervention,5184,48,di-5184-028,8,0,0,2,visible_parent_lost
diffusive_first_contact,logging_only,5184,8,di-5184-007,3,1,1,4,
diffusive_first_contact,logging_only,5184,16,di-5184-014,6,1,0,5,receipt_reference_unavailable
diffusive_first_contact,logging_only,5184,24,di-5184-014,6,1,1,7,
diffusive_first_contact,logging_only,5184,32,di-5184-028,8,1,1,9,
diffusive_first_contact,logging_only,5184,40,di-5184-028,8,1,0,4,receipt_reference_unavailable
diffusive_first_contact,logging_only,5184,48,di-5184-028,8,1,1,9,
diffusive_first_contact,random_repair,5184,8,di-5184-008,3,1,1,4,
diffusive_first_contact,random_repair,5184,16,di-5184-012,5,1,1,6,
diffusive_first_contact,random_repair,5184,24,di-5184-017,6,1,1,7,
diffusive_first_contact,random_repair,5184,32,di-5184-027,7,1,1,8,
diffusive_first_contact,random_repair,5184,40,di-5184-027,7,1,0,4,receipt_reference_unavailable
diffusive_first_contact,random_repair,5184,48,di-5184-043,8,1,1,9,
diffusive_first_contact,oldest_first,5184,8,di-5184-007,3,1,1,4,
diffusive_first_contact,oldest_first,5184,16,di-5184-014,7,1,1,8,
diffusive_first_contact,oldest_first,5184,24,di-5184-014,7,1,0,5,receipt_reference_unavailable
diffusive_first_contact,oldest_first,5184,32,di-5184-028,10,1,1,11,
diffusive_first_contact,oldest_first,5184,40,di-5184-028,10,1,0,4,receipt_reference_unavailable
diffusive_first_contact,oldest_first,5184,48,di-5184-028,10,1,0,1,receipt_reference_unavailable
diffusive_first_contact,tip_targeted,5184,8,di-5184-007,3,1,1,4,
diffusive_first_contact,tip_targeted,5184,16,di-5184-011,5,1,1,6,
diffusive_first_contact,tip_targeted,5184,24,di-5184-024,6,1,1,7,
diffusive_first_contact,tip_targeted,5184,32,di-5184-028,7,1,1,8,
diffusive_first_contact,tip_targeted,5184,40,di-5184-028,7,1,0,5,receipt_reference_unavailable
diffusive_first_contact,tip_targeted,5184,48,di-5184-043,7,1,1,8,
uniform_null,no_intervention,5185,8,un-5185-006,3,0,1,4,
uniform_null,no_intervention,5185,16,un-5185-015,4,0,1,5,
uniform_null,no_intervention,5185,24,un-5185-022,4,0,0,2,visible_parent_lost
uniform_null,no_intervention,5185,32,un-5185-030,4,0,0,2,visible_parent_lost
uniform_null,no_intervention,5185,40,un-5185-035,5,0,0,3,visible_parent_lost
uniform_null,no_intervention,5185,48,un-5185-035,5,0,0,3,visible_parent_lost
uniform_null,logging_only,5185,8,un-5185-006,3,1,1,4,
uniform_null,logging_only,5185,16,un-5185-015,4,1,1,5,
uniform_null,logging_only,5185,24,un-5185-022,4,1,1,5,
uniform_null,logging_only,5185,32,un-5185-030,4,1,0,1,receipt_reference_unavailable
uniform_null,logging_only,5185,40,un-5185-035,5,1,1,6,
uniform_null,logging_only,5185,48,un-5185-035,5,1,1,6,
uniform_null,random_repair,5185,8,un-5185-006,3,1,1,4,
uniform_null,random_repair,5185,16,un-5185-014,4,1,1,5,
uniform_null,random_repair,5185,24,un-5185-023,5,1,0,1,receipt_reference_unavailable
uniform_null,random_repair,5185,32,un-5185-029,5,1,1,6,
uniform_null,random_repair,5185,40,un-5185-040,5,1,1,6,
uniform_null,random_repair,5185,48,un-5185-048,6,1,0,3,receipt_reference_unavailable
uniform_null,oldest_first,5185,8,un-5185-008,2,1,1,3,
uniform_null,oldest_first,5185,16,un-5185-011,4,1,1,5,
uniform_null,oldest_first,5185,24,un-5185-020,5,1,1,6,
uniform_null,oldest_first,5185,32,un-5185-030,5,1,1,6,
uniform_null,oldest_first,5185,40,un-5185-036,6,1,1,7,
uniform_null,oldest_first,5185,48,un-5185-048,7,1,0,7,receipt_reference_unavailable
uniform_null,tip_targeted,5185,8,un-5185-006,2,1,1,3,
uniform_null,tip_targeted,5185,16,un-5185-015,3,1,1,4,
uniform_null,tip_targeted,5185,24,un-5185-019,4,1,1,5,
uniform_null,tip_targeted,5185,32,un-5185-029,4,1,1,5,
uniform_null,tip_targeted,5185,40,un-5185-036,5,1,1,6,
uniform_null,tip_targeted,5185,48,un-5185-046,5,1,1,6,
least_capture_balancer,no_intervention,5185,8,le-5185-006,5,0,0,2,visible_parent_lost
least_capture_balancer,no_intervention,5185,16,le-5185-012,5,0,0,4,visible_parent_lost
least_capture_balancer,no_intervention,5185,24,le-5185-023,7,0,0,5,visible_parent_lost
least_capture_balancer,no_intervention,5185,32,le-5185-023,7,0,0,2,visible_parent_lost
least_capture_balancer,no_intervention,5185,40,le-5185-023,7,0,0,1,visible_parent_lost
least_capture_balancer,no_intervention,5185,48,le-5185-023,7,0,0,1,visible_parent_lost
least_capture_balancer,logging_only,5185,8,le-5185-006,5,1,0,2,receipt_reference_unavailable
least_capture_balancer,logging_only,5185,16,le-5185-012,5,1,0,3,receipt_reference_unavailable
least_capture_balancer,logging_only,5185,24,le-5185-023,7,1,1,8,
least_capture_balancer,logging_only,5185,32,le-5185-023,7,1,0,6,receipt_reference_unavailable
least_capture_balancer,logging_only,5185,40,le-5185-023,7,1,1,8,
least_capture_balancer,logging_only,5185,48,le-5185-023,7,1,1,8,
least_capture_balancer,random_repair,5185,8,le-5185-006,5,1,1,6,
least_capture_balancer,random_repair,5185,16,le-5185-012,6,1,0,1,receipt_reference_unavailable
least_capture_balancer,random_repair,5185,24,le-5185-021,8,1,1,9,
least_capture_balancer,random_repair,5185,32,le-5185-021,8,1,1,9,
least_capture_balancer,random_repair,5185,40,le-5185-020,7,1,0,3,receipt_reference_unavailable
least_capture_balancer,random_repair,5185,48,le-5185-020,7,1,0,1,receipt_reference_unavailable
least_capture_balancer,oldest_first,5185,8,le-5185-006,5,1,1,6,
least_capture_balancer,oldest_first,5185,16,le-5185-012,6,1,0,1,receipt_reference_unavailable
least_capture_balancer,oldest_first,5185,24,le-5185-022,9,1,1,10,
least_capture_balancer,oldest_first,5185,32,le-5185-022,9,1,0,4,receipt_reference_unavailable
least_capture_balancer,oldest_first,5185,40,le-5185-022,9,1,1,10,
least_capture_balancer,oldest_first,5185,48,le-5185-022,9,1,0,1,receipt_reference_unavailable
least_capture_balancer,tip_targeted,5185,8,le-5185-003,2,1,0,1,receipt_reference_unavailable
least_capture_balancer,tip_targeted,5185,16,le-5185-012,4,1,1,5,
least_capture_balancer,tip_targeted,5185,24,le-5185-023,5,1,1,6,
least_capture_balancer,tip_targeted,5185,32,le-5185-023,5,1,1,6,
least_capture_balancer,tip_targeted,5185,40,le-5185-023,5,1,0,4,receipt_reference_unavailable
least_capture_balancer,tip_targeted,5185,48,le-5185-023,5,1,0,4,receipt_reference_unavailable
diffusive_first_contact,no_intervention,5185,8,di-5185-008,3,0,1,4,
diffusive_first_contact,no_intervention,5185,16,di-5185-012,6,0,0,4,visible_parent_lost
diffusive_first_contact,no_intervention,5185,24,di-5185-012,6,0,0,2,visible_parent_lost
diffusive_first_contact,no_intervention,5185,32,di-5185-030,6,0,0,4,visible_parent_lost
diffusive_first_contact,no_intervention,5185,40,di-5185-034,7,0,0,1,visible_parent_lost
diffusive_first_contact,no_intervention,5185,48,di-5185-034,7,0,0,1,visible_parent_lost
diffusive_first_contact,logging_only,5185,8,di-5185-008,3,1,1,4,
diffusive_first_contact,logging_only,5185,16,di-5185-012,6,1,0,4,receipt_reference_unavailable
diffusive_first_contact,logging_only,5185,24,di-5185-012,6,1,1,7,
diffusive_first_contact,logging_only,5185,32,di-5185-030,6,1,1,7,
diffusive_first_contact,logging_only,5185,40,di-5185-034,7,1,0,3,receipt_reference_unavailable
diffusive_first_contact,logging_only,5185,48,di-5185-034,7,1,0,2,receipt_reference_unavailable
diffusive_first_contact,random_repair,5185,8,di-5185-008,3,1,0,3,receipt_reference_unavailable
diffusive_first_contact,random_repair,5185,16,di-5185-016,7,1,1,8,
diffusive_first_contact,random_repair,5185,24,di-5185-022,9,1,0,2,receipt_reference_unavailable
diffusive_first_contact,random_repair,5185,32,di-5185-022,9,1,1,10,
diffusive_first_contact,random_repair,5185,40,di-5185-033,10,1,1,11,
diffusive_first_contact,random_repair,5185,48,di-5185-033,10,1,0,9,receipt_reference_unavailable
diffusive_first_contact,oldest_first,5185,8,di-5185-008,3,1,1,4,
diffusive_first_contact,oldest_first,5185,16,di-5185-012,6,1,1,7,
diffusive_first_contact,oldest_first,5185,24,di-5185-012,6,1,1,7,
diffusive_first_contact,oldest_first,5185,32,di-5185-012,6,1,1,7,
diffusive_first_contact,oldest_first,5185,40,di-5185-038,6,1,1,7,
diffusive_first_contact,oldest_first,5185,48,di-5185-038,6,1,1,7,
diffusive_first_contact,tip_targeted,5185,8,di-5185-008,3,1,1,4,
diffusive_first_contact,tip_targeted,5185,16,di-5185-014,7,1,0,2,receipt_reference_unavailable
diffusive_first_contact,tip_targeted,5185,24,di-5185-014,7,1,0,7,receipt_reference_unavailable
diffusive_first_contact,tip_targeted,5185,32,di-5185-014,7,1,0,5,receipt_reference_unavailable
diffusive_first_contact,tip_targeted,5185,40,di-5185-033,7,1,0,3,receipt_reference_unavailable
diffusive_first_contact,tip_targeted,5185,48,di-5185-048,8,1,1,9,
uniform_null,no_intervention,5186,8,un-5186-008,3,0,1,4,
uniform_null,no_intervention,5186,16,un-5186-015,5,0,0,5,visible_parent_lost
uniform_null,no_intervention,5186,24,un-5186-015,5,0,0,1,visible_parent_lost
uniform_null,no_intervention,5186,32,un-5186-015,5,0,0,1,visible_parent_lost
uniform_null,no_intervention,5186,40,un-5186-040,6,0,0,2,visible_parent_lost
uniform_null,no_intervention,5186,48,un-5186-045,6,0,0,2,visible_parent_lost
uniform_null,logging_only,5186,8,un-5186-008,3,1,1,4,
uniform_null,logging_only,5186,16,un-5186-015,5,1,0,4,receipt_reference_unavailable
uniform_null,logging_only,5186,24,un-5186-015,5,1,1,6,
uniform_null,logging_only,5186,32,un-5186-015,5,1,1,6,
uniform_null,logging_only,5186,40,un-5186-040,6,1,1,7,
uniform_null,logging_only,5186,48,un-5186-045,6,1,1,7,
uniform_null,random_repair,5186,8,un-5186-008,2,1,1,3,
uniform_null,random_repair,5186,16,un-5186-015,2,1,1,3,
uniform_null,random_repair,5186,24,un-5186-024,3,1,1,4,
uniform_null,random_repair,5186,32,un-5186-030,3,1,0,2,receipt_reference_unavailable
uniform_null,random_repair,5186,40,un-5186-038,4,1,1,5,
uniform_null,random_repair,5186,48,un-5186-038,4,1,0,1,receipt_reference_unavailable
uniform_null,oldest_first,5186,8,un-5186-008,2,1,1,3,
uniform_null,oldest_first,5186,16,un-5186-015,2,1,1,3,
uniform_null,oldest_first,5186,24,un-5186-023,4,1,1,5,
uniform_null,oldest_first,5186,32,un-5186-031,4,1,1,5,
uniform_null,oldest_first,5186,40,un-5186-038,5,1,1,6,
uniform_null,oldest_first,5186,48,un-5186-042,5,1,1,6,
uniform_null,tip_targeted,5186,8,un-5186-008,2,1,1,3,
uniform_null,tip_targeted,5186,16,un-5186-015,4,1,1,5,
uniform_null,tip_targeted,5186,24,un-5186-015,4,1,0,2,receipt_reference_unavailable
uniform_null,tip_targeted,5186,32,un-5186-015,4,1,1,5,
uniform_null,tip_targeted,5186,40,un-5186-035,5,1,0,5,receipt_reference_unavailable
uniform_null,tip_targeted,5186,48,un-5186-045,5,1,0,1,receipt_reference_unavailable
least_capture_balancer,no_intervention,5186,8,le-5186-008,1,0,1,2,
least_capture_balancer,no_intervention,5186,16,le-5186-015,2,0,1,3,
least_capture_balancer,no_intervention,5186,24,le-5186-024,3,0,0,2,visible_parent_lost
least_capture_balancer,no_intervention,5186,32,le-5186-032,3,0,0,2,visible_parent_lost
